Var1,pdx861_cluster_5
2AMACHYD,NaN
2AMADPTm,NaN
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,0.160231548541224
2OXOADPTm,NaN
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.157243534633579
3AIBtm,0.157243534633579
3HAO,0.166601166253545
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.0875227344163887
3SALATAi,0.215263683653746
3SALATAim,0.448136611798388
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACOAT,0.109656695747497
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.157243534633579
ABUTD,0.886455126611903
ABUTt2r,NaN
ABUTt4_2_r,NaN
ACACT10m,0.989604101474505
ACACT1r,0.802856615236069
ACACt2,0.0998938423610085
ACACt2m,0.0998938423610085
ACETONEt2,0.0998938423610085
ACETONEt2m,0.0998938423610085
ACITL,0.579416855184678
ACOAD10m,0.799839361415796
ACOAD9m,0.799839361415796
ACOAHi,NaN
ACONT,0.104529727643551
ACONTm,0.67291458537974
ACS,0.304668769357166
ACSm,0.192523783774844
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.137536352987285
ACTNMO,0.137536352987285
ACYP,0.460734685064076
ADCim,NaN
ADEt,0.0357543751032591
ADK1,0.822585995929116
ADK1m,0.822585995929116
ADK3,NaN
ADK3m,1.50854438848107
ADMDC,0.408680332455488
ADNK1,0.476945114704726
ADPT,1.64186879654133
ADPtx,NaN
AGTim,NaN
AHC,1.46020053551724
AKGDm,0.160231548541224
AKGMALtm,0.960431240059813
AKGt4_3,NaN
ALAASNNaEx,0.309372313796278
ALACYSNaEx,0.309372313796278
ALAGLNexR,0.0320740936405207
ALAGLNNaEx,0.309372313796278
ALAGLYexR,0.0320740936405207
ALASERNaEx,0.309372313796278
ALAt2r,NaN
ALAt4,0.284651437408713
ALATA_L,0.0941040714251855
ALATHRNaEx,0.309372313796278
ALAtN1,0.483677864543969
AMCOXO,NaN
AMETt2m,0.460980325564044
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.157243534633579
ARGLYSex,0.779301059940058
ARGN,0.381742341751781
ARGNm,0.381742341751781
ARGt4,NaN
ARGtiDF,0.0915586087104266
ARGtm,NaN
ASNALANaEx,0.309372313796278
ASNCYSNaEx,0.309372313796278
ASNGLNNaEx,0.309372313796278
ASNS1,0.174470859505623
ASNSERNaEx,0.309372313796278
ASNt4,0.284651437408713
ASNTHRNaEx,0.309372313796278
ASNtN1,0.483677864543969
ASPGLUm,0.0875227344163887
ASPTA,0.215263683653746
ASPTAm,0.448136611798388
ATP1ter,NaN
ATPS4m,0.211122509595443
ATPtm,2.43857177352479
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,0.205593896494115
CATp,0.205593896494115
CBPS,0.204433147841594
CBPSam,NaN
CHLtm,NaN
CHOLD2m,NaN
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt,NaN
CHSTEROLt1,0.195160008738128
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,0.321471603255436
CITRtm,NaN
CITt4_2,NaN
CITtam,0.476473146845974
CITtbm,0.476473146845974
CK,NaN
CKc,1.58675273656201
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2t,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.267555294755201
CREATt4_2_r,NaN
CREATtmdiffir,NaN
CSm,0.332102570112261
CTPS1,0.564423952700445
CTPS2,0.564423952700445
CYOR_u10m,1.03072437690391
CYSALANaEx,0.309372313796278
CYSASNNaEx,0.309372313796278
CYSGLNNaEx,0.309372313796278
CYSGLUexR,0.0706302239966211
CYSGLYexR,0.779301059940058
CYSO,0.430009393504075
CYSSERNaEx,0.309372313796278
CYSt4,0.284651437408713
CYStec,NaN
CYSTGL,NaN
CYSTHRNaEx,0.309372313796278
CYSTS,NaN
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DHPR,0.754895971825968
ATPM,NaN
DMGDHm,NaN
DMGtm,NaN
DNDPt11m,NaN
DNDPt23m,NaN
DNDPt24m,NaN
DNDPt34m,NaN
DNDPt35m,NaN
DNDPt9m,NaN
DPGase,1.53228416484916
DPGM,1.53228416484916
DRBK,NaN
DTTPtn,NaN
ECOAH12m,1.16785029644378
ECOAH1m,1.16785029644378
ECOAH9m,1.16785029644378
ENO,1.70054605031889
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_4abut_e,NaN
EX_ac_e,NaN
EX_acac_e,NaN
EX_acetone_e,NaN
EX_ade_e,NaN
EX_akg_e,NaN
