Var1,PDX-3633_cluster_0
2AMACHYD,0.00420748916635082
2AMADPTm,0.205280397856632
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,0.145035623434452
2OXOADPTm,0.205280397856632
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.025196987205571
3AIBtm,0.025196987205571
3HAO,NaN
3HBCOAHLm,NaN
3HKYNAKGAT,0.00753105541393477
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,NaN
3SALATAi,0.0558082067830517
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACOAT,0.0730728290137299
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,0.00753105541393477
ABTArm,0.025196987205571
ABUTD,NaN
ABUTt2r,NaN
ABUTt4_2_r,NaN
ACACT10m,0.299288948979413
ACACT1r,0.319596972824977
ACACt2,0.290251699127415
ACACt2m,0.290251699127415
ACETONEt2,0.290251699127415
ACETONEt2m,0.290251699127415
ACITL,0.298898214434802
ACOAD10m,0.282434557328762
ACOAD9m,0.282434557328762
ACOAHi,NaN
ACONT,NaN
ACONTm,NaN
ACS,0.147242661797385
ACSm,0.297133420682295
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.0208515918522525
ACTNMO,0.0208515918522525
ACYP,0.204870026218777
ADCim,NaN
ADEt,0.056130485564386
ADK1,0.273301901435414
ADK1m,0.195495787765594
ADK3,NaN
ADK3m,NaN
ADMDC,0.470182105108484
ADNK1,NaN
ADPT,NaN
ADPtx,NaN
AGTim,NaN
AHC,1.03077107162084
AKGDm,0.145035623434452
AKGMALtm,NaN
AKGt4_3,0.0116752323205813
ALAASNNaEx,0.116686686949839
ALACYSNaEx,0.116686686949839
ALAGLNexR,0.00234543657011999
ALAGLNNaEx,0.116686686949839
ALAGLYexR,0.00234543657011999
ALASERNaEx,0.116686686949839
ALAt2r,NaN
ALAt4,1.25969073071001
ALATA_L,0.0180471051890071
ALATHRNaEx,0.116686686949839
ALAtN1,0.00291461063367137
AMCOXO,NaN
AMETt2m,NaN
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.025196987205571
ARGLYSex,0.80850269337734
ARGN,0.116899243802296
ARGNm,0.116899243802296
ARGt4,NaN
ARGtiDF,0.474233847085118
ARGtm,NaN
ASNALANaEx,0.116686686949839
ASNCYSNaEx,0.116686686949839
ASNGLNNaEx,0.116686686949839
ASNS1,0.00445086569584579
ASNSERNaEx,0.116686686949839
ASNt4,1.25969073071001
ASNTHRNaEx,0.116686686949839
ASNtN1,0.00291461063367137
ASPGLUm,NaN
ASPTA,0.0558082067830517
ASPTAm,NaN
ATP1ter,NaN
ATPS4m,NaN
ATPtm,1.24545392010472
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,0.00454792826103186
BETALDHxm,NaN
BHMT,NaN
CATm,NaN
CATp,NaN
CBPS,0.131223144162515
CBPSam,0.0124751132223992
CHLtm,NaN
CHOLD2m,NaN
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt,0.141594764812095
CHSTEROLt1,NaN
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,0.0437526095005166
CITRtm,NaN
CITt4_2,NaN
CITtam,0.386263693396998
CITtbm,0.386263693396998
CK,0.000188397056564078
CKc,1.30431874402004
CLFORtex,0.000978254353498469
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2t,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,NaN
CREATt4_2_r,0.0855682248452512
CREATtmdiffir,NaN
CSm,0.323960969669815
CTPS1,NaN
CTPS2,NaN
CYOR_u10m,1.49311971984793
CYSALANaEx,0.116686686949839
CYSASNNaEx,0.116686686949839
CYSGLNNaEx,0.116686686949839
CYSGLUexR,0.169379337623589
CYSGLYexR,0.80850269337734
CYSO,0.045867919400229
CYSSERNaEx,0.116686686949839
CYSt4,1.25969073071001
CYStec,0.0132766181084063
CYSTGL,0.0101181372204503
CYSTHRNaEx,0.116686686949839
CYSTS,NaN
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DHPR,0.217508396831943
ATPM,NaN
DMGDHm,NaN
DMGtm,NaN
