Var1,PDX-3693_cluster_0
2AMACHYD,NaN
2AMADPTm,NaN
2DR1PP,NaN
2HCO3_NAt,0.000481869692240304
2OXOADOXm,0.206339567854274
2OXOADPTm,NaN
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.0894172115296852
3AIBtm,0.0894172115296852
3HAO,NaN
3HBCOAHLm,NaN
3HKYNAKGAT,0.0749633977780255
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.0858615673321292
3SALATAi,0.0442473539037675
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACOAT,0.00486340517617338
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.0894172115296852
ABUTD,NaN
ABUTt2r,0.00338867927591006
ABUTt4_2_r,0.00176475493888545
ACACT10m,0.157714111155005
ACACT1r,0.251716286065133
ACACt2,0.0101842482884725
ACACt2m,NaN
ACETONEt2,0.0101842482884725
ACETONEt2m,NaN
ACITL,0.294036922476641
ACOAD10m,0.626904386209279
ACOAD9m,0.626904386209279
ACOAHi,NaN
ACONT,0.174874080753908
ACONTm,0.206059150836938
ACS,0.00486340517617338
ACSm,NaN
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ACYP,0.654602846357881
ADCim,NaN
ADEt,0.0479309992274133
ADK1,0.0329222425333853
ADK1m,NaN
ADK3,NaN
ADK3m,NaN
ADMDC,0.558819426874804
ADNK1,0.144162530094627
ADPT,0.15509695344703
ADPtx,NaN
AGTim,NaN
AHC,0.250302535731618
AKGDm,0.206339567854274
AKGMALtm,0.190751219683183
AKGt4_3,0.00340532938518176
ALAASNNaEx,NaN
ALACYSNaEx,0.0456949639611128
ALAGLNexR,0.186360155966708
ALAGLNNaEx,NaN
ALAGLYexR,0.186360155966708
ALASERNaEx,0.0456949639611128
ALAt2r,0.00338867927591006
ALAt4,1.12356575427017
ALATA_L,0.00920106257062133
ALATHRNaEx,0.0456949639611128
ALAtN1,0.0601028763060647
AMCOXO,NaN
AMETt2m,NaN
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.0894172115296852
ARGLYSex,0.0613770545649577
ARGN,NaN
ARGNm,NaN
ARGt4,NaN
ARGtiDF,0.117365547281698
ARGtm,0.000393163745965415
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,0.0544326602049717
ASNSERNaEx,NaN
ASNt4,1.12356575427017
ASNTHRNaEx,NaN
ASNtN1,0.0601028763060647
ASPGLUm,0.0858615673321292
ASPTA,0.0442473539037675
ASPTAm,NaN
ATP1ter,NaN
ATPS4m,NaN
ATPtm,NaN
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,0.15044623427093
CATp,0.15044623427093
CBPS,NaN
CBPSam,NaN
CHLtm,NaN
CHOLD2m,0.0220780935653342
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt,0.00351792416436886
CHSTEROLt1,0.00896404659360404
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,0.0841757847011331
CITRtm,0.000393163745965415
CITt4_2,NaN
CITtam,0.184839465481237
CITtbm,0.184839465481237
CK,NaN
CKc,0.186461563502264
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2t,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.0388854717214902
CREATt4_2_r,0.0433643885502001
CREATtmdiffir,NaN
CSm,0.517556876186433
CTPS1,0.306081581845637
CTPS2,0.306081581845637
CYOR_u10m,0.261169691320236
CYSALANaEx,0.0456949639611128
CYSASNNaEx,NaN
CYSGLNNaEx,NaN
CYSGLUexR,0.186360155966708
CYSGLYexR,0.186360155966708
CYSO,NaN
CYSSERNaEx,0.0456949639611128
CYSt4,1.12356575427017
CYStec,NaN
CYSTGL,NaN
CYSTHRNaEx,0.0456949639611128
CYSTS,NaN
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DHPR,0.133936905551974
ATPM,NaN
DMGDHm,0.0300141784657792
DMGtm,NaN
DNDPt11m,0.0363683804142766
DNDPt23m,0.0363683804142766
DNDPt24m,0.0363683804142766
DNDPt34m,0.0363683804142766
DNDPt35m,0.0363683804142766
DNDPt9m,0.0363683804142766
DPGase,NaN
DPGM,NaN
DRBK,NaN
DTTPtn,NaN
ECOAH12m,0.157714111155005
ECOAH1m,0.157714111155005
ECOAH9m,0.157714111155005
ENO,1.8822691091677
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_4abut_e,NaN
EX_ac_e,NaN
EX_acac_e,NaN
EX_acetone_e,NaN
EX_ade_e,NaN
EX_akg_e,NaN
