Var1,PDX-3693_cluster_1
2AMACHYD,NaN
2AMADPTm,NaN
2DR1PP,NaN
2HCO3_NAt,0.000354910012847649
2OXOADOXm,0.180225195463546
2OXOADPTm,NaN
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.0935163790148176
3AIBtm,0.0935163790148176
3HAO,NaN
3HBCOAHLm,NaN
3HKYNAKGAT,0.0970697857127218
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.120817786294543
3SALATAi,0.0905866084653817
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACOAT,0.00866685018032611
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.0935163790148176
ABUTD,NaN
ABUTt2r,0.000620625110086569
ABUTt4_2_r,NaN
ACACT10m,0.146309596291202
ACACT1r,0.270619531502267
ACACt2,0.00976223877804008
ACACt2m,NaN
ACETONEt2,0.00976223877804008
ACETONEt2m,NaN
ACITL,0.431411343844172
ACOAD10m,0.505128567447205
ACOAD9m,0.505128567447205
ACOAHi,NaN
ACONT,0.12007897547976
ACONTm,0.173645951924567
ACS,0.00866685018032611
ACSm,NaN
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ACYP,0.532316773683725
ADCim,NaN
ADEt,0.063139204538154
ADK1,0.0312547757329341
ADK1m,NaN
ADK3,NaN
ADK3m,NaN
ADMDC,0.569869090964694
ADNK1,0.173946830728454
ADPT,0.135854100328898
ADPtx,NaN
AGTim,NaN
AHC,0.246442454526881
AKGDm,0.180225195463546
AKGMALtm,0.133599191970989
AKGt4_3,0.0122747974481411
ALAASNNaEx,NaN
ALACYSNaEx,0.0326018359757469
ALAGLNexR,0.187103046249308
ALAGLNNaEx,NaN
ALAGLYexR,0.187103046249308
ALASERNaEx,0.0326018359757469
ALAt2r,0.000620625110086569
ALAt4,1.23739352554618
ALATA_L,0.000873203919140878
ALATHRNaEx,0.0326018359757469
ALAtN1,0.0449960259887986
AMCOXO,NaN
AMETt2m,NaN
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.0935163790148176
ARGLYSex,0.0297993193575722
ARGN,NaN
ARGNm,NaN
ARGt4,NaN
ARGtiDF,0.118764733639127
ARGtm,NaN
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,0.0837391498470734
ASNSERNaEx,NaN
ASNt4,1.23739352554618
ASNTHRNaEx,NaN
ASNtN1,0.0449960259887986
ASPGLUm,0.120817786294543
ASPTA,0.0905866084653817
ASPTAm,NaN
ATP1ter,NaN
ATPS4m,NaN
ATPtm,NaN
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,0.182961192985852
CATp,0.182961192985852
CBPS,NaN
CBPSam,NaN
CHLtm,NaN
CHOLD2m,0.0127131264812932
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt,0.00345283496879532
CHSTEROLt1,0.0116790851165435
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,0.0577394656703144
CITRtm,NaN
CITt4_2,NaN
CITtam,0.232210032106517
CITtbm,0.232210032106517
CK,NaN
CKc,0.124275375804501
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2t,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.0253616100969072
CREATt4_2_r,0.0476174510256973
CREATtmdiffir,NaN
CSm,0.467553866034496
CTPS1,0.226189259127407
CTPS2,0.226189259127407
CYOR_u10m,0.201131691966585
CYSALANaEx,0.0326018359757469
CYSASNNaEx,NaN
CYSGLNNaEx,NaN
CYSGLUexR,0.187103046249308
CYSGLYexR,0.187103046249308
CYSO,NaN
CYSSERNaEx,0.0326018359757469
CYSt4,1.23739352554618
CYStec,NaN
CYSTGL,NaN
CYSTHRNaEx,0.0326018359757469
CYSTS,NaN
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DHPR,0.0763769395158677
ATPM,NaN
DMGDHm,0.0281742290108504
DMGtm,NaN
DNDPt11m,0.0320820290885286
DNDPt23m,0.0320820290885286
DNDPt24m,0.0320820290885286
DNDPt34m,0.0320820290885286
DNDPt35m,0.0320820290885286
DNDPt9m,0.0320820290885286
DPGase,NaN
DPGM,NaN
DRBK,NaN
DTTPtn,NaN
ECOAH12m,0.150947767772717
ECOAH1m,0.150947767772717
ECOAH9m,0.150947767772717
ENO,1.82430077241566
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_4abut_e,NaN
EX_ac_e,NaN
EX_acac_e,NaN
EX_acetone_e,NaN
EX_ade_e,NaN
EX_akg_e,NaN
EX_ala_B_e,NaN
EX_ala_L_e,NaN
