Var1,PDX-3686_cluster_4
2AMACHYD,NaN
2AMADPTm,NaN
2DR1PP,NaN
2HCO3_NAt,0.00488656623068676
2OXOADOXm,0.0351571038125022
2OXOADPTm,NaN
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.00157012189588239
3AIBtm,0.00157012189588239
3HAO,0.0180673056872942
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.26547194744951
3SALATAi,0.127679081934114
3SALATAim,0.0839926829982189
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,NaN
5MTHFt2,0.00959741748789308
AACOAT,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.00157012189588239
ABUTD,0.00128617570284874
ABUTt2r,NaN
ABUTt4_2_r,0.147932643491414
ACACT10m,NaN
ACACT1r,0.0306870270800847
ACACt2,0.0513526451203131
ACACt2m,0.0513526451203131
ACETONEt2,0.0723568531934934
ACETONEt2m,0.0513526451203131
ACITL,NaN
ACOAD10m,0.0494598304071734
ACOAD9m,0.0494598304071734
ACOAHi,NaN
ACONT,0.033559406156181
ACONTm,0.033559406156181
ACS,NaN
ACSm,0.0592035579104577
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ACYP,0.0987383566235983
ADCim,NaN
ADEt,NaN
ADK1,0.979448241572227
ADK1m,0.979448241572227
ADK3,NaN
ADK3m,0.0761226412429604
ADMDC,0.770664180158287
ADNK1,NaN
ADPT,NaN
ADPtx,NaN
AGTim,NaN
AHC,0.296288603616338
AKGDm,0.0351571038125022
AKGMALtm,NaN
AKGt4_3,NaN
ALAASNNaEx,NaN
ALACYSNaEx,NaN
ALAGLNexR,NaN
ALAGLNNaEx,NaN
ALAGLYexR,NaN
ALASERNaEx,NaN
ALAt2r,NaN
ALAt4,0.617908728859758
ALATA_L,0.0155272528689395
ALATHRNaEx,NaN
ALAtN1,NaN
AMCOXO,NaN
AMETt2m,0.00516963149270704
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.00157012189588239
ARGLYSex,0.0459245473787349
ARGN,NaN
ARGNm,NaN
ARGt4,NaN
ARGtiDF,NaN
ARGtm,0.0089657510160118
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,NaN
ASNSERNaEx,NaN
ASNt4,0.617908728859758
ASNTHRNaEx,NaN
ASNtN1,NaN
ASPGLUm,0.26547194744951
ASPTA,0.127679081934114
ASPTAm,0.0839926829982189
ATP1ter,NaN
ATPS4m,0.0908584877928739
ATPtm,1.97217819254885
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,NaN
CATp,NaN
CBPS,0.0494087743022108
CBPSam,NaN
CHLtm,NaN
CHOLD2m,NaN
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt,0.0120733882631025
CHSTEROLt1,NaN
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,0.00494257100327041
CITRtm,0.0089657510160118
CITt4_2,NaN
CITtam,NaN
CITtbm,NaN
CK,0.0017882167331634
CKc,NaN
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2t,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.0626362838171503
CREATt4_2_r,NaN
CREATtmdiffir,NaN
CSm,0.300784688963685
CTPS1,0.0528975612213535
CTPS2,0.0528975612213535
CYOR_u10m,NaN
CYSALANaEx,NaN
CYSASNNaEx,NaN
CYSGLNNaEx,NaN
CYSGLUexR,NaN
CYSGLYexR,0.00758935527134967
CYSO,NaN
CYSSERNaEx,NaN
CYSt4,0.617908728859758
CYStec,0.0920149220093604
CYSTGL,0.00971142418922916
CYSTHRNaEx,NaN
CYSTS,NaN
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DHPR,0.00469362623589013
ATPM,NaN
DMGDHm,NaN
DMGtm,NaN
DNDPt11m,NaN
DNDPt23m,NaN
DNDPt24m,NaN
DNDPt34m,NaN
DNDPt35m,NaN
DNDPt9m,NaN
DPGase,0.0061634500981659
DPGM,0.0061634500981659
DRBK,0.0159834711461939
DTTPtn,NaN
ECOAH12m,0.0449911808214521
ECOAH1m,0.0449911808214521
ECOAH9m,0.0449911808214521
ENO,0.246887618095003
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_4abut_e,NaN
EX_ac_e,NaN
EX_acac_e,NaN
EX_acetone_e,NaN
EX_ade_e,NaN
EX_akg_e,NaN
EX_ala_B_e,NaN
EX_ala_L_e,NaN
EX_arg_L_e,NaN
EX_asn_L_e,NaN
EX_asp_L_e,NaN
EX_chol_e,NaN
EX_chsterol_e,NaN
