Var1,pdx856_cluster_2
2AMACHYD,NaN
2AMADPTm,0.204486524739129
2DR1PP,NaN
2HCO3_NAt,0.00336838647211831
2OXOADOXm,0.319270741707713
2OXOADPTm,0.204486524739129
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.177355991574127
3AIBtm,0.177355991574127
3HAO,0.311377692092868
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.294718258375322
3SALATAi,0.495892346569573
3SALATAim,0.525725716216716
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,0.0395473024781176
5MTHFt2,0.204326498752958
AACOAT,0.275825676443741
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.177355991574127
ABUTD,0.803624208173005
ABUTt2r,0.0140881631069117
ABUTt4_2_r,0.0254597989429786
ACACT10m,1.10714501138547
ACACT1r,0.659733037883995
ACACt2,0.397338821219031
ACACt2m,0.397338821219031
ACETONEt2,0.688344415620589
ACETONEt2m,0.397338821219031
ACITL,0.621834794410712
ACOAD10m,0.558914404931594
ACOAD9m,0.558914404931594
ACOAHi,NaN
ACONT,0.419337892337055
ACONTm,0.751630870544181
ACS,0.28070453314046
ACSm,0.270211363106484
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ACYP,0.510603096874566
ADCim,NaN
ADEt,0.0462103766905592
ADK1,0.757754023765484
ADK1m,0.757754023765484
ADK3,NaN
ADK3m,1.08507191234438
ADMDC,0.685087348755366
ADNK1,0.487282414317592
ADPT,1.18858556335198
ADPtx,NaN
AGTim,NaN
AHC,1.3575723998206
AKGDm,0.319270741707713
AKGMALtm,0.841302037103682
AKGt4_3,0.0218989982505842
ALAASNNaEx,0.444212264472522
ALACYSNaEx,0.641166401687519
ALAGLNexR,0.00854342242250047
ALAGLNNaEx,0.444212264472522
ALAGLYexR,0.00854342242250047
ALASERNaEx,0.641166401687519
ALAt2r,0.0140881631069117
ALAt4,0.557872179453526
ALATA_L,0.198363166415845
ALATHRNaEx,0.641166401687519
ALAtN1,0.197544957384015
AMCOXO,NaN
AMETt2m,0.355357499023767
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.177355991574127
ARGLYSex,0.21543323811654
ARGN,0.193983406444651
ARGNm,0.193983406444651
ARGt4,NaN
ARGtiDF,0.0595822600386255
ARGtm,0.0499860906866137
ASNALANaEx,0.444212264472522
ASNCYSNaEx,0.444212264472522
ASNGLNNaEx,0.444212264472522
ASNS1,0.356524941955835
ASNSERNaEx,0.444212264472522
ASNt4,0.557872179453526
ASNTHRNaEx,0.444212264472522
ASNtN1,0.197544957384015
ASPGLUm,0.294718258375322
ASPTA,0.495892346569573
