Var1,PDX-3360_cluster_2
2AMACHYD,0.000582569986581802
2AMADPTm,0.00357987841325147
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,NaN
2OXOADPTm,0.00357987841325147
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.0457620935887098
3AIBtm,0.0457620935887098
3HAO,0.0500294451521976
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.113891936306443
3SALATAi,0.0951238923732723
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACOAT,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.0457620935887098
ABUTD,NaN
ABUTt2r,NaN
ABUTt4_2_r,NaN
ACACT10m,NaN
ACACT1r,0.274298626727291
ACACt2,0.134555402877075
ACACt2m,NaN
ACETONEt2,0.134555402877075
ACETONEt2m,NaN
ACITL,NaN
ACOAD10m,0.0385728757402727
ACOAD9m,0.0550943781009742
ACOAHi,NaN
ACONT,NaN
ACONTm,NaN
ACS,0.103551590698106
ACSm,0.155520936910595
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.00136911611471857
ACTNMO,0.00136911611471857
ACYP,0.290574705121773
ADCim,NaN
ADEt,0.0345850693221603
ADK1,0.101033338212541
ADK1m,0.251857425932373
ADK3,NaN
ADK3m,NaN
ADMDC,0.616501500691686
ADNK1,NaN
ADPT,0.914023894412177
ADPtx,NaN
AGTim,0.0117399562575987
AHC,NaN
AKGDm,NaN
AKGMALtm,0.0337327027853046
AKGt4_3,0.000195365867444447
ALAASNNaEx,NaN
ALACYSNaEx,0.0478141969229494
ALAGLNexR,0.379012609667012
ALAGLNNaEx,NaN
ALAGLYexR,0.379012609667012
ALASERNaEx,0.0478141969229494
ALAt2r,NaN
ALAt4,0.871638740215983
ALATA_L,0.0766052510802235
ALATHRNaEx,0.0478141969229494
ALAtN1,0.750978678060429
AMCOXO,NaN
AMETt2m,NaN
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.0457620935887098
ARGLYSex,0.379012609667012
ARGN,0.0943841154766934
ARGNm,0.0943841154766934
ARGt4,NaN
ARGtiDF,0.0456427675059863
ARGtm,NaN
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,0.168686533655439
ASNSERNaEx,NaN
ASNt4,0.871638740215983
ASNTHRNaEx,NaN
ASNtN1,0.750978678060429
ASPGLUm,0.113891936306443
ASPTA,0.0951238923732723
ASPTAm,NaN
ATP1ter,NaN
ATPS4m,NaN
ATPtm,1.38150407944407
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,NaN
CATp,NaN
CBPS,NaN
CBPSam,0.155784316148077
CHLtm,NaN
CHOLD2m,0.00248734484825815
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt,0.0139686569571495
CHSTEROLt1,NaN
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,0.0478251228375094
CITRtm,NaN
CITt4_2,NaN
CITtam,0.343112495999251
CITtbm,0.343112495999251
CK,NaN
CKc,0.443835882757391
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2t,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.0471619139079537
CREATt4_2_r,0.219225908932941
CREATtmdiffir,NaN
CSm,NaN
CTPS1,0.230185116050499
CTPS2,0.230185116050499
CYOR_u10m,NaN
CYSALANaEx,0.0478141969229494
CYSASNNaEx,NaN
CYSGLNNaEx,NaN
CYSGLUexR,0.379012609667012
CYSGLYexR,0.379012609667012
CYSO,NaN
CYSSERNaEx,0.0478141969229494
CYSt4,0.871638740215983
CYStec,NaN
CYSTGL,0.026927029384034
CYSTHRNaEx,0.0478141969229494
CYSTS,NaN
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DHPR,0.241576655634812
ATPM,NaN
DMGDHm,NaN
DMGtm,NaN
DNDPt11m,0.136417377580489
DNDPt23m,0.136417377580489
DNDPt24m,0.136417377580489
DNDPt34m,0.136417377580489
DNDPt35m,0.136417377580489
DNDPt9m,0.136417377580489
DPGase,0.122798221441252
DPGM,0.122798221441252
DRBK,0.0283043448946306
DTTPtn,NaN
ECOAH12m,NaN
ECOAH1m,NaN
ECOAH9m,NaN
ENO,2.41883454697473
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_4abut_e,NaN
EX_ac_e,NaN
EX_acac_e,NaN
EX_acetone_e,NaN
EX_ade_e,NaN
EX_akg_e,NaN
EX_ala_B_e,NaN
EX_ala_L_e,NaN
EX_arg_L_e,NaN
EX_asn_L_e,NaN
EX_asp_L_e,NaN
EX_chol_e,NaN
EX_chsterol_e,NaN
EX_cit_e,NaN
EX_co2_e,NaN
EX_creat_e,NaN
EX_for_e,NaN
EX_glc_e,NaN
EX_gln_L_e,NaN
EX_glu_L_e,NaN
EX_gly_e,NaN
EX_glyb_e,NaN
EX_gthrd_e,NaN
EX_h_e,NaN
EX_h2o_e,NaN
EX_h2o2_e,NaN
EX_hco3_e,NaN
EX_his_L_e,NaN
EX_hista_e,NaN
EX_ile_L_e,NaN
EX_lac_L_e,NaN
EX_leu_L_e,NaN
EX_lys_L_e,NaN
EX_met_L_e,NaN
EX_mthgxl_e,NaN
EX_nh4_e,NaN
EX_o2_e,NaN
EX_o2s_e,NaN
EX_orn_e,NaN
EX_phe_L_e,NaN
EX_pi_e,NaN
EX_pro_L_e,NaN
EX_pyr_e,NaN
EX_ser_L_e,NaN
EX_so4_e,NaN
EX_succ_e,NaN
EX_thr_L_e,NaN
EX_trp_L_e,NaN
EX_tyr_L_e,NaN
EX_urea_e,NaN
EX_val_L_e,NaN
FALDtm,NaN
FBA,0.190602818397539
FBP,0.00101802036166191
FDH,NaN
FKYNH,NaN
FORtr,NaN
FTCD,NaN
FTHFDH,0.100709204460893
FUM,0.187603011567678
FUMAC,0.0897037951222488
FUMm,0.187603011567678
FUMSO3tm,0.0337327027853046
FUMSO4tm,0.0337327027853046
FUMtm,0.0337327027853046
FUMTSULtm,0.0337327027853046
G3PD1,NaN
G3PD2m,0.0811307121281113
G5SADrm,NaN
G5SADs,NaN
G5SDym,0.0931941944254296
G6PDA,NaN
G6PDH1rer,0.10836334411587
G6PDH2r,NaN
G6PDH2rer,0.10836334411587
G6PPer,NaN
G6Pter,0.0518442510600601
GABAVESSEC,NaN
GACMTRc,0.197192694204194
GAPD,3.7917551101957
GCC2am,NaN
GCC2bim,NaN
GCC2cm,NaN
GCCam,NaN
GCCbim,NaN
GCCcm,NaN
GF6PTA,0.332981367302792
GHMT2r,0.146794272906014
GHMT2rm,0.471555162668228
GK1,NaN
GLCMter,NaN
GLCt1r,0.31394734069705
GLCt2_2,NaN
GLCt4,0.237117634149534
GLCter,NaN
GLCURter,NaN
GLNALANaEx,NaN
GLNASNNaEx,NaN
GLNCYSNaEx,NaN
GLNS,NaN
GLNSERNaEx,NaN
GLNt4,0.871638740215983
GLNTHRNaEx,NaN
GLNtm,NaN
GLNtN1,0.750978678060429
GLU5Km,0.0931941944254296
GLUCYS,0.0565234480478934
GLUDC,0.000863733057464872
GLUDxm,NaN
GLUDym,NaN
GluForTx,NaN
GLUNm,0.326596576656614
GLUPRT,0.216105914286205
GLUt2m,0.113891936306443
GLUTCOADHm,0.175879059380719
GLUVESSEC,0.0214933024027518
GLXtm,NaN
GLXtp,NaN
GLYAMDTRc,0.0329578694062574
GLYATm,NaN
GLYBt4_2_r,NaN
GLYBtm,NaN
GLYC3Ptm,NaN
GLYOp,NaN
GLYt2r,NaN
GLYt4,0.871638740215983
GLYt7_211_r,0.0515975382817643
GLYtm,NaN
GLYtp,NaN
GLYVESSEC,NaN
GMPS2,NaN
GND,NaN
GNDer,NaN
GNMT,NaN
GTHO,NaN
GTHOm,NaN
GTHP,1.93430618013654
GTHPm,NaN
GTHRDt,NaN
GTHS,NaN
GULNDer,NaN
GULNter,NaN
H2CO3D,0.00818573581320899
H2O2syn,NaN
H2O2t,NaN
H2O2tm,NaN
H2O2tp,NaN
H2Ot,0.0800969602593354
H2Oter,NaN
H2Otm,0.00056191908461707
H2Otp,NaN
HACD1m,0.246780670476811
HACD9m,0.246780670476811
HCO3_CLt,NaN
HEX1,0.110036879894989
HGNTOR,NaN
HIBDm,0.180335766726306
HISD,0.0001295077587877
HISDC,NaN
HISt4,0.871638740215983
HISTAtu,NaN
HISTAVESSEC,NaN
HIStiDF,0.000818334817886352
HIStN1,NaN
HKYNH,NaN
HMGCOASim,NaN
HMGCOAtm,NaN
HMGLm,NaN
HOMt4,0.0456427675059863
Htm,NaN
Htr,NaN
Htx,NaN
ICDHxm,NaN
ICDHy,NaN
ICDHyrm,0.774626427037375
ILEt4,NaN
ILEt5m,NaN
ILETA,0.0560205363162926
ILETAm,NaN
ILEtec,0.0793358986505441
IZPN,0.00663649893232754
KCC2t,0.125750460401177
KYN3OX,NaN
KYNAKGAT,NaN
KYNATESYN,NaN
LDH_L,1.70856082473482
LEUt4,0.379012609667012
LEUt5m,NaN
LEUTA,0.0560205363162926
LEUTAm,NaN
LEUtec,0.0793358986505441
L_LACDcm,0.0479092861073358
L_LACt2r,0.134555402877075
L_LACt4r,NaN
LYSt4,NaN
LYStiDF,0.0456427675059863
LYStm,NaN
MACACI,NaN
MALSO3tm,0.0337327027853046
MALSO4tm,0.0337327027853046
