Var1,pdx857_cluster_0
2AMACHYD,NaN
2AMADPTm,0.0937478618733729
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,0.589331931665739
2OXOADPTm,0.0937478618733729
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.108249302778284
3AIBtm,0.108249302778284
3HAO,0.290059550925493
3HBCOAHLm,NaN
3HKYNAKGAT,0.0994880732116438
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.227869748304893
3SALATAi,0.159636098078686
3SALATAim,0.705542837017411
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,0.0641219099886451
5MTHFt2,0.296305118306027
AACOAT,0.281399768156003
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,0.0994880732116438
ABTArm,0.108249302778284
ABUTD,1.12463678626638
ABUTt2r,0.0124416924406537
ABUTt4_2_r,NaN
ACACT10m,1.05728437346594
ACACT1r,0.979142517957396
ACACt2,0.367527018225998
ACACt2m,0.367527018225998
ACETONEt2,0.559536894279831
ACETONEt2m,0.367527018225998
ACITL,0.747710971055132
ACOAD10m,0.721529433975024
ACOAD9m,0.721529433975024
ACOAHi,NaN
ACONT,0.417428118832188
ACONTm,0.833587238544664
ACS,0.326944833898393
ACSm,0.510950752681066
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ACYP,0.522070306483372
ADCim,NaN
ADEt,0.516394887666455
ADK1,1.05806015882929
ADK1m,1.05806015882929
ADK3,NaN
ADK3m,1.63270326160092
ADMDC,1.0288926029777
ADNK1,0.443107179097868
ADPT,1.37732623953901
ADPtx,NaN
AGTim,0.100092985903994
AHC,1.58673003210389
AKGDm,0.589331931665739
AKGMALtm,0.933960014712395
AKGt4_3,NaN
ALAASNNaEx,0.67609998105903
ALACYSNaEx,0.67609998105903
ALAGLNexR,0.0622692195618105
ALAGLNNaEx,0.67609998105903
ALAGLYexR,0.0622692195618105
ALASERNaEx,0.67609998105903
ALAt2r,0.0124416924406537
ALAt4,1.27668991045663
ALATA_L,0.547735974884231
ALATHRNaEx,0.67609998105903
ALAtN1,1.302310466735
AMCOXO,NaN
AMETt2m,0.685465861675936
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.108249302778284
ARGLYSex,0.111549334225244
ARGN,0.543845348594489
ARGNm,0.543845348594489
ARGt4,NaN
ARGtiDF,0.152877155659418
ARGtm,0.0909529007835356
ASNALANaEx,0.67609998105903
ASNCYSNaEx,0.67609998105903
ASNGLNNaEx,0.67609998105903
ASNS1,0.251587560527483
ASNSERNaEx,0.67609998105903
ASNt4,1.27668991045663
ASNTHRNaEx,0.67609998105903
ASNtN1,1.302310466735
ASPGLUm,0.227869748304893
ASPTA,0.159636098078686
ASPTAm,0.705542837017411
ATP1ter,NaN
ATPS4m,0.503731194216872
ATPtm,2.1815014084729
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,0.025900166254729
CATm,0.867194909811585
CATp,0.867194909811585
CBPS,0.291720713870809
CBPSam,0.0809635093102196
CHLtm,NaN
CHOLD2m,0.0198276323241412
CHOLt4,NaN
CHOLtu,0.109770773422704
CHSTEROLt,0.0607897289317975
CHSTEROLt1,0.441655096230876
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,0.279539062933413
CITRtm,0.0909529007835356
CITt4_2,NaN
CITtam,0.78647728827819
CITtbm,0.78647728827819
CK,NaN
CKc,0.853043600827488
CLFORtex,NaN
CLHCO3tex2,0.124228921658139
CLOHtex2,0.124228921658139
CLOXAtex2,0.124228921658139
CO2t,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.0311051896990853
CREATt4_2_r,0.198791083671804
CREATtmdiffir,NaN
CSm,0.487450042440426
CTPS1,0.411713563846075
CTPS2,0.411713563846075
CYOR_u10m,1.21015875987614
CYSALANaEx,0.67609998105903
CYSASNNaEx,0.67609998105903
CYSGLNNaEx,0.67609998105903
CYSGLUexR,0.455795383249266
CYSGLYexR,1.30691642265713
CYSO,0.182526302513736
CYSSERNaEx,0.67609998105903
CYSt4,1.27668991045663
CYStec,0.0209768980931683
CYSTGL,0.10594327150082
CYSTHRNaEx,0.67609998105903
CYSTS,NaN
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DHPR,0.558899497679872
ATPM,NaN
DMGDHm,0.0493099520403523
DMGtm,NaN
DNDPt11m,0.341152839831095
DNDPt23m,0.341152839831095
DNDPt24m,0.341152839831095
DNDPt34m,0.341152839831095
DNDPt35m,0.341152839831095
DNDPt9m,0.341152839831095
DPGase,1.46568513294909
DPGM,1.46568513294909
DRBK,0.0694084220253527
DTTPtn,NaN
ECOAH12m,1.05728437346594
ECOAH1m,1.05728437346594
ECOAH9m,1.05728437346594
ENO,2.18200122310449
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_4abut_e,NaN
EX_ac_e,NaN
EX_acac_e,NaN
EX_acetone_e,NaN
EX_ade_e,NaN
EX_akg_e,NaN
EX_ala_B_e,NaN
EX_ala_L_e,NaN
EX_arg_L_e,NaN
EX_asn_L_e,NaN
EX_asp_L_e,NaN
EX_chol_e,NaN
EX_chsterol_e,NaN
EX_cit_e,NaN
EX_co2_e,NaN
EX_creat_e,NaN
EX_for_e,NaN
EX_glc_e,NaN
EX_gln_L_e,NaN
EX_glu_L_e,NaN
EX_gly_e,NaN
EX_glyb_e,NaN
EX_gthrd_e,NaN
EX_h_e,NaN
EX_h2o_e,NaN
EX_h2o2_e,NaN
EX_hco3_e,NaN
EX_his_L_e,NaN
EX_hista_e,NaN
EX_ile_L_e,NaN
EX_lac_L_e,NaN
EX_leu_L_e,NaN
EX_lys_L_e,NaN
EX_met_L_e,NaN
EX_mthgxl_e,NaN
EX_nh4_e,NaN
EX_o2_e,NaN
EX_o2s_e,NaN
EX_orn_e,NaN
EX_phe_L_e,NaN
EX_pi_e,NaN
EX_pro_L_e,NaN
EX_pyr_e,NaN
EX_ser_L_e,NaN
EX_so4_e,NaN
EX_succ_e,NaN
EX_thr_L_e,NaN
EX_trp_L_e,NaN
EX_tyr_L_e,NaN
EX_urea_e,NaN
EX_val_L_e,NaN
FALDtm,NaN
FBA,2.14170853709944
FBP,0.020641944005991
FDH,1.00098037696417
FKYNH,0.383364727774115
FORtr,NaN
FTCD,NaN
FTHFDH,1.00098037696417
FUM,0.875054047290222
FUMAC,0.175601052647901
FUMm,0.875054047290222
FUMSO3tm,0.186327225755759
FUMSO4tm,0.186327225755759
FUMtm,0.186327225755759
FUMTSULtm,0.186327225755759
G3PD1,NaN
G3PD2m,0.114745043844203
G5SADrm,NaN
G5SADs,NaN
G5SDym,0.28425199333415
G6PDA,0.41148960363199
G6PDH1rer,0.0512063480988907
G6PDH2r,0.658681683506273
G6PDH2rer,0.658681683506273
G6PPer,0.588253234844117
G6Pter,0.242611562671836
GABAVESSEC,NaN
GACMTRc,0.709288466044294
GAPD,2.67166527817318
GCC2am,0.0725439947504972
GCC2bim,0.0725439947504972
GCC2cm,0.0725439947504972
GCCam,0.0725439947504972
GCCbim,0.0725439947504972
GCCcm,0.0725439947504972
GF6PTA,0.315631721364645
GHMT2r,0.379818172289437
GHMT2rm,1.14031742138927
GK1,1.44631482198752
GLCMter,NaN
GLCt1r,0.645232635127778
GLCt2_2,NaN
GLCt4,0.432161947182748
GLCter,NaN
GLCURter,NaN
GLNALANaEx,0.67609998105903
GLNASNNaEx,0.67609998105903
GLNCYSNaEx,0.67609998105903
GLNS,0.664628988652606
GLNSERNaEx,0.67609998105903
GLNt4,1.27668991045663
GLNTHRNaEx,0.67609998105903
GLNtm,NaN
GLNtN1,1.302310466735
GLU5Km,0.28425199333415
GLUCYS,0.181470363781553
GLUDC,NaN
GLUDxm,0.492270085457189
GLUDym,0.492270085457189
GluForTx,NaN
GLUNm,0.382030233149582
GLUPRT,0.460481847099335
GLUt2m,0.380129735419737
GLUTCOADHm,0.438812719379705
GLUVESSEC,0.380837276842908
GLXtm,NaN
GLXtp,NaN
GLYAMDTRc,0.351482371649954
GLYATm,0.34498332401112
GLYBt4_2_r,NaN
GLYBtm,NaN
GLYC3Ptm,NaN
GLYOp,NaN
GLYt2r,0.0124416924406537
GLYt4,1.27668991045663
GLYt7_211_r,0.0751267567042593
GLYtm,NaN
GLYtp,NaN
GLYVESSEC,NaN
GMPS2,0.858694080897807
GND,0.733951057534451
GNDer,0.733951057534451
GNMT,0.0109724210937219
GTHO,0.48514113093038
GTHOm,0.48514113093038
GTHP,1.63125259766697
GTHPm,1.47335827949531
GTHRDt,NaN
GTHS,0.700976250421819
GULNDer,NaN
GULNter,NaN
H2CO3D,0.407342761562404
H2O2syn,0.271692266745188
H2O2t,NaN
H2O2tm,NaN
H2O2tp,NaN
H2Ot,0.0221249133741392
H2Oter,NaN
H2Otm,NaN
H2Otp,NaN
HACD1m,1.05728437346594
HACD9m,0.82329304216776
HCO3_CLt,0.432796849874841
HEX1,0.184850754031919
HGNTOR,NaN
HIBDm,0.498446051867254
HISD,NaN
HISDC,0.00635391925678217
HISt4,1.27668991045663
HISTAtu,0.109770773422704
HISTAVESSEC,NaN
HIStiDF,NaN
HIStN1,NaN
HKYNH,0.164824344832911
HMGCOASim,0.020641944005991
HMGCOAtm,NaN
HMGLm,0.5909197648946
HOMt4,0.152877155659418
Htm,0.635149239090634
Htr,NaN
Htx,NaN
ICDHxm,0.579060905104426
ICDHy,0.488884958805593
ICDHyrm,1.05640297803281
ILEt4,0.0155271060330189
ILEt5m,NaN
ILETA,0.504591268869989
ILETAm,0.744235862612792
ILEtec,0.184298943927368
IZPN,NaN
KCC2t,0.193743430130192
KYN3OX,0.496442498093608
KYNAKGAT,0.0994880732116438
KYNATESYN,NaN
LDH_L,2.44346392722168
LEUt4,1.30691642265713
LEUt5m,NaN
LEUTA,0.504591268869989
LEUTAm,0.744235862612792
LEUtec,0.184298943927368
L_LACDcm,0.161963146206905
L_LACt2r,1.86469907287158
L_LACt4r,NaN
LYSt4,0.109770773422704
LYStiDF,0.152877155659418
LYStm,0.0909529007835356
MACACI,0.358832703822941
MALSO3tm,0.186327225755759
MALSO4tm,0.186327225755759
MALtm,0.186327225755759
MALTSULtm,0.186327225755759
MCCCrm,0.40203458299343
MDH,1.33667334055157
MDHm,1.33667334055157
ME1m,0.277881951485903
ME2,0.300926969978951
ME2m,0.277881951485903
METAT,0.69748134212701
METLEUex,0.455795383249266
METS,0.466896305785693
METt4,1.27668991045663
METtec,0.184298943927368
MGCHrm,0.149856756215584
MGSA,NaN
MGSA2,NaN
MMEm,0.300609556027624
MMMm,0.692432347090594
MMSAD3m,0.353972123350216
MMTSADm,NaN
MTHFC,0.825188546920952
MTHFD,0.825188546920952
MTHGXLt,NaN
NADH2_u10m,0.669091065463458
NADHtpu,NaN
NADHtru,NaN
