Var1,PDX-352_cluster_1
2AMACHYD,0.0367973463737643
2AMADPTm,0.0269770903050218
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,0.200202110996531
2OXOADPTm,0.0269770903050218
34HPPOR,NaN
3AIBt,NaN
3AIBTm,NaN
3AIBtm,NaN
3HAO,0.0942078405120745
3HBCOAHLm,NaN
3HKYNAKGAT,0.0797445629053792
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.0410027647804883
3SALATAi,0.0926273075461972
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,0.000627677692891726
5MTHFt2,NaN
AACOAT,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,NaN
ABUTD,0.571366060403437
ABUTt2r,NaN
ABUTt4_2_r,0.000298346045847032
ACACT10m,NaN
ACACT1r,0.276092888525645
ACACt2,0.245116181492051
ACACt2m,0.245116181492051
ACETONEt2,0.245116181492051
ACETONEt2m,0.245116181492051
ACITL,0.186739169371625
ACOAD10m,0.309913250891601
ACOAD9m,0.309913250891601
ACOAHi,NaN
ACONT,0.282827911545443
ACONTm,NaN
ACS,0.0640220338405639
ACSm,0.113677217518558
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ACYP,0.287890253509425
ADCim,NaN
ADEt,NaN
ADK1,0.298657225079688
ADK1m,0.286956269513158
ADK3,NaN
ADK3m,NaN
ADMDC,0.442439674612841
ADNK1,0.238727558629429
ADPT,NaN
ADPtx,NaN
AGTim,NaN
AHC,0.56997098785892
AKGDm,0.200202110996531
AKGMALtm,0.0278966148152607
AKGt4_3,NaN
ALAASNNaEx,0.169861273791373
ALACYSNaEx,0.169861273791373
ALAGLNexR,0.470208505314647
ALAGLNNaEx,0.169861273791373
ALAGLYexR,0.470208505314647
ALASERNaEx,0.169861273791373
ALAt2r,NaN
ALAt4,1.57060752098077
ALATA_L,0.0126700298586751
ALATHRNaEx,0.169861273791373
ALAtN1,0.163740252576817
AMCOXO,NaN
AMETt2m,NaN
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,NaN
ARGLYSex,0.0240843960455333
ARGN,0.156537194069767
ARGNm,0.156537194069767
ARGt4,NaN
ARGtiDF,0.234393146738191
ARGtm,0.0299174634715408
ASNALANaEx,0.169861273791373
ASNCYSNaEx,0.169861273791373
ASNGLNNaEx,0.169861273791373
ASNS1,0.0548526061930103
ASNSERNaEx,0.169861273791373
ASNt4,1.57060752098077
