Var1,PDX-3776_cluster_0
2AMACHYD,0.00938598429029052
2AMADPTm,0.182994240849606
2DR1PP,NaN
2HCO3_NAt,0.00230010580271482
2OXOADOXm,NaN
2OXOADPTm,0.182994240849606
34HPPOR,0.0014416215286867
3AIBt,NaN
3AIBTm,0.0689677146137566
3AIBtm,0.0689677146137566
3HAO,0.136231847490008
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.0390188822472418
3SALATAi,0.119821517350706
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,6.30213048409772e-05
5MTHFt2,NaN
AACOAT,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.0689677146137566
ABUTD,NaN
ABUTt2r,NaN
ABUTt4_2_r,NaN
ACACT10m,NaN
ACACT1r,0.424424725992454
ACACt2,0.261069845086014
ACACt2m,0.261069845086014
ACETONEt2,0.261069845086014
ACETONEt2m,0.261069845086014
ACITL,NaN
ACOAD10m,NaN
ACOAD9m,NaN
ACOAHi,NaN
ACONT,0.194125483258048
ACONTm,0.194125483258048
ACS,0.0753087692063402
ACSm,NaN
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.105844901733705
ACTNMO,0.105844901733705
ACYP,0.191393221985247
ADCim,NaN
ADEt,NaN
ADK1,0.172669968849702
ADK1m,0.264535910963408
ADK3,0.00287327651639242
ADK3m,NaN
ADMDC,0.52277630229254
ADNK1,NaN
ADPT,1.58925908368987
ADPtx,NaN
AGTim,NaN
AHC,NaN
AKGDm,NaN
AKGMALtm,NaN
AKGt4_3,0.0211160881520324
ALAASNNaEx,NaN
ALACYSNaEx,NaN
ALAGLNexR,0.639051255301849
ALAGLNNaEx,NaN
ALAGLYexR,0.639051255301849
ALASERNaEx,NaN
ALAt2r,NaN
ALAt4,1.22891276945939
ALATA_L,NaN
ALATHRNaEx,NaN
ALAtN1,0.181838773291659
AMCOXO,NaN
AMETt2m,0.211548887600971
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.0689677146137566
ARGLYSex,0.0368346605072352
ARGN,0.101093368531784
ARGNm,0.101093368531784
ARGt4,NaN
ARGtiDF,0.0576480899610229
ARGtm,NaN
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,NaN
ASNSERNaEx,NaN
ASNt4,1.22891276945939
ASNTHRNaEx,NaN
ASNtN1,0.181838773291659
ASPGLUm,0.0390188822472418
ASPTA,0.119821517350706
ASPTAm,NaN
ATP1ter,NaN
ATPS4m,NaN
ATPtm,1.22753818131782
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,0.198571919579361
CATp,0.198571919579361
CBPS,NaN
CBPSam,0.00911468313755216
CHLtm,NaN
CHOLD2m,NaN
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt,0.0240707693118099
CHSTEROLt1,0.164343304338085
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,NaN
CITRtm,NaN
CITt4_2,NaN
CITtam,0.321587284760097
CITtbm,0.321587284760097
CK,0.000470135330751135
CKc,0.325897768472095
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2t,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,NaN
CREATt4_2_r,0.195538379121068
CREATtmdiffir,NaN
CSm,NaN
CTPS1,0.251037722773145
CTPS2,0.251037722773145
CYOR_u10m,NaN
CYSALANaEx,NaN
CYSASNNaEx,NaN
CYSGLNNaEx,NaN
CYSGLUexR,0.639051255301849
CYSGLYexR,0.639051255301849
CYSO,NaN
CYSSERNaEx,NaN
CYSt4,1.22891276945939
CYStec,NaN
CYSTGL,NaN
CYSTHRNaEx,NaN
CYSTS,NaN
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DHPR,NaN
ATPM,NaN
DMGDHm,NaN
DMGtm,NaN
DNDPt11m,0.0916547873988748
DNDPt23m,0.0916547873988748
DNDPt24m,0.0916547873988748
DNDPt34m,0.0916547873988748
DNDPt35m,0.0916547873988748
DNDPt9m,0.0916547873988748
DPGase,1.18556969085255
DPGM,1.18556969085255
DRBK,NaN
DTTPtn,NaN
ECOAH12m,NaN
ECOAH1m,0.0739239610630918
ECOAH9m,NaN
ENO,2.14108283117011
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_4abut_e,NaN
EX_ac_e,NaN
EX_acac_e,NaN
EX_acetone_e,NaN
EX_ade_e,NaN
EX_akg_e,NaN
EX_ala_B_e,NaN
EX_ala_L_e,NaN
EX_arg_L_e,NaN
EX_asn_L_e,NaN
EX_asp_L_e,NaN
EX_chol_e,NaN
EX_chsterol_e,NaN
EX_cit_e,NaN
EX_co2_e,NaN
EX_creat_e,NaN
EX_for_e,NaN
EX_glc_e,NaN
EX_gln_L_e,NaN
EX_glu_L_e,NaN
EX_gly_e,NaN
EX_glyb_e,NaN
EX_gthrd_e,NaN
EX_h_e,NaN
EX_h2o_e,NaN
EX_h2o2_e,NaN
EX_hco3_e,NaN
EX_his_L_e,NaN
EX_hista_e,NaN
EX_ile_L_e,NaN
EX_lac_L_e,NaN
EX_leu_L_e,NaN
EX_lys_L_e,NaN
EX_met_L_e,NaN
EX_mthgxl_e,NaN
EX_nh4_e,NaN
EX_o2_e,NaN
EX_o2s_e,NaN
EX_orn_e,NaN
EX_phe_L_e,NaN
EX_pi_e,NaN
EX_pro_L_e,NaN
EX_pyr_e,NaN
EX_ser_L_e,NaN
EX_so4_e,NaN
EX_succ_e,NaN
EX_thr_L_e,NaN
EX_trp_L_e,NaN
EX_tyr_L_e,NaN
EX_urea_e,NaN
EX_val_L_e,NaN
FALDtm,NaN
FBA,0.108336062832559
FBP,NaN
FDH,0.143297403300735
FKYNH,0.191094526880094
FORtr,NaN
FTCD,NaN
FTHFDH,0.143297403300735
FUM,0.977357645977188
FUMAC,0.0511865478663428
FUMm,0.977357645977188
FUMSO3tm,NaN
FUMSO4tm,NaN
FUMtm,NaN
FUMTSULtm,NaN
G3PD1,NaN
G3PD2m,0.0832828316787208
G5SADrm,NaN
G5SADs,NaN
G5SDym,NaN
G6PDA,NaN
G6PDH1rer,0.139316628948861
G6PDH2r,NaN
G6PDH2rer,0.139316628948861
G6PPer,0.41512059821571
G6Pter,NaN
GABAVESSEC,NaN
GACMTRc,NaN
GAPD,3.29559553152806
GCC2am,0.681794740924159
