Var1,PDX-3686_cluster_1
2AMACHYD,NaN
2AMADPTm,NaN
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,0.0462925105012037
2OXOADPTm,NaN
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.01639811798213
3AIBtm,0.01639811798213
3HAO,0.00402146573850816
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.209219664574307
3SALATAi,0.0742466890397556
3SALATAim,0.101987003124653
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACOAT,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.01639811798213
ABUTD,0.0116231724779236
ABUTt2r,NaN
ABUTt4_2_r,0.0653923393331747
ACACT10m,NaN
ACACT1r,0.0152045328588409
ACACt2,0.0183679016834912
ACACt2m,0.0146290398934946
ACETONEt2,0.0202274808191998
ACETONEt2m,0.0146290398934946
ACITL,NaN
ACOAD10m,0.0309919611336713
ACOAD9m,0.0309919611336713
ACOAHi,NaN
ACONT,0.00156836064263461
ACONTm,0.00156836064263461
ACS,NaN
ACSm,0.0164617979749639
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ACYP,0.140816258993697
ADCim,NaN
ADEt,NaN
ADK1,0.57557577145769
ADK1m,0.57557577145769
ADK3,NaN
ADK3m,0.0527426379727807
ADMDC,0.9091410162774
ADNK1,NaN
ADPT,NaN
ADPtx,NaN
AGTim,NaN
AHC,0.181243991031047
AKGDm,0.0462925105012037
AKGMALtm,NaN
AKGt4_3,NaN
ALAASNNaEx,NaN
ALACYSNaEx,0.0118639137655656
ALAGLNexR,NaN
ALAGLNNaEx,NaN
ALAGLYexR,NaN
ALASERNaEx,0.0118639137655656
ALAt2r,NaN
ALAt4,0.623214098819118
ALATA_L,0.0849449411433011
ALATHRNaEx,0.0118639137655656
ALAtN1,0.0252536565543496
AMCOXO,NaN
AMETt2m,0.00605433669319765
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.01639811798213
ARGLYSex,0.0172459850894576
ARGN,0.0328067372189485
ARGNm,0.0328067372189485
ARGt4,NaN
ARGtiDF,0.0107205384236606
ARGtm,0.00577592690360737
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,NaN
ASNSERNaEx,NaN
ASNt4,0.623214098819118
ASNTHRNaEx,NaN
ASNtN1,0.0252536565543496
ASPGLUm,0.209219664574307
ASPTA,0.0742466890397556
ASPTAm,0.101987003124653
ATP1ter,NaN
ATPS4m,0.0625612562432646
ATPtm,1.3480295698273
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,NaN
CATp,NaN
CBPS,0.0176805436292434
CBPSam,NaN
CHLtm,NaN
CHOLD2m,NaN
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt,0.0400055441308149
CHSTEROLt1,NaN
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,0.0192914282415002
CITRtm,0.00577592690360737
CITt4_2,NaN
CITtam,NaN
CITtbm,NaN
CK,0.0115612514994361
CKc,0.00544203921435351
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2t,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.0451599369074572
CREATt4_2_r,NaN
CREATtmdiffir,NaN
CSm,0.240543057813364
CTPS1,0.0511494567767184
CTPS2,0.0511494567767184
CYOR_u10m,NaN
CYSALANaEx,0.0118639137655656
CYSASNNaEx,NaN
CYSGLNNaEx,NaN
CYSGLUexR,NaN
CYSGLYexR,NaN
CYSO,NaN
CYSSERNaEx,0.0118639137655656
CYSt4,0.623214098819118
CYStec,0.037635509064172
CYSTGL,NaN
CYSTHRNaEx,0.0118639137655656
CYSTS,NaN
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DHPR,0.0105157535184513
ATPM,NaN
DMGDHm,NaN
DMGtm,NaN
DNDPt11m,0.00368176265196366
DNDPt23m,0.00368176265196366
DNDPt24m,0.00368176265196366
DNDPt34m,0.00368176265196366
DNDPt35m,0.00368176265196366
DNDPt9m,0.00368176265196366
DPGase,0.0507385126329998
DPGM,0.0507385126329998
DRBK,0.0463058248481011
DTTPtn,NaN
ECOAH12m,0.0299270029533356
ECOAH1m,0.0299270029533356
ECOAH9m,0.0299270029533356
ENO,0.0804943390947612
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_4abut_e,NaN
EX_ac_e,NaN
EX_acac_e,NaN
EX_acetone_e,NaN
EX_ade_e,NaN
EX_akg_e,NaN
EX_ala_B_e,NaN
EX_ala_L_e,NaN
