Var1,pdx471_cluster_0
2AMACHYD,NaN
2AMADPTm,0.00932008870994942
2DR1PP,NaN
2HCO3_NAt,0.0119101469057513
2OXOADOXm,0.196893992589735
2OXOADPTm,0.00932008870994942
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.0523658000490437
3AIBtm,0.0523658000490437
3HAO,0.0897624682866505
3HBCOAHLm,NaN
3HKYNAKGAT,0.143442418874881
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.151685500307794
3SALATAi,0.202419781911319
3SALATAim,0.155436454128213
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,NaN
5MTHFt2,0.151705560545626
AACOAT,0.0531493342177435
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.0523658000490437
ABUTD,0.698770035882976
ABUTt2r,0.00783934767727234
ABUTt4_2_r,0.0159614068466331
ACACT10m,0.779952749394825
ACACT1r,0.555536493731484
ACACt2,0.179271161030708
ACACt2m,0.179271161030708
ACETONEt2,0.179271161030708
ACETONEt2m,0.179271161030708
ACITL,0.48102255715863
ACOAD10m,0.276844176598412
ACOAD9m,0.448198463029228
ACOAHi,NaN
ACONT,0.268483169333648
ACONTm,0.617433851221061
ACS,0.186333055960142
ACSm,0.227044934664848
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.227599997827695
ACTNMO,0.227599997827695
ACYP,0.390526692472433
ADCim,NaN
ADEt,0.0763870598924348
ADK1,0.768843874219088
ADK1m,0.768843874219088
ADK3,NaN
ADK3m,0.770372515626548
ADMDC,0.540342643249596
ADNK1,0.191435438017156
ADPT,1.09691402833065
ADPtx,NaN
AGTim,NaN
AHC,0.883448152228418
AKGDm,0.196893992589735
AKGMALtm,0.680040085040283
AKGt4_3,NaN
ALAASNNaEx,0.0753712614430912
ALACYSNaEx,0.21240979147401
ALAGLNexR,0.214000537658106
ALAGLNNaEx,0.0753712614430912
ALAGLYexR,0.214000537658106
ALASERNaEx,0.21240979147401
ALAt2r,0.00783934767727234
