Var1,PDX-352_cluster_0
2AMACHYD,0.0387527279754324
2AMADPTm,0.0113142882342389
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,0.186869966117286
2OXOADPTm,0.0113142882342389
34HPPOR,NaN
3AIBt,NaN
3AIBTm,NaN
3AIBtm,NaN
3HAO,0.0847444877986064
3HBCOAHLm,NaN
3HKYNAKGAT,0.0707896068067433
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.0551738195313976
3SALATAi,0.082028007266173
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACOAT,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,NaN
ABUTD,0.587490043576608
ABUTt2r,NaN
ABUTt4_2_r,0.00131787864205232
ACACT10m,NaN
ACACT1r,0.262199229187096
ACACt2,0.181526470287093
ACACt2m,0.181526470287093
ACETONEt2,0.181526470287093
ACETONEt2m,0.181526470287093
ACITL,0.185276396549234
ACOAD10m,0.264568543336048
ACOAD9m,0.264568543336048
ACOAHi,NaN
ACONT,0.257588935221858
ACONTm,NaN
ACS,0.0647479050900776
ACSm,0.109239085116146
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ACYP,0.261926138119591
ADCim,NaN
ADEt,NaN
ADK1,0.287873222799183
ADK1m,0.242159322432613
ADK3,NaN
ADK3m,NaN
ADMDC,0.420834658895167
ADNK1,0.235536206262566
ADPT,NaN
ADPtx,NaN
AGTim,NaN
AHC,0.474709695012405
AKGDm,0.186869966117286
AKGMALtm,0.0252789946880227
AKGt4_3,NaN
ALAASNNaEx,0.151253448761299
ALACYSNaEx,0.151253448761299
ALAGLNexR,0.464830633287893
ALAGLNNaEx,0.151253448761299
ALAGLYexR,0.464830633287893
ALASERNaEx,0.151253448761299
ALAt2r,NaN
ALAt4,1.49736835805226
ALATA_L,0.0132304506907736
ALATHRNaEx,0.151253448761299
ALAtN1,0.252079668484021
AMCOXO,NaN
AMETt2m,NaN
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,NaN
ARGLYSex,0.0240455788668233
ARGN,0.0907226133840538
ARGNm,0.0907226133840538
ARGt4,NaN
ARGtiDF,0.229766118535801
ARGtm,0.0223972280787123
ASNALANaEx,0.151253448761299
ASNCYSNaEx,0.151253448761299
ASNGLNNaEx,0.151253448761299
ASNS1,0.0467533856823013
ASNSERNaEx,0.151253448761299
ASNt4,1.49736835805226
ASNTHRNaEx,0.151253448761299
ASNtN1,0.252079668484021
ASPGLUm,0.0551738195313976
ASPTA,0.082028007266173
ASPTAm,NaN
ATP1ter,NaN
ATPS4m,NaN
ATPtm,1.33149097434779
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,0.000403073794415752
BETALDHxm,NaN
BHMT,NaN
CATm,0.368811582568391
CATp,0.368811582568391
CBPS,0.106512047102249
CBPSam,0.00135927819603102
CHLtm,NaN
CHOLD2m,NaN
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt,0.0796780271578265
CHSTEROLt1,NaN
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,NaN
CITRtm,0.0223972280787123
CITt4_2,NaN
CITtam,0.219850046998094
CITtbm,0.219850046998094
CK,NaN
CKc,1.65482149088644
CLFORtex,3.9426831756266e-05
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2t,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,NaN
CREATt4_2_r,0.0971120027124555
CREATtmdiffir,NaN
CSm,NaN
CTPS1,0.0920047701853196
CTPS2,0.0920047701853196
CYOR_u10m,NaN
CYSALANaEx,0.151253448761299
CYSASNNaEx,0.151253448761299
CYSGLNNaEx,0.151253448761299
CYSGLUexR,0.464830633287893
CYSGLYexR,0.464830633287893
CYSO,NaN
CYSSERNaEx,0.151253448761299
CYSt4,1.49736835805226
CYStec,0.0298764361389752
CYSTGL,0.0103512879367626
CYSTHRNaEx,0.151253448761299
CYSTS,NaN
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DHPR,NaN
ATPM,NaN
DMGDHm,NaN
DMGtm,NaN
DNDPt11m,0.130980352973303
DNDPt23m,0.130980352973303
DNDPt24m,0.130980352973303
DNDPt34m,0.130980352973303
DNDPt35m,0.130980352973303
DNDPt9m,0.130980352973303
DPGase,NaN
DPGM,NaN
DRBK,NaN
DTTPtn,NaN
ECOAH12m,NaN
ECOAH1m,0.0926707146578355
ECOAH9m,NaN
ENO,1.65757772765563
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_4abut_e,NaN
EX_ac_e,NaN
EX_acac_e,NaN
EX_acetone_e,NaN
EX_ade_e,NaN
EX_akg_e,NaN
EX_ala_B_e,NaN
EX_ala_L_e,NaN
EX_arg_L_e,NaN
EX_asn_L_e,NaN
EX_asp_L_e,NaN
EX_chol_e,NaN
EX_chsterol_e,NaN
EX_cit_e,NaN
EX_co2_e,NaN
EX_creat_e,NaN
EX_for_e,NaN
EX_glc_e,NaN
EX_gln_L_e,NaN
EX_glu_L_e,NaN
EX_gly_e,NaN
EX_glyb_e,NaN
EX_gthrd_e,NaN
EX_h_e,NaN
EX_h2o_e,NaN
EX_h2o2_e,NaN
EX_hco3_e,NaN
EX_his_L_e,NaN
EX_hista_e,NaN
EX_ile_L_e,NaN
EX_lac_L_e,NaN
EX_leu_L_e,NaN
EX_lys_L_e,NaN
EX_met_L_e,NaN
EX_mthgxl_e,NaN
EX_nh4_e,NaN
EX_o2_e,NaN
EX_o2s_e,NaN
EX_orn_e,NaN
EX_phe_L_e,NaN
EX_pi_e,NaN
EX_pro_L_e,NaN
EX_pyr_e,NaN
EX_ser_L_e,NaN
EX_so4_e,NaN
EX_succ_e,NaN
