Var1,pdx1057_cluster_1
2AMACHYD,NaN
2AMADPTm,0.304319555030009
2DR1PP,NaN
2HCO3_NAt,0.00756595299895923
2OXOADOXm,0.155769655076982
2OXOADPTm,0.304319555030009
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.135484320363796
3AIBtm,0.135484320363796
3HAO,0.195918106329128
3HBCOAHLm,NaN
3HKYNAKGAT,0.0986924442258863
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.200292871425205
3SALATAi,0.150706864235695
3SALATAim,0.334993810619448
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,0.00711100579770267
5MTHFt2,0.0505312492730324
AACOAT,0.0781304011922864
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,0.0385286106204808
ABTArm,0.135484320363796
ABUTD,0.431598170723113
ABUTt2r,0.0178134167083495
ABUTt4_2_r,0.131917989910958
ACACT10m,0.874576470418306
ACACT1r,0.299149718475242
ACACt2,0.0845524559786621
ACACt2m,0.0845524559786621
ACETONEt2,0.509282372147918
ACETONEt2m,0.0845524559786621
ACITL,0.366953074832477
ACOAD10m,0.405552658297751
ACOAD9m,0.405552658297751
ACOAHi,NaN
ACONT,0.219048777326874
ACONTm,0.704605017068653
ACS,0.196974514595818
ACSm,0.0562431158484031
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.0252616784992276
ACTNMO,0.0252616784992276
ACYP,0.375942609799254
ADCim,NaN
ADEt,0.0367331200391808
ADK1,0.600528964934602
ADK1m,0.600528964934602
ADK3,NaN
ADK3m,0.94292125549561
ADMDC,0.713776730924586
ADNK1,0.486520019704824
ADPT,1.2006497317815
ADPtx,NaN
AGTim,NaN
AHC,1.18441122880448
AKGDm,0.155769655076982
AKGMALtm,0.685579708020146
AKGt4_3,0.0175347349612115
ALAASNNaEx,0.0214536766259678
ALACYSNaEx,0.207034921640027
ALAGLNexR,0.73509913950184
ALAGLNNaEx,0.0214536766259678
ALAGLYexR,0.73509913950184
ALASERNaEx,0.207034921640027
ALAt2r,0.0178134167083495
ALAt4,1.14860152021733
ALATA_L,0.159323859964341
ALATHRNaEx,0.207034921640027
ALAtN1,0.33556392227494
AMCOXO,NaN
AMETt2m,0.320421714044832
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.135484320363796
ARGLYSex,0.0462888854664966
ARGN,0.0664958750299474
ARGNm,0.0664958750299474
ARGt4,NaN
ARGtiDF,0.310373374136984
ARGtm,0.0574609410212301
ASNALANaEx,0.0214536766259678
ASNCYSNaEx,0.0214536766259678
ASNGLNNaEx,0.0214536766259678
ASNS1,0.144341796581968
ASNSERNaEx,0.0214536766259678
ASNt4,1.14860152021733
ASNTHRNaEx,0.0214536766259678
ASNtN1,0.33556392227494
ASPGLUm,0.200292871425205
ASPTA,0.150706864235695
ASPTAm,0.334993810619448
ATP1ter,NaN
ATPS4m,0.150105229149265
ATPtm,2.07771059883779
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,0.000578633055376176
CATm,0.462256054689783
CATp,0.462256054689783
CBPS,0.256779234329821
CBPSam,0.022418038363286
CHLtm,NaN
CHOLD2m,0.0136767151022001
CHOLt4,NaN
CHOLtu,0.0725021430034945
CHSTEROLt,0.093024096907335
CHSTEROLt1,0.225740000851998
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,0.143551784201097
CITRtm,0.0574609410212301
CITt4_2,NaN
CITtam,0.421116688159567
CITtbm,0.421116688159567
CK,NaN
CKc,1.30982262637475
CLFORtex,0.00316120069279724
CLHCO3tex2,0.0386824180557921
CLOHtex2,0.0386824180557921
CLOXAtex2,0.0386824180557921
CO2t,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.115037653055455
CREATt4_2_r,0.17595471485144
CREATtmdiffir,NaN
CSm,0.454720673891526
CTPS1,0.174346249889234
CTPS2,0.174346249889234
CYOR_u10m,0.882506971638018
CYSALANaEx,0.207034921640027
CYSASNNaEx,0.0214536766259678
CYSGLNNaEx,0.0214536766259678
CYSGLUexR,0.73509913950184
CYSGLYexR,0.73509913950184
CYSO,0.23087424844736
CYSSERNaEx,0.207034921640027
CYSt4,1.14860152021733
CYStec,0.101498570387567
CYSTGL,0.0645856395150632
CYSTHRNaEx,0.207034921640027
CYSTS,NaN
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DHPR,0.473267290294194
ATPM,NaN
DMGDHm,0.010782909033315
DMGtm,NaN
DNDPt11m,0.134196603942076
DNDPt23m,0.134196603942076
DNDPt24m,0.134196603942076
DNDPt34m,0.134196603942076
DNDPt35m,0.134196603942076
DNDPt9m,0.134196603942076
DPGase,1.29475374990259
DPGM,1.29475374990259
DRBK,0.159878653225263
DTTPtn,NaN
ECOAH12m,0.940378273915905
ECOAH1m,0.940378273915905
ECOAH9m,0.940378273915905
ENO,1.43574560964657
EX_3aib_e,NaN
EX_3aib_D_e,NaN
EX_4abut_e,NaN
EX_ac_e,NaN
EX_acac_e,NaN
EX_acetone_e,NaN
EX_ade_e,NaN
EX_akg_e,NaN
EX_ala_B_e,NaN
EX_ala_L_e,NaN
EX_arg_L_e,NaN
EX_asn_L_e,NaN
EX_asp_L_e,NaN
EX_chol_e,NaN
EX_chsterol_e,NaN
EX_cit_e,NaN
EX_co2_e,NaN
EX_creat_e,NaN
EX_for_e,NaN
EX_glc_e,NaN
EX_gln_L_e,NaN
EX_glu_L_e,NaN
EX_gly_e,NaN
EX_glyb_e,NaN
EX_gthrd_e,NaN
EX_h_e,NaN
EX_h2o_e,NaN
EX_h2o2_e,NaN
EX_hco3_e,NaN
EX_his_L_e,NaN
EX_hista_e,NaN
EX_ile_L_e,NaN
EX_lac_L_e,NaN
EX_leu_L_e,NaN
EX_lys_L_e,NaN
EX_met_L_e,NaN
EX_mthgxl_e,NaN
EX_nh4_e,NaN
EX_o2_e,NaN
EX_o2s_e,NaN
EX_orn_e,NaN
EX_phe_L_e,NaN
EX_pi_e,NaN
EX_pro_L_e,NaN
EX_pyr_e,NaN
EX_ser_L_e,NaN
EX_so4_e,NaN
EX_succ_e,NaN
EX_thr_L_e,NaN
EX_trp_L_e,NaN
EX_tyr_L_e,NaN
EX_urea_e,NaN
EX_val_L_e,NaN
FALDtm,NaN
FBA,0.530622910129945
FBP,NaN
FDH,0.00673349805776198
FKYNH,0.190154906121341
FORtr,NaN
FTCD,0.00468480329726342
FTHFDH,0.0185089711756631
FUM,0.559471558598537
FUMAC,0.0754480628589619
FUMm,0.559471558598537
FUMSO3tm,0.0470364766580273
FUMSO4tm,0.0470364766580273
FUMtm,0.0470364766580273
FUMTSULtm,0.0470364766580273
G3PD1,0.399687004597437
G3PD2m,0.0259810108153712
G5SADrm,NaN
G5SADs,NaN
G5SDym,0.135576295613155
G6PDA,0.227256932207399
