Var1,PDX-352_cluster_3
2AMACHYD,0.0360714228797044
2AMADPTm,0.0232996775915748
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,0.205184876847495
2OXOADPTm,0.0232996775915748
34HPPOR,NaN
3AIBt,NaN
3AIBTm,NaN
3AIBtm,NaN
3HAO,0.0868848817574493
3HBCOAHLm,NaN
3HKYNAKGAT,0.0825293457590079
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.0778488816434972
3SALATAi,0.183692487206257
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACOAT,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,NaN
ABUTD,0.594452040047166
ABUTt2r,NaN
ABUTt4_2_r,0.00025454810575435
ACACT10m,NaN
ACACT1r,0.696289639010954
ACACt2,0.262835466512367
ACACt2m,0.262835466512367
ACETONEt2,0.262835466512367
ACETONEt2m,0.262835466512367
ACITL,0.26446383777988
ACOAD10m,0.373609798947019
ACOAD9m,0.373609798947019
ACOAHi,NaN
ACONT,0.29041104467862
ACONTm,NaN
ACS,0.050263563670111
ACSm,0.103022534471522
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ACYP,0.579801498061162
ADCim,NaN
ADEt,NaN
ADK1,0.405537134793957
ADK1m,0.285193312895355
ADK3,NaN
ADK3m,NaN
ADMDC,0.418673298290472
ADNK1,0.347629953585743
ADPT,NaN
ADPtx,NaN
AGTim,NaN
AHC,0.611563978440454
AKGDm,0.205184876847495
AKGMALtm,0.169198229356388
AKGt4_3,NaN
ALAASNNaEx,0.292919676768723
ALACYSNaEx,0.292919676768723
ALAGLNexR,0.561027192613154
ALAGLNNaEx,0.292919676768723
ALAGLYexR,0.561027192613154
ALASERNaEx,0.292919676768723
ALAt2r,NaN
ALAt4,1.30649808833474
ALATA_L,0.0210339672079212
ALATHRNaEx,0.292919676768723
ALAtN1,0.285421891129045
AMCOXO,NaN
AMETt2m,NaN
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,NaN
ARGLYSex,0.020848858254877
ARGN,0.1197788108265
ARGNm,0.1197788108265
ARGt4,NaN
ARGtiDF,0.140676896876553
ARGtm,0.0308084507967439
ASNALANaEx,0.292919676768723
ASNCYSNaEx,0.292919676768723
ASNGLNNaEx,0.292919676768723
ASNS1,0.135023627759951
ASNSERNaEx,0.292919676768723
ASNt4,1.30649808833474
ASNTHRNaEx,0.292919676768723
ASNtN1,0.285421891129045
ASPGLUm,0.0778488816434972
ASPTA,0.183692487206257
ASPTAm,NaN
ATP1ter,NaN
ATPS4m,NaN
ATPtm,1.93999023699875
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,0.369538870653467
CATp,0.369538870653467
CBPS,0.161610902104366
CBPSam,0.000187136589340045
CHLtm,NaN
CHOLD2m,NaN
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt,0.0262774185023525
CHSTEROLt1,NaN
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,NaN
CITRtm,0.0308084507967439
CITt4_2,NaN
CITtam,0.364065401469977
