Var1,pdx856_cluster_0
2AMACHYD,NaN
2AMADPTm,0.147677209088877
2DR1PP,NaN
2HCO3_NAt,0.0292176101081814
2OXOADOXm,0.297365478382142
2OXOADPTm,0.147677209088877
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.246671357936205
3AIBtm,0.246671357936205
3HAO,0.256694492846187
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.276350825883401
3SALATAi,0.461535291351576
3SALATAim,0.507251358452352
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,0.0271000235127325
5MTHFt2,0.206558946244292
AACOAT,0.217212653794737
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.246671357936205
ABUTD,0.874844586520629
ABUTt2r,0.0378117473313636
ABUTt4_2_r,0.073376027830795
ACACT10m,1.15660430238808
ACACT1r,0.774829732522519
ACACt2,0.630830016796691
ACACt2m,0.630830016796691
ACETONEt2,0.691245911202647
ACETONEt2m,0.630830016796691
ACITL,0.619577073465655
ACOAD10m,0.576219838307741
ACOAD9m,0.576219838307741
ACOAHi,NaN
ACONT,0.51323820322673
ACONTm,0.825494941725968
ACS,0.285071494680972
ACSm,0.28257364368124
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.00149944580758641
ACTNMO,0.00149944580758641
ACYP,0.571568609648379
ADCim,NaN
ADEt,0.090627577660559
ADK1,0.773002254453455
ADK1m,0.773002254453455
ADK3,NaN
ADK3m,1.17731942273415
ADMDC,0.731969407677986
ADNK1,0.527328877158602
ADPT,1.16386027863291
ADPtx,NaN
AGTim,NaN
AHC,1.35114915815297
AKGDm,0.297365478382142
AKGMALtm,0.880480680761951
AKGt4_3,0.0608082229629205
ALAASNNaEx,0.475862420767375
ALACYSNaEx,0.687755287828869
ALAGLNexR,0.000963430782073497
ALAGLNNaEx,0.475862420767375
ALAGLYexR,0.000963430782073497
ALASERNaEx,0.687755287828869
ALAt2r,0.0378117473313636
ALAt4,0.496969524253223
ALATA_L,0.0632279186036202
ALATHRNaEx,0.687755287828869
ALAtN1,0.16540856025488
AMCOXO,NaN
AMETt2m,0.376850035956842
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.246671357936205
ARGLYSex,0.214432920554778
ARGN,0.128436157390989
ARGNm,0.128436157390989
ARGt4,NaN
ARGtiDF,0.127957342154011
ARGtm,0.0666016357678133
ASNALANaEx,0.475862420767375
ASNCYSNaEx,0.475862420767375
ASNGLNNaEx,0.475862420767375
ASNS1,0.37601933404841
ASNSERNaEx,0.475862420767375
ASNt4,0.496969524253223
ASNTHRNaEx,0.475862420767375
ASNtN1,0.16540856025488
ASPGLUm,0.276350825883401
ASPTA,0.461535291351576
ASPTAm,0.507251358452352
ATP1ter,NaN
ATPS4m,0.302798166484573
ATPtm,1.92582403460498
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,0.00999372281535248
CATm,0.651306592604513
CATp,0.651306592604513
CBPS,0.382958111068481
CBPSam,0.110784054609283
CHLtm,NaN
CHOLD2m,0.0491252729257427
CHOLt4,NaN
CHOLtu,0.119786106873147
CHSTEROLt,0.0487390796713093
CHSTEROLt1,0.469090184850017
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,0.110009253051549
CITRtm,0.0666016357678133
CITt4_2,NaN
CITtam,0.669356291234291
CITtbm,0.669356291234291
CK,0.00880608477686732
CKc,1.69177444283241
CLFORtex,0.0303088573779956
CLHCO3tex2,0.076140295130063
CLOHtex2,0.076140295130063
CLOXAtex2,0.076140295130063
CO2t,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,0.202253837598075
CREATt4_2_r,0.239404290130189
CREATtmdiffir,NaN
CSm,0.440307254688854
CTPS1,0.61751252069264
CTPS2,0.61751252069264
CYOR_u10m,0.819476309884603
CYSALANaEx,0.687755287828869
CYSASNNaEx,0.475862420767375
CYSGLNNaEx,0.475862420767375
CYSGLUexR,0.182875460199671
CYSGLYexR,0.90189509893121
CYSO,NaN
CYSSERNaEx,0.687755287828869
CYSt4,0.496969524253223
CYStec,0.0408280921287579
CYSTGL,0.0268457193111618
CYSTHRNaEx,0.687755287828869
CYSTS,NaN
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DHPR,0.345079475462455
ATPM,NaN
DMGDHm,0.0161393015049456
DMGtm,NaN
DNDPt11m,0.104123442512584
DNDPt23m,0.104123442512584
DNDPt24m,0.104123442512584
DNDPt34m,0.104123442512584
DNDPt35m,0.104123442512584
DNDPt9m,0.104123442512584
DPGase,1.59672612974911
