Var1,PDX-3776_cluster_2
2AMACHYD,0.00011376450011819
2AMADPTm,0.20877398250289
2DR1PP,NaN
2HCO3_NAt,0.000190588142375768
2OXOADOXm,NaN
2OXOADPTm,0.20877398250289
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.0894465903167306
3AIBtm,0.0894465903167306
3HAO,0.159723871746187
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.0490562250629438
3SALATAi,0.260610636890582
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,0.00012814421322405
5MTHFt2,NaN
AACOAT,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.0894465903167306
ABUTD,NaN
ABUTt2r,NaN
ABUTt4_2_r,0.00351417537848031
ACACT10m,NaN
ACACT1r,0.72798414750499
ACACt2,0.404683720621263
ACACt2m,0.404683720621263
ACETONEt2,0.404683720621263
ACETONEt2m,0.404683720621263
ACITL,NaN
ACOAD10m,NaN
ACOAD9m,NaN
ACOAHi,NaN
ACONT,0.169899911596584
ACONTm,0.169899911596584
ACS,0.0742540421797345
ACSm,NaN
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.0786533062085972
ACTNMO,0.0786533062085972
ACYP,0.475082328959559
ADCim,NaN
ADEt,NaN
ADK1,0.215706545171206
ADK1m,0.187217322039354
ADK3,0.000784124774129493
ADK3m,NaN
ADMDC,0.487344039661914
ADNK1,NaN
ADPT,1.58843888425679
ADPtx,NaN
AGTim,NaN
AHC,NaN
AKGDm,NaN
AKGMALtm,NaN
AKGt4_3,0.0149314513210184
ALAASNNaEx,NaN
ALACYSNaEx,NaN
ALAGLNexR,0.737292438467837
ALAGLNNaEx,NaN
ALAGLYexR,0.737292438467837
ALASERNaEx,NaN
ALAt2r,NaN
ALAt4,0.975578167053483
ALATA_L,NaN
ALATHRNaEx,NaN
ALAtN1,0.169169661849274
AMCOXO,NaN
AMETt2m,0.211664962229429
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.0894465903167306
ARGLYSex,0.0287633174278351
ARGN,0.0863578794928997
ARGNm,0.0863578794928997
ARGt4,NaN
ARGtiDF,0.0522451129747751
ARGtm,NaN
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,NaN
ASNSERNaEx,NaN
ASNt4,0.975578167053483
ASNTHRNaEx,NaN
ASNtN1,0.169169661849274
ASPGLUm,0.0490562250629438
ASPTA,0.260610636890582
ASPTAm,NaN
ATP1ter,NaN
ATPS4m,NaN
ATPtm,1.60655817519064
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,0.210942937159529
CATp,0.210942937159529
CBPS,NaN
CBPSam,0.00412319808828164
CHLtm,NaN
CHOLD2m,NaN
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt,0.00110004457026165
