Var1,PDX-3381_cluster_0
2AMACHYD,NaN
2AMADPTm,0.130847406484043
2DR1PP,NaN
2HCO3_NAt,0.00699036312289536
2OXOADOXm,0.141183123768618
2OXOADPTm,0.130847406484043
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.141218077200345
3AIBtm,0.141218077200345
3HAO,0.00175365300562519
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,NaN
3SALATAi,0.125241361713658
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACOAT,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.141218077200345
ABUTD,NaN
ABUTt2r,NaN
ABUTt4_2_r,0.00363026663231162
ACACT10m,0.235494841481201
ACACT1r,0.792459299322218
ACACt2,0.0352055041704518
ACACt2m,NaN
ACETONEt2,0.0352055041704518
ACETONEt2m,NaN
ACITL,0.309738260264007
ACOAD10m,0.482661265402268
ACOAD9m,0.482661265402268
ACOAHi,NaN
ACONT,0.377670866962618
ACONTm,0.130961890690602
ACS,0.0404512203382089
ACSm,0.104127169550898
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.00190597500365514
ACTNMO,0.00190597500365514
ACYP,0.408015403036888
ADCim,NaN
ADEt,NaN
ADK1,0.125239344415231
ADK1m,0.369627500693194
ADK3,0.000395270924155529
ADK3m,NaN
ADMDC,0.377996650381157
ADNK1,NaN
ADPT,1.20575812153327
ADPtx,NaN
AGTim,NaN
AHC,NaN
AKGDm,0.141183123768618
AKGMALtm,0.0380819690210792
AKGt4_3,0.0256406693444707
ALAASNNaEx,NaN
ALACYSNaEx,0.0118845090067062
ALAGLNexR,0.780252024435844
ALAGLNNaEx,NaN
ALAGLYexR,0.780252024435844
ALASERNaEx,0.0118845090067062
ALAt2r,NaN
ALAt4,0.735428604751061
ALATA_L,0.0107490367208345
ALATHRNaEx,0.0118845090067062
ALAtN1,0.198206322004971
AMCOXO,NaN
AMETt2m,NaN
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.141218077200345
ARGLYSex,0.0750683473112683
ARGN,0.143408823280762
ARGNm,0.143408823280762
ARGt4,NaN
ARGtiDF,0.0763301407882514
ARGtm,0.000149915006775887
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,0.167856283981401
ASNSERNaEx,NaN
ASNt4,0.735428604751061
ASNTHRNaEx,NaN
ASNtN1,0.198206322004971
ASPGLUm,NaN
ASPTA,0.125241361713658
ASPTAm,NaN
ATP1ter,NaN
ATPS4m,NaN
ATPtm,NaN
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,NaN
CATp,NaN
CBPS,NaN
CBPSam,NaN
CHLtm,NaN
CHOLD2m,NaN
CHOLt4,NaN
CHOLtu,0.0445684288413479
CHSTEROLt,0.00142641761937203
CHSTEROLt1,NaN
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,0.0611466884505577
CITRtm,0.000149915006775887
CITt4_2,NaN
CITtam,NaN
CITtbm,NaN
CK,0.0336953996477696
CKc,1.1757730885576
CLFORtex,NaN
CLHCO3tex2,0.023387370738559
CLOHtex2,0.023387370738559
CLOXAtex2,0.023387370738559
CO2t,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,NaN
CREATt4_2_r,0.1734104032676
CREATtmdiffir,NaN
CSm,NaN
CTPS1,0.476508694247176
CTPS2,0.476508694247176
CYOR_u10m,1.66822547866748
CYSALANaEx,0.0118845090067062
CYSASNNaEx,NaN
CYSGLNNaEx,NaN
CYSGLUexR,0.780252024435844
CYSGLYexR,0.780252024435844
CYSO,NaN
CYSSERNaEx,0.0118845090067062
CYSt4,0.735428604751061
CYStec,NaN
CYSTGL,0.0324573566814741
CYSTHRNaEx,0.0118845090067062
CYSTS,0.0021929010653343
D_3AIBt,NaN
D3AIBTm,NaN
DATPtn,NaN
DCTPtn,NaN
DGTPtn,NaN
DHPR,NaN
ATPM,NaN
DMGDHm,0.000763359145285228
DMGtm,NaN
DNDPt11m,0.090761666574205
DNDPt23m,0.090761666574205
DNDPt24m,0.090761666574205
DNDPt34m,0.090761666574205
DNDPt35m,0.090761666574205
DNDPt9m,0.090761666574205
DPGase,1.20916958898306
DPGM,1.20916958898306
DRBK,0.0431055629697557
DTTPtn,NaN
ECOAH12m,NaN
ECOAH1m,NaN
ECOAH9m,NaN
