Var1,PDX-3776_cluster_4
2AMACHYD,0.00281438698479231
2AMADPTm,0.154421252900384
2DR1PP,NaN
2HCO3_NAt,0.000831630458866341
2OXOADOXm,NaN
2OXOADPTm,0.154421252900384
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.0395723320543766
3AIBtm,0.0395723320543766
3HAO,0.126246543142243
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.0595176722179504
3SALATAi,0.101123288557257
3SALATAim,NaN
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,NaN
5MTHFt2,NaN
AACOAT,NaN
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,NaN
ABTArm,0.0395723320543766
ABUTD,NaN
ABUTt2r,NaN
ABUTt4_2_r,NaN
ACACT10m,NaN
ACACT1r,0.834514365895935
ACACt2,0.293921861095705
ACACt2m,0.293921861095705
ACETONEt2,0.293921861095705
ACETONEt2m,0.293921861095705
ACITL,NaN
ACOAD10m,NaN
ACOAD9m,NaN
ACOAHi,NaN
ACONT,0.185322798734558
ACONTm,0.185322798734558
ACS,0.0886375007449069
ACSm,NaN
ACt2m,NaN
ACt2r,NaN
ACTLMO,0.0913663935186207
ACTNMO,0.0913663935186207
ACYP,0.386744616472203
ADCim,NaN
ADEt,NaN
ADK1,0.278686239748545
ADK1m,0.213708403722748
ADK3,0.00313635173159233
ADK3m,NaN
ADMDC,0.601241492274879
ADNK1,NaN
ADPT,1.79648102798324
ADPtx,NaN
AGTim,NaN
AHC,NaN
AKGDm,NaN
AKGMALtm,NaN
AKGt4_3,0.0145525004903691
ALAASNNaEx,NaN
ALACYSNaEx,NaN
ALAGLNexR,0.646942710314972
ALAGLNNaEx,NaN
ALAGLYexR,0.646942710314972
ALASERNaEx,NaN
ALAt2r,NaN
ALAt4,1.11460280245629
ALATA_L,NaN
ALATHRNaEx,NaN
ALAtN1,0.198374348598114
AMCOXO,NaN
AMETt2m,0.213402573505173
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.0395723320543766
ARGLYSex,0.0715136808491704
ARGN,0.0752607080275598
ARGNm,0.0752607080275598
ARGt4,NaN
ARGtiDF,0.0689661241257968
ARGtm,NaN
ASNALANaEx,NaN
ASNCYSNaEx,NaN
ASNGLNNaEx,NaN
ASNS1,NaN
ASNSERNaEx,NaN
ASNt4,1.11460280245629
ASNTHRNaEx,NaN
ASNtN1,0.198374348598114
ASPGLUm,0.0595176722179504
ASPTA,0.101123288557257
ASPTAm,NaN
ATP1ter,NaN
ATPS4m,NaN
ATPtm,1.58529419052428
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
BHMT,NaN
CATm,0.191502892317763
CATp,0.191502892317763
CBPS,NaN
CBPSam,0.00117574723950331
CHLtm,NaN
CHOLD2m,NaN
CHOLt4,NaN
CHOLtu,NaN
CHSTEROLt,0.00740495668319256
CHSTEROLt1,0.186107475648
CHSTEROLt2,NaN
CHSTEROLt3,NaN
CITL,NaN
CITRtm,NaN
CITt4_2,NaN
CITtam,0.426049618725327
CITtbm,0.426049618725327
CK,NaN
CKc,0.29010598210321
CLFORtex,NaN
CLHCO3tex2,NaN
CLOHtex2,NaN
CLOXAtex2,NaN
CO2t,NaN
CO2ter,NaN
CO2tm,NaN
COAtm,NaN
CREATt4_2_r,0.174645336776756
CREATtmdiffir,NaN
CSm,NaN
CTPS1,0.456604037811791
CTPS2,0.456604037811791
CYOR_u10m,NaN
CYSALANaEx,NaN
CYSASNNaEx,NaN
CYSGLNNaEx,NaN
CYSGLUexR,0.646942710314972
CYSGLYexR,0.646942710314972
CYSO,NaN
CYSSERNaEx,NaN
CYSt4,1.11460280245629
CYStec,NaN
CYSTGL,NaN
