Var1,pdx184_cluster_2
2AMACHYD,NaN
2AMADPTm,0.306496900801568
2DR1PP,NaN
2HCO3_NAt,NaN
2OXOADOXm,0.245525100054316
2OXOADPTm,0.306496900801568
34HPPOR,NaN
3AIBt,NaN
3AIBTm,0.288154153984183
3AIBtm,0.288154153984183
3HAO,0.188898913022441
3HBCOAHLm,NaN
3HKYNAKGAT,0.105867186358195
3MOBt2im,NaN
3MOPt2im,NaN
3SALAASPm,0.118426660811333
3SALATAi,0.202723685976536
3SALATAim,0.404684596424769
3SPYRSP,NaN
3SPYRSPm,NaN
4ABUTtm,NaN
4MOPt2im,NaN
5MTHFt,NaN
5MTHFt2,0.207452405754299
AACOAT,0.144877858581899
AACTOOR,NaN
AACTtm,NaN
AASAD3m,NaN
AATAi,0.00923099224114164
ABTArm,0.288154153984183
ABUTD,0.710897350688654
ABUTt2r,0.00953238476917954
ABUTt4_2_r,0.0860549350843442
ACACT10m,0.745770677244938
ACACT1r,0.874790330399393
ACACt2,0.431986060570304
ACACt2m,0.431986060570304
ACETONEt2,0.486978359392818
ACETONEt2m,0.431986060570304
ACITL,0.476770124459847
ACOAD10m,0.653701788764144
ACOAD9m,0.653701788764144
ACOAHi,NaN
ACONT,0.459585637424783
ACONTm,0.61563211816488
ACS,0.218604859846558
ACSm,0.0842959141664529
ACt2m,NaN
ACt2r,NaN
ACTLMO,NaN
ACTNMO,NaN
ACYP,0.789852594348752
ADCim,NaN
ADEt,0.138506393103183
ADK1,0.777336324934533
ADK1m,0.777336324934533
ADK3,NaN
ADK3m,1.066790771818
ADMDC,0.563072246389972
ADNK1,0.735496154792002
ADPT,1.18495680177674
ADPtx,NaN
AGTim,NaN
AHC,0.973345550515511
AKGDm,0.245525100054316
AKGMALtm,0.91951196115627
AKGt4_3,NaN
ALAASNNaEx,0.569393529619483
ALACYSNaEx,0.569393529619483
ALAGLNexR,0.888618245789162
ALAGLNNaEx,0.569393529619483
ALAGLYexR,0.888618245789162
ALASERNaEx,0.569393529619483
ALAt2r,0.00953238476917954
ALAt4,0.993869899516535
ALATA_L,0.064934513036901
ALATHRNaEx,0.569393529619483
ALAtN1,NaN
AMCOXO,NaN
AMETt2m,0.260904180783135
AMPtp,NaN
AOBUTDsm,NaN
APAT2rm,0.288154153984183
ARGLYSex,0.0179075518047801
ARGN,0.0781475067401113
ARGNm,0.0781475067401113
ARGt4,NaN
ARGtiDF,0.209491929108198
ARGtm,0.0258758283685714
ASNALANaEx,0.569393529619483
ASNCYSNaEx,0.569393529619483
ASNGLNNaEx,0.569393529619483
ASNS1,0.230173160617857
ASNSERNaEx,0.569393529619483
ASNt4,0.993869899516535
ASNTHRNaEx,0.569393529619483
ASNtN1,NaN
ASPGLUm,0.118426660811333
ASPTA,0.202723685976536
ASPTAm,0.404684596424769
ATP1ter,NaN
ATPS4m,0.189504359187384
ATPtm,1.79696919819472
ATPtx,NaN
BALAtmr,NaN
BALAVECSEC,NaN
BETALDHxm,NaN
