Var1,pdx184_cluster_2
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,0.00208320884072925
1a_24_25VITD2Hm,NaN
1a_24_25VITD3Hm,NaN
1a_25VITD2Hm,NaN
1a_25VITD3Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,0.117445377071319
24_25VITD3Hm,0.117445377071319
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin,NaN
25HVITD2tin_m,NaN
25HVITD2tm,NaN
25HVITD3t,NaN
25HVITD3tin,NaN
25HVITD3tin_m,NaN
25HVITD3tm,NaN
25VITD2Hm,0.0101689846882749
25VITD3Hm,0.0101689846882749
2AMACHYD,NaN
2AMACSULT,0.0380097065158492
2AMADPTm,0.306496900801568
2DR1PP,NaN
2HBO,1.76315595715576
2HBt2,0.486978359392818
2HCO3_NAt,NaN
2MCITt,NaN
2OXOADOXm,0.245525100054316
2OXOADPTm,0.306496900801568
34DHOXPEGOX,0.806917841049047
34DHOXPEGt,NaN
34DHPHAMT,0.803009004032034
34DHPHEt,NaN
34DHPLACOX,NaN
34DHPLACOX_NADP,NaN
34DHXMANDACOX,NaN
34DHXMANDACOX_NADP,NaN
34HPLFM,NaN
34HPPOR,NaN
35CGMPtn,NaN
3AIBt,NaN
3AIBTm,0.288154153984183
3AIBtm,0.288154153984183
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,0.828327874614367
3HAO,0.188898913022441
3HBCDm,0.00890593219366144
3HBCOAHLm,NaN
3HKYNAKGAT,0.105867186358195
3HLYTCL,NaN
3HPCOAHYD,0.326726362864007
3HPPD,NaN
3HXKYNDCL,NaN
3HXKYNOXDA,0.0868534495298634
3M4HDXPAC,NaN
3MLDAt,NaN
3MOBt2im,NaN
3MOPt2im,NaN
