Var1,PDX-3686_cluster_0
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,NaN
1a_24_25VITD2Hm,NaN
1a_24_25VITD3Hm,NaN
1a_25VITD2Hm,NaN
1a_25VITD3Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,NaN
24_25VITD3Hm,NaN
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin,NaN
25HVITD2tin_m,NaN
25HVITD2tm,NaN
25HVITD3t,NaN
25HVITD3tin,NaN
25HVITD3tin_m,NaN
25HVITD3tm,NaN
25VITD2Hm,NaN
25VITD3Hm,NaN
2AMACHYD,NaN
2AMACSULT,NaN
2AMADPTm,NaN
2DR1PP,NaN
2HBO,1.52339317355878
2HBt2,0.312336797969272
2HCO3_NAt,0.000847354692478594
2MCITt,NaN
2OXOADOXm,0.168940575300859
2OXOADPTm,NaN
34DHOXPEGOX,NaN
34DHOXPEGt,NaN
34DHPHAMT,NaN
34DHPHEt,0.061621770833601
34DHPLACOX,0.0192345165526673
34DHPLACOX_NADP,0.00149439714060953
34DHXMANDACOX,0.0192345165526673
34DHXMANDACOX_NADP,NaN
34HPLFM,NaN
34HPPOR,NaN
35CGMPtn,NaN
3AIBt,NaN
3AIBTm,0.136148445742527
3AIBtm,0.136148445742527
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,1.61206324369862
3HAO,0.00102828626404516
3HBCDm,NaN
3HBCOAHLm,NaN
3HKYNAKGAT,0.14550911612549
3HLYTCL,0.235917738719413
3HPCOAHYD,0.218930847020462
3HPPD,NaN
3HXKYNDCL,0.235917738719413
3HXKYNOXDA,NaN
3M4HDXPAC,0.0192345165526673
3MLDAt,NaN
3MOBt2im,NaN
3MOPt2im,NaN
