Var1,PDX-3360_cluster_6
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,0.00179817653761422
1a_24_25VITD2Hm,NaN
1a_24_25VITD3Hm,NaN
1a_25VITD2Hm,NaN
1a_25VITD3Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,0.000284414799991718
24_25VITD3Hm,0.000284414799991718
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin,NaN
25HVITD2tin_m,NaN
25HVITD2tm,NaN
25HVITD3t,NaN
25HVITD3tin,NaN
25HVITD3tin_m,NaN
25HVITD3tm,NaN
25VITD2Hm,0.00325809693164077
25VITD3Hm,0.00325809693164077
2AMACHYD,0.000261736371793038
2AMACSULT,NaN
2AMADPTm,0.0243303461138867
2DR1PP,NaN
2HBO,1.51399268838
2HBt2,0.12676067825807
2HCO3_NAt,NaN
2MCITt,NaN
2OXOADOXm,NaN
2OXOADPTm,0.0243303461138867
34DHOXPEGOX,NaN
34DHOXPEGt,NaN
34DHPHAMT,NaN
34DHPHEt,0.0485558027847985
34DHPLACOX,0.035690175877376
34DHPLACOX_NADP,0.035690175877376
34DHXMANDACOX,0.035690175877376
34DHXMANDACOX_NADP,NaN
34HPLFM,NaN
34HPPOR,0.000403604416315221
35CGMPtn,NaN
3AIBt,NaN
3AIBTm,0.0626629025729235
3AIBtm,0.0626629025729235
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,0.773779065648386
3HAO,0.0142575019031517
3HBCDm,0.0549133136437452
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3HLYTCL,NaN
3HPCOAHYD,NaN
3HPPD,NaN
3HXKYNDCL,NaN
3HXKYNOXDA,0.0959558002650738
3M4HDXPAC,0.035690175877376
3MLDAt,NaN
3MOBt2im,NaN
