Var1,pdx1057_cluster_3
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,NaN
1a_24_25VITD2Hm,NaN
1a_24_25VITD3Hm,NaN
1a_25VITD2Hm,NaN
1a_25VITD3Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,0.0616454052176987
24_25VITD3Hm,0.0616454052176987
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin,NaN
25HVITD2tin_m,NaN
25HVITD2tm,NaN
25HVITD3t,NaN
25HVITD3tin,NaN
25HVITD3tin_m,NaN
25HVITD3tm,NaN
25VITD2Hm,NaN
25VITD3Hm,NaN
2AMACHYD,NaN
2AMACSULT,0.0654511466356519
2AMADPTm,0.328875184666463
2DR1PP,NaN
2HBO,1.80818615135563
2HBt2,0.259824211824495
2HCO3_NAt,NaN
2MCITt,NaN
2OXOADOXm,0.0518718658511554
2OXOADPTm,0.328875184666463
34DHOXPEGOX,0.702927693359496
34DHOXPEGt,NaN
34DHPHAMT,0.404101877543207
34DHPHEt,0.0560891146134035
34DHPLACOX,NaN
34DHPLACOX_NADP,NaN
34DHXMANDACOX,NaN
34DHXMANDACOX_NADP,NaN
34HPLFM,NaN
34HPPOR,NaN
35CGMPtn,NaN
3AIBt,NaN
3AIBTm,0.108589845877397
3AIBtm,0.108589845877397
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,1.36951437256012
3HAO,0.131656056693911
3HBCDm,NaN
3HBCOAHLm,NaN
3HKYNAKGAT,0.0983410511584581
3HLYTCL,NaN
3HPCOAHYD,0.396240333767018
3HPPD,NaN
3HXKYNDCL,NaN
3HXKYNOXDA,NaN
3M4HDXPAC,NaN
3MLDAt,NaN
3MOBt2im,NaN
3MOPt2im,NaN
3MOX4HOXPGALDOX,NaN
