Var1,pdx471_cluster_3
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,0.00680315270829023
1a_24_25VITD2Hm,NaN
1a_24_25VITD3Hm,NaN
1a_25VITD2Hm,NaN
1a_25VITD3Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,0.0512934172228988
24_25VITD3Hm,0.0512934172228988
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin,NaN
25HVITD2tin_m,NaN
25HVITD2tm,NaN
25HVITD3t,NaN
25HVITD3tin,NaN
25HVITD3tin_m,NaN
25HVITD3tm,NaN
25VITD2Hm,NaN
25VITD3Hm,NaN
2AMACHYD,0.0109784757196255
2AMACSULT,0.00112010535581577
2AMADPTm,0.0134975768461646
2DR1PP,NaN
2HBO,1.71759196904701
2HBt2,0.289450972447929
2HCO3_NAt,0.013655235903035
2MCITt,NaN
2OXOADOXm,0.291634138529559
2OXOADPTm,0.0134975768461646
34DHOXPEGOX,0.870234944894411
34DHOXPEGt,NaN
34DHPHAMT,0.397478309636182
34DHPHEt,0.146691954509746
34DHPLACOX,0.0101021261708727
34DHPLACOX_NADP,0.0101021261708727
34DHXMANDACOX,0.0101021261708727
34DHXMANDACOX_NADP,0.0101021261708727
34HPLFM,NaN
34HPPOR,NaN
35CGMPtn,NaN
3AIBt,NaN
3AIBTm,0.0548120855117021
3AIBtm,0.0548120855117021
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,1.18808825439283
3HAO,0.163323355976133
3HBCDm,0.414355407163307
3HBCOAHLm,NaN
3HKYNAKGAT,0.113054576498455
3HLYTCL,NaN
3HPCOAHYD,0.383587099211249
3HPPD,NaN
3HXKYNDCL,NaN
3HXKYNOXDA,0.111030832974037
3M4HDXPAC,0.0101021261708727
3MLDAt,NaN
