Var1,pdx1057_cluster_0
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,0.00030956618546877
1a_24_25VITD2Hm,NaN
1a_24_25VITD3Hm,NaN
1a_25VITD2Hm,NaN
1a_25VITD3Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,0.0312762449962757
24_25VITD3Hm,0.0312762449962757
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin,NaN
25HVITD2tin_m,NaN
25HVITD2tm,NaN
25HVITD3t,NaN
25HVITD3tin,NaN
25HVITD3tin_m,NaN
25HVITD3tm,NaN
25VITD2Hm,0.0108188898484452
25VITD3Hm,0.0108188898484452
2AMACHYD,0.00098479932120561
2AMACSULT,0.0286810133841505
2AMADPTm,0.3127401807718
2DR1PP,NaN
2HBO,1.81916900703007
2HBt2,0.441870895820841
2HCO3_NAt,0.00689744113883301
2MCITt,NaN
2OXOADOXm,0.150353867531151
2OXOADPTm,0.3127401807718
34DHOXPEGOX,0.594575051103482
34DHOXPEGt,NaN
34DHPHAMT,0.732064205742403
34DHPHEt,0.00816123379457406
34DHPLACOX,0.00108947497830604
34DHPLACOX_NADP,0.00108947497830604
34DHXMANDACOX,0.00108947497830604
34DHXMANDACOX_NADP,0.000625481874134987
34HPLFM,NaN
34HPPOR,NaN
35CGMPtn,NaN
3AIBt,NaN
3AIBTm,0.138887463598853
3AIBtm,0.138887463598853
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,1.58023106915083
3HAO,0.170206966573343
3HBCDm,0.0449597177919419
3HBCOAHLm,NaN
3HKYNAKGAT,0.0844697625576773
3HLYTCL,0.00270958207761488
3HPCOAHYD,0.460578311987512
3HPPD,NaN
3HXKYNDCL,0.00270958207761488
3HXKYNOXDA,0.0520081399555673
