Var1,PDX-3776_cluster_0
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,NaN
1a_24_25VITD2Hm,NaN
1a_24_25VITD3Hm,NaN
1a_25VITD2Hm,NaN
1a_25VITD3Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,NaN
24_25VITD3Hm,NaN
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin,NaN
25HVITD2tin_m,NaN
25HVITD2tm,NaN
25HVITD3t,NaN
25HVITD3tin,NaN
25HVITD3tin_m,NaN
25HVITD3tm,NaN
25VITD2Hm,0.00174321692839668
25VITD3Hm,0.00174321692839668
2AMACHYD,0.00938598429029052
2AMACSULT,NaN
2AMADPTm,0.182994240849606
2DR1PP,NaN
2HBO,2.06561558182175
2HBt2,0.261069845086014
2HCO3_NAt,0.00230010580271482
2MCITt,NaN
2OXOADOXm,NaN
2OXOADPTm,0.182994240849606
34DHOXPEGOX,NaN
34DHOXPEGt,NaN
34DHPHAMT,NaN
34DHPHEt,0.0927174946242893
34DHPLACOX,0.0011193997956611
34DHPLACOX_NADP,0.0011193997956611
34DHXMANDACOX,0.0011193997956611
34DHXMANDACOX_NADP,0.0011193997956611
34HPLFM,NaN
34HPPOR,0.0014416215286867
35CGMPtn,NaN
3AIBt,NaN
3AIBTm,0.0689677146137566
3AIBtm,0.0689677146137566
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,0.79226376567338
3HAO,0.136231847490008
3HBCDm,0.0598332545569016
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3HLYTCL,NaN
3HPCOAHYD,NaN
3HPPD,NaN
3HXKYNDCL,NaN
3HXKYNOXDA,0.0721017725111262
3M4HDXPAC,0.0011193997956611
3MLDAt,NaN
3MOBt2im,NaN
