Var1,pdx1057_cluster_1
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,0.00140317909158845
1a_24_25VITD2Hm,NaN
1a_24_25VITD3Hm,NaN
1a_25VITD2Hm,NaN
1a_25VITD3Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,0.0147410982446229
24_25VITD3Hm,0.0147410982446229
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin,NaN
25HVITD2tin_m,NaN
25HVITD2tm,NaN
25HVITD3t,NaN
25HVITD3tin,NaN
25HVITD3tin_m,NaN
25HVITD3tm,NaN
25VITD2Hm,0.00230910228554978
25VITD3Hm,0.00230910228554978
2AMACHYD,NaN
2AMACSULT,0.0284746667960612
2AMADPTm,0.304319555030009
2DR1PP,NaN
2HBO,1.69220715169721
2HBt2,0.509282372147918
2HCO3_NAt,0.00756595299895923
2MCITt,NaN
2OXOADOXm,0.155769655076982
2OXOADPTm,0.304319555030009
34DHOXPEGOX,0.586008503765185
34DHOXPEGt,NaN
34DHPHAMT,0.788375979624786
34DHPHEt,0.00145630744073926
34DHPLACOX,0.00082561708848504
34DHPLACOX_NADP,0.00082561708848504
34DHXMANDACOX,0.00082561708848504
34DHXMANDACOX_NADP,NaN
34HPLFM,NaN
34HPPOR,NaN
35CGMPtn,NaN
3AIBt,NaN
3AIBTm,0.135484320363796
3AIBtm,0.135484320363796
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,1.5631826544135
3HAO,0.195918106329128
3HBCDm,0.0242858720367085
3HBCOAHLm,NaN
3HKYNAKGAT,0.0986924442258863
3HLYTCL,0.00207455476326326
3HPCOAHYD,0.450922566453916
3HPPD,NaN
3HXKYNDCL,0.00207455476326326
3HXKYNOXDA,0.0576121204157808
