Var1,pdx857_cluster_1
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,0.0155473653136913
1a_24_25VITD2Hm,NaN
1a_24_25VITD3Hm,NaN
1a_25VITD2Hm,NaN
1a_25VITD3Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,0.0040106197373059
24_25VITD3Hm,0.0040106197373059
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin,NaN
25HVITD2tin_m,NaN
25HVITD2tm,NaN
25HVITD3t,NaN
25HVITD3tin,NaN
25HVITD3tin_m,NaN
25HVITD3tm,NaN
25VITD2Hm,0.0109994877840756
25VITD3Hm,0.0109994877840756
2AMACHYD,NaN
2AMACSULT,0.159179448509668
2AMADPTm,0.135798600570586
2DR1PP,NaN
2HBO,2.26782340968414
2HBt2,0.482235318081308
2HCO3_NAt,NaN
2MCITt,NaN
2OXOADOXm,0.714718828750648
2OXOADPTm,0.135798600570586
34DHOXPEGOX,1.27994970853248
34DHOXPEGt,NaN
34DHPHAMT,1.30984219635105
34DHPHEt,0.227979500962711
34DHPLACOX,0.0649614495103862
34DHPLACOX_NADP,0.0649614495103862
34DHXMANDACOX,0.0649614495103862
34DHXMANDACOX_NADP,0.0257561277107571
34HPLFM,NaN
34HPPOR,NaN
35CGMPtn,NaN
3AIBt,NaN
3AIBTm,0.138080910250381
3AIBtm,0.138080910250381
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,1.81342460194638
3HAO,0.436585545114393
3HBCDm,0.500123187733423
3HBCOAHLm,NaN
3HKYNAKGAT,0.173286716701418
3HLYTCL,0.0188692147625647
3HPCOAHYD,0.677404626695841
3HPPD,NaN
3HXKYNDCL,0.0188692147625647
3HXKYNOXDA,0.067077495278516
3M4HDXPAC,0.0649614495103862
