Var1,pdx352_cluster_0
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,0.00139398892021065
1a_24_25VITD2Hm,NaN
1a_24_25VITD3Hm,NaN
1a_25VITD2Hm,NaN
1a_25VITD3Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,0.0354173641957003
24_25VITD3Hm,0.0354173641957003
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin,NaN
25HVITD2tin_m,NaN
25HVITD2tm,NaN
25HVITD3t,NaN
25HVITD3tin,NaN
25HVITD3tin_m,NaN
25HVITD3tm,NaN
25VITD2Hm,0.0113615440674408
25VITD3Hm,0.0113615440674408
2AMACHYD,0.082059916111985
2AMACSULT,0.0107014089193102
2AMADPTm,0.0332106454814321
2DR1PP,NaN
2HBO,2.27582404988424
2HBt2,0.555913756348993
2HCO3_NAt,0.00131508989990016
2MCITt,NaN
2OXOADOXm,0.138248689089749
2OXOADPTm,0.0332106454814321
34DHOXPEGOX,0.80286182210056
34DHOXPEGt,NaN
34DHPHAMT,0.817998955674905
34DHPHEt,NaN
34DHPLACOX,0.000849565340678856
34DHPLACOX_NADP,0.000849565340678856
34DHXMANDACOX,0.000849565340678856
34DHXMANDACOX_NADP,0.000849565340678856
34HPLFM,NaN
34HPPOR,NaN
35CGMPtn,NaN
3AIBt,NaN
3AIBTm,0.0321824139179898
3AIBtm,0.0321824139179898
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,1.71912290166703
3HAO,0.118590914246877
3HBCDm,0.177871159861735
3HBCOAHLm,NaN
3HKYNAKGAT,0.159008601865691
3HLYTCL,NaN
3HPCOAHYD,0.416978048156443
3HPPD,NaN
3HXKYNDCL,NaN
3HXKYNOXDA,0.00320233682953908
3M4HDXPAC,0.000849565340678856
