Var1,PDX-3360_cluster_1
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,0.00359818277530795
1a_24_25VITD2Hm,NaN
1a_24_25VITD3Hm,NaN
1a_25VITD2Hm,NaN
1a_25VITD3Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,0.00966174452764889
24_25VITD3Hm,0.00966174452764889
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin,NaN
25HVITD2tin_m,NaN
25HVITD2tm,NaN
25HVITD3t,NaN
25HVITD3tin,NaN
25HVITD3tin_m,NaN
25HVITD3tm,NaN
25VITD2Hm,0.0117018504320404
25VITD3Hm,0.0117018504320404
2AMACHYD,0.000952802712349913
2AMACSULT,NaN
2AMADPTm,0.000915918865253311
2DR1PP,NaN
2HBO,1.27938667278102
2HBt2,0.293779809243457
2HCO3_NAt,NaN
2MCITt,NaN
2OXOADOXm,NaN
2OXOADPTm,0.000915918865253311
34DHOXPEGOX,NaN
34DHOXPEGt,NaN
34DHPHAMT,NaN
34DHPHEt,0.0350391217975117
34DHPLACOX,0.0161874074261131
34DHPLACOX_NADP,0.0161874074261131
34DHXMANDACOX,0.0161874074261131
34DHXMANDACOX_NADP,NaN
34HPLFM,NaN
34HPPOR,0.000319887343062064
35CGMPtn,NaN
3AIBt,NaN
3AIBTm,0.0484908022816134
3AIBtm,0.0484908022816134
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,0.67036898759515
3HAO,0.0639955441398326
3HBCDm,0.0880121354615584
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3HLYTCL,NaN
3HPCOAHYD,NaN
3HPPD,NaN
3HXKYNDCL,NaN
3HXKYNOXDA,0.05804247381857
3M4HDXPAC,0.0161874074261131
3MLDAt,NaN
3MOBt2im,NaN
