Var1,PDX-3381_cluster_0
10FTHF5GLUtl,NaN
10FTHF5GLUtm,NaN
10FTHF6GLUtl,NaN
10FTHF6GLUtm,NaN
10FTHF7GLUtl,NaN
10FTHF7GLUtm,NaN
10FTHFtl,NaN
10FTHFtm,NaN
11DOCRTSLtm,NaN
11DOCRTSLtr,NaN
11DOCRTSTRNtm,NaN
11DOCRTSTRNtr,NaN
13DAMPPOX,NaN
1a_24_25VITD2Hm,NaN
1a_24_25VITD3Hm,NaN
1a_25VITD2Hm,NaN
1a_25VITD3Hm,NaN
1MNCAMti,NaN
1PPDCRp,NaN
24_25DHVITD2t,NaN
24_25DHVITD2tm,NaN
24_25DHVITD3t,NaN
24_25DHVITD3tm,NaN
24_25VITD2Hm,0.104567446919063
24_25VITD3Hm,0.104567446919063
24NPHte,NaN
25HVITD2t,NaN
25HVITD2tin,NaN
25HVITD2tin_m,NaN
25HVITD2tm,NaN
25HVITD3t,NaN
25HVITD3tin,NaN
25HVITD3tin_m,NaN
25HVITD3tm,NaN
25VITD2Hm,NaN
25VITD3Hm,NaN
2AMACHYD,NaN
2AMACSULT,0.0117073690112776
2AMADPTm,0.130847406484043
2DR1PP,NaN
2HBO,2.78947691657604
2HBt2,0.0352055041704518
2HCO3_NAt,0.00699036312289536
2MCITt,NaN
2OXOADOXm,0.141183123768618
2OXOADPTm,0.130847406484043
34DHOXPEGOX,0.00218226026313809
34DHOXPEGt,NaN
34DHPHAMT,0.499000238529287
34DHPHEt,0.0616247274566633
34DHPLACOX,0.0017976959904608
34DHPLACOX_NADP,0.0017976959904608
34DHXMANDACOX,0.0017976959904608
34DHXMANDACOX_NADP,NaN
34HPLFM,NaN
34HPPOR,NaN
35CGMPtn,NaN
3AIBt,NaN
3AIBTm,0.141218077200345
3AIBtm,0.141218077200345
3DPHBH1,NaN
3DPHBH2,NaN
3DSPHR,1.76471689343452
3HAO,0.00175365300562519
3HBCDm,NaN
3HBCOAHLm,NaN
3HKYNAKGAT,NaN
3HLYTCL,NaN
3HPCOAHYD,NaN
3HPPD,NaN
3HXKYNDCL,NaN
3HXKYNOXDA,0.0877487668827272
3M4HDXPAC,0.0017976959904608
3MLDAt,NaN
3MOBt2im,NaN
3MOPt2im,NaN
