Var1_1,Var1
2AMADPTm,0
2HCO3_NAt,46.4808838544401
2OXOADOXm,0.0487715127491545
2OXOADPTm,0
34HPPOR,0
3AIBTm,0
3AIBtm,0
3HAO,0
3HKYNAKGAT,0
3SALAASPm,-0
3SALATAi,0
3SALATAim,0
4ABUTtm,0
4MOPt2im,98.0521606254401
5MTHFt2,-0
AACOAT,0.0759109248006761
AACTOOR,0
AACTtm,0
AASAD3m,0.0487715127491545
AATAi,0
ABTArm,0
ABUTD,-0
ABUTt2r,-0
ACACT10m,-0
ACACT1r,-0.0759109248006761
ACACt2,1.28069518637696e-14
ACACt2m,-100
ACETONEt2,-0
ACETONEt2m,-0
ACITL,0
ACOAD10m,-0
ACOAD9m,0
ACONT,100
ACONTm,-0.662516511758986
ACS,0.00813784713559051
ACSm,0
ACt2m,-1.89130329147604
ACt2r,-1.88316544434043
ACYP,0
ADEt,-0
ADK1,0.119385238377957
ADK1m,-0.0314682576527283
ADK3m,0.0314682576527283
ADMDC,0
ADNK1,0
ADPT,0.00164696721157043
AGTim,-0
AHC,0.00164696721157043
AKGDm,0
AKGMALtm,-100
ALAASNNaEx,100
ALACYSNaEx,0
ALAGLNNaEx,0
ALASERNaEx,0
ALAt2r,-100
ALAt4,0
ALATA_L,-100
ALATHRNaEx,0
ALAtN1,100
AMETt2m,-0
AOBUTDsm,0
APAT2rm,-0
ARGLYSex,0
ARGN,0.0608456154462619
ARGNm,0
ARGtiDF,100
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPGLUm,0.211603290328866
ASPTA,0.203726561185821
ASPTAm,-0.211603290328866
ATP1ter,0.000721474266867522
ATPS4m,0
ATPtm,0
CATm,0.0101193235106507
CATp,0
CBPS,0.00406746545777295
CBPSam,0
CHOLD2m,0
CHOLt4,-99.9939190834413
CHOLtu,100
CHSTEROLt1,-0
CITL,0
CITRtm,-100
CITtam,-100
CITtbm,0
CKc,0
CLHCO3tex2,0
CLOHtex2,0
CLOXAtex2,0
CO2t,0
CO2ter,-0.00541105700150642
CO2tm,-1.33438693834403
COAtm,0.00432884560120515
CREATt4_2_r,-100
CSm,1.22812135590033
CTPS1,0
CTPS2,0.0017144076030231
CYOR_u10m,4.04772940426029
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSO,0
CYSSERNaEx,0
CYSt4,0
CYSTGL,0.00164696721157043
CYSTHRNaEx,0
CYSTS,0.00164696721157043
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DHPR,0
DNDPt11m,0
DNDPt23m,0
DNDPt24m,0
DNDPt34m,0
DNDPt35m,0
DNDPt9m,0
DPGase,0
DPGM,0
DTTPtn,0.000462958660240319
ECOAH12m,0
ECOAH1m,-0.0487715127491576
ECOAH9m,-0
ENO,2.90555443546037
EX_4abut_e,0
EX_ac_e,1.88316544434044
EX_ala_L_e,-0.0137504293306603
EX_arg_L_e,-0.075197687560276
EX_asn_L_e,-0.0151136368654567
EX_asp_L_e,-0.00978149122964655
EX_chol_e,-0.00608091655867867
EX_cit_e,-0.00066542381668161
EX_co2_e,0
EX_creat_e,0.00164696721157146
EX_glc_e,-1.47565704836775
EX_gln_L_e,-0.63978624638464
EX_glu_L_e,0
EX_gly_e,-0.00311644961173343
EX_hco3_e,1.32149662384467
EX_his_L_e,-0.00447030420948248
EX_ile_L_e,-0.0101170489346552
EX_lac_L_e,2.4378694854805
EX_leu_L_e,-0.050761231401297
EX_lys_L_e,-0.069711418344568
EX_met_L_e,-0.00705839554194313
EX_mthgxl_e,-0
EX_nh4_e,1.5358827340926
EX_o2_e,-2
EX_phe_L_e,-0.00917592481388504
EX_pi_e,-0.0439021741838447
EX_ser_L_e,-0.114012427381968
EX_succ_e,0
EX_thr_L_e,-0.0110581730555912
EX_trp_L_e,-0.00047056206049476
EX_tyr_L_e,-0.00564670936051532
EX_urea_e,0.0608456154462619
EX_val_L_e,-0.0124698238722008
FBA,1.4584060001592
FDH,0.000721474266867522
FKYNH,0
FORtr,-0.000721474266867522
FTHFDH,0.0131351994235903
FUM,0.00701822382041029
FUMAC,0
FUMm,0.000981543394838904
FUMSO3tm,-100
FUMSO4tm,-100
FUMtm,100
FUMTSULtm,-100
G3PD1,-0.00989442844992873
G3PD2m,0
G5SADrm,100
G5SDym,0
G6PDA,0.614495533739187
G6PDH1rer,-0
G6PDH2r,-100
G6PDH2rer,0.00396810846777137
G6PPer,0
G6Pter,0.00396810846777137
GACMTRc,0.00164696721157043
GAPD,2.90555443546037
GCC2am,0
GCC2bim,0
GCC2cm,0
GCCam,0
GCCbim,0
GCCcm,0
GF6PTA,0.614495533739187
GHMT2r,0.0215782625524883
GHMT2rm,0
GK1,0.00162730446495312
GLCt1r,100
GLCt4,-98.5243429516322
GLNALANaEx,0
GLNASNNaEx,0
GLNCYSNaEx,0
GLNS,0
GLNSERNaEx,0
GLNt4,0
GLNTHRNaEx,100
GLNtN1,-100
GLU5Km,0
GLUCYS,-1.02232937885957e-14
GLUDxm,-99.1579872098119
GLUDym,100
GLUNm,-0
GLUPRT,0.00399005223432919
GLUt2m,-1.35569217460186
GLUTCOADHm,100
GLUVESSEC,0
GLYAMDTRc,0.00164696721157043
GLYATm,0
GLYt2r,100
GLYt4,0
GLYt7_211_r,100
GMPS2,0
GND,0
GNDer,0.00396810846777137
GTHO,0
GTHOm,0
GTHP,0
GTHPm,0
GTHRDt,1.67790552133991
GTHS,-1.02232937885957e-14
H2CO3D,1.49864404881156
H2O2syn,0
H2Oter,-0.00324663420090385
H2Otm,-1.58205519174971
HACD1m,-0.0487715127491576
HACD9m,-0
HCO3_CLt,-100
HEX1,1.47565704836776
HGNTOR,0
HIBDm,0
HISt4,0
HISTAtu,-0
HKYNH,0
HMGCOASim,0.0487715127491576
HMGCOAtm,-0.00432884560120513
HMGLm,0.0759109248006761
HOMt4,0
Htm,0
Htr,-0.00288589706747009
ICDHxm,99.337483488241
ICDHy,0
ICDHyrm,-100
ILETA,0
ILETAm,-0
ILEtec,-100
IZPN,0
KCC2t,-100
KYN3OX,0
KYNAKGAT,0
LDH_L,-2.4378694854805
LEUt4,0
LEUt5m,-98.0206923677874
LEUTA,98.0521606254401
LEUTAm,-98.0206923677874
LEUtec,-99.6070457024691
L_LACDcm,0
L_LACt2r,-100
L_LACt4r,-2.43786948548055
LYSt4,0
LYStiDF,100
LYStm,0.0487715127491545
MACACI,0
MALSO3tm,0
MALSO4tm,0
MALtm,0.21074478500621
MALTSULtm,100
MCCCrm,0.0314682576527237
MDH,-0.203726561185821
MDHm,-0.451578645246842
ME1m,0
ME2,0
ME2m,0.663304973647917
METAT,0.00164696721157043
METLEUex,0
METS,0
METt4,0
METtec,100
MGCHrm,0.0314682576527237
MMEm,-0.00164696721157043
MMMm,0.00164696721157043
MMSAD3m,-0
MTHFC,0.0211153038922487
MTHFD,0.0211153038922487
MTHGXLt,-0
NADH2_u10m,2.88336369567458
NAHCO3_HCLt,100
NAt,-100
NAt3_1,-100
NAt5,100
NDPK1,-99.9648917294391
NDPK1m,-100
NDPK2,100
NDPK3,-99.9990723851762
NDPK4,-2.90509147680013
NDPK5,100
NDPK8,0.00987879727371721
NDPK9,0
NKCC2t,-1.5358827340926
NTD7,0
O2Stm,0
O2t,2
O2ter,0.0064932684018077
O2tm,1.99350673159819
OIVD1m,0.0314682576527237
OIVD2m,-0
OIVD3m,-0
ORNDC,0
ORNt3m,99.9375074173422
ORNt4m,-100
ORNTArm,0.0624925826578419
ORNtiDF,0
OXAHCOtex,0
P5CDm,99.9854126468557
P5CRm,98.9361758476298
P5CRxm,0
PCm,0
PDHm,1.20098194384881
PE_HStm,-0.00195828224369012
PEPCKm,0
PFK,1.4584060001592
PGCD,0
PGI,1.46113227297542
PGK,-2.90555443546037
PGL,0
PGLer,0.00396810846777137
PGM,-2.90555443546037
PHEt4,0
PHEtec,100
PIt7,-99.9560978258161
PIter,0.000721474266867522
PPA,0
PPAm,0.122741909693805
PPCOACm,0.00164696721157043
PPCOAOm,0
PPItr,-0.00144294853373504
PPM,0.00164696721157043
PRFGS,0.00399005223432919
PRO1xm,100
PROt2r,-100
PROt4,0
PRPNCOAHYDm,0
PRPPS,0.00970448490367257
PSERT,0
PSFLIPm,0.00195828224369012
PSP_L,0
PUNP1,0.00164696721157043
PYK,100
PYRt2m,0.465896903636896
PYRt2p,0
PYRt2r,100
RPE,-100
RPI,-0.00272627281622051
SACCD3m,0.0487715127491545
SACCD4m,100
SARDHm,-0
SERALANaEx,0
SERASNNaEx,0
SERCYSNaEx,0
SERGLNNaEx,0
SERt4,0
SERTHRNaEx,0.317384463743338
SERtN1,-100
SO4CLtex2,0
SO4HCOtex,0
SO4OXAtex2,0
SPMS,0
SPODM,0
SPODMm,0.0202386470213014
SPODMx,0
SPRMS,0
SUCCt2m,-100
SUCCt4_2,-0
SUCD1m,-99.9983530327884
SUCOAS1m,-100
SUCOASm,99.9983530327884
TALA,-0.00136313640811026
THD1m,44.4439573159315
THRALANaEx,0
THRASNNaEx,0
THRCYSNaEx,0
THRGLNNaEx,0
THRSERNaEx,0
THRt4,0
TKT1,-0.00136313640811026
TKT2,-0.00136313640811026
TPI,1.44851157170927
TRPO2,0
TRPt,100
