Var1_1,Var1
2OXOADOXm,0.0487715127491486
3AIBTm,0
3AIBtm,0
3HKYNAKGAT,0
3SALAASPm,-0
3SALATAi,-0
4ABUTtm,-4.90076569515274
4MOPt2im,2.43214943168589
AACOAT,0.0444426671479428
AASAD3m,0.0487715127491486
ABTArm,-4.90076569515274
ABUTt4_2_r,-4.90076569515274
ACACT10m,-0
ACACT1r,-0.0444426671479428
ACACt2,-0
ACACt2m,4.24659055757244
ACETONEt2,-0
ACITL,0.0710743624410571
ACOAD10m,-0
ACOAD9m,-0
ACONT,-0.0704089386243958
ACONTm,100
ACS,0
ACt2m,11.0442461621488
ACYP,0
ADEt,-0
ADK1,0.695989074931888
ADMDC,0
ADNK1,0
ADPT,0.00164696721158067
AHC,0.00164696721158067
AKGDm,0.552645406749899
AKGMALtm,-100
ALACYSNaEx,0
ALAGLNexR,-100
ALAGLYexR,-100
ALASERNaEx,0
ALAt4,0
ALATA_L,-0.00413085823660139
ALATHRNaEx,0
ALAtN1,19.9709831953437
APAT2rm,-0
ARGLYSex,0
ARGN,0.0129403859325474
ARGtiDF,100
ASNS1,0.616209941342202
ASNt4,0
ASNtN1,-100
ASPGLUm,0
ASPTA,-0.0176582203726668
ASPTAm,0
ATPS4m,0
CATm,0
CATp,0
CBPS,0.00406746545777429
CHOLD2m,0
CHOLt4,0.00608091655867867
CHSTEROLt1,-0
CITL,11.0442461621488
CITtam,-100
CITtbm,0
CKc,0
CO2t,-0
CO2ter,-0.00541105700150642
CO2tm,-93.0191588356941
COAtm,0.00268187838962441
CREATt4_2_r,-100
CSm,0
CTPS1,0.00171440760302164
CTPS2,0
CYOR_u10m,4.03626400454341
CYSALANaEx,0
CYSGLUexR,-100
CYSGLYexR,99.9235375207385
CYSSERNaEx,0
CYSt4,0
CYSTGL,0.00164696721158067
CYSTHRNaEx,0
CYSTS,0.00164696721158067
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DHPR,0
DNDPt11m,0
DNDPt23m,0
DNDPt24m,0
DNDPt34m,0
DNDPt35m,0
DNDPt9m,0
DTTPtn,0.000462958660240319
ECOAH12m,0
ECOAH1m,-0.0487715127491486
ECOAH9m,-0
ENO,4.29516408295697
EX_4abut_e,4.90076569515274
EX_ala_L_e,-0.0137504293306603
EX_arg_L_e,-0.0272924580465727
EX_asn_L_e,-0.0151136368654567
EX_chol_e,-0.00608091655867867
EX_cit_e,-0.00066542381668161
EX_creat_e,0.00164696721156317
EX_glc_e,-3.32302412861523
EX_gln_L_e,-0.63978624638464
EX_gly_e,-0.00311644961173343
EX_h2o_e,6.44366115100107
EX_hco3_e,3.12373510806507
EX_his_L_e,-0.0129133673384486
EX_ile_L_e,-0.0101170489346973
EX_lac_L_e,0
EX_leu_L_e,-0.050761231401297
EX_lys_L_e,-0.069711418344568
EX_met_L_e,-0.00705839554185967
EX_nh4_e,-3.55915814931221
EX_o2_e,-2
EX_o2s_e,0
EX_orn_e,0
EX_phe_L_e,-0.0148226341743437
EX_pi_e,-0.0439021741839448
EX_succ_e,0
EX_thr_L_e,-0.0110581730555179
EX_trp_L_e,-0.000470562060230323
EX_urea_e,0.0129403859325474
EX_val_L_e,-0.0124698238722606
FBA,1.02974898505649
FDH,0.000721474266867523
