Var1_1,Var1
2AMACHYD,0
2AMADPTm,-0
2OXOADOXm,0.04877151274915
2OXOADPTm,-0
3AIBTm,0
3AIBtm,0
3HAO,-0
3HKYNAKGAT,0
3SALAASPm,-0
3SALATAi,0
3SALATAim,0
4ABUTtm,-7.14375193117105
4MOPt2im,99.0982582255778
5MTHFt2,-0
AACOAT,0.0759109248007148
AACTOOR,0
AACTtm,0
AASAD3m,0.04877151274915
ABTArm,-7.14375193117105
ABUTD,-0
ABUTt2r,-7.14375193117105
ACACT10m,-0
ACACT1r,-0.0759109248007148
ACACt2,-1.9648555010878e-14
ACACt2m,-100
ACETONEt2,-0
ACETONEt2m,0
ACITL,0
ACOAD10m,-0
ACOAD9m,0
ACONT,100
ACONTm,3.3850785078908
ACS,0.00813784713551317
ACSm,-0
ACTLMO,-0
ACTNMO,-0
ACYP,0
ADEt,-0
ADK1,0.119385238377985
ADK1m,8.05473338945285
ADK3m,-8.05473338945285
ADMDC,0
ADNK1,0
ADPT,0.00164696721155823
AHC,0.00164696721155823
AKGDm,6.23197225829103
AKGMALtm,-100
ALAASNNaEx,100
ALACYSNaEx,0
ALAGLNexR,-100
ALAGLNNaEx,0
ALAGLYexR,-100
ALASERNaEx,0
ALAt2r,-100
ALAt4,100
ALATA_L,-100
ALATHRNaEx,0
ALAtN1,0.122129115357978
AMETt2m,-0
AOBUTDsm,0
APAT2rm,-0
ARGLYSex,0
ARGN,0.0608456154462725
ARGNm,0
ARGtiDF,100
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPGLUm,0
ASPTA,-0.00787672914318543
ASPTAm,0
ATPS4m,6.11620964999835
ATPtm,0
CATm,0
CATp,0
CBPS,0.00406746545776978
CBPSam,0
CHOLt4,-99.9939190834413
CHOLtu,100
CHSTEROLt,0
CHSTEROLt1,-0
CITL,0.00813784713551317
CITRtm,-100
CITtam,-100
CITtbm,0
CK,-0
CKc,0
CLFORtex,0
CLHCO3tex2,0
CLOHtex2,0
CLOXAtex2,0
CO2t,-8.15325198840743
CO2ter,-0.00541105700150642
CO2tm,-12.050412056612
COAtm,0.00432884560120512
CREATt4_2_r,-100
CSm,3.39255093120964
CTPS1,0.00171440760302796
CTPS2,0
CYOR_u10m,4.03626400454328
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSO,0
CYSSERNaEx,0
CYSt4,0
CYStec,100
CYSTGL,0.00164696721155823
CYSTHRNaEx,0
CYSTS,0.00164696721155823
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DHPR,0.00564670936062414
DMGDHm,-0
DNDPt11m,0
DNDPt23m,0
DNDPt24m,0
DNDPt34m,0
DNDPt35m,0
DNDPt9m,0
DPGase,0
DPGM,0
DRBK,-0
DTTPtn,0.000462958660240319
ECOAH12m,0
ECOAH1m,-0.0487715127491501
ECOAH9m,-0
ENO,6.45864354108836
EX_4abut_e,7.14375193117105
EX_ala_L_e,-0.0137504293306603
EX_arg_L_e,-0.075197687560276
EX_asn_L_e,-0.0151136368654567
EX_asp_L_e,-0.00978149122964655
EX_chol_e,-0.00608091655867867
EX_cit_e,-0.00066542381668161
EX_co2_e,8.15325198840743
EX_creat_e,0.00164696721156251
EX_glc_e,-3.32302412861523
EX_gln_L_e,-0.63978624638464
EX_gly_e,-0.00311644961173343
EX_h_e,-0.772698736049634
EX_his_L_e,-2.18884754285087
EX_ile_L_e,-0.0101170489347055
EX_lac_L_e,0
EX_leu_L_e,-0.050761231401297
EX_lys_L_e,-0.069711418344568
EX_met_L_e,-0.0070583955418797
EX_mthgxl_e,-0
EX_nh4_e,0.979351976543485
EX_o2_e,-2
EX_orn_e,0
EX_phe_L_e,-0.0148226341744596
EX_pi_e,-0.0439021741840557
EX_ser_L_e,-0.114012427381968
EX_succ_e,0
EX_thr_L_e,-0.045147630753876
EX_trp_L_e,-0.000470562060349354
EX_urea_e,0.0608456154462725
EX_val_L_e,-0.012469823872206
FBA,3.1641280255398
