Var1_1,Var1
2OXOADOXm,0
2OXOADPTm,0
3AIBTm,0
3AIBtm,0
3HAO,0
3HKYNAKGAT,0
3SALAASPm,-0
3SALATAi,-0
4ABUTtm,-0.612916999662374
4MOPt2im,0
AACOAT,0.027139412051604
AACTOOR,-1.19622061643862e-28
AACTtm,0
ABTArm,-0.612916999662374
ABUTt2r,-0.612916999662374
ACACT10m,-0
ACACT1r,-0.027139412051604
ACACt2,-0
ACACt2m,0.549817150059424
ACETONEt2,-0
ACITL,0
ACOAD10m,-0
ACOAD9m,-0
ACONT,0.486975916673137
ACONTm,100
ACS,0.105680872633735
ACt2m,0.187407779855061
ACYP,0
ADEt,-0
ADK1,0.168156751127005
ADMDC,0
ADNK1,0
ADPT,0.00164696721156944
AHC,0.00164696721156944
AKGDm,1.08699984577423
AKGMALtm,-100
AKGt4_3,-100
ALACYSNaEx,0
ALAGLNexR,-100
ALAGLYexR,100
ALASERNaEx,0
ALAt2r,-100
ALAt4,0
ALATA_L,-0.00413085823658201
ALATHRNaEx,0
ALAtN1,-100
AMCOXO,0
AOBUTDsm,0
APAT2rm,-0
ARGLYSex,0
ARGN,0.0481829506961374
ARGtiDF,100
ASNS1,0
ASNt4,0
ASNtN1,-100
ASPGLUm,0
ASPTA,-0.00787672914312606
ASPTAm,0
ATPS4m,0
CATm,0.0100906600113581
CATp,0
CBPS,0.00406746545778028
CHOLD2m,0
CHOLt4,0.00608091655867867
CHSTEROLt,0
CHSTEROLt1,-0
CITL,0.293088652488796
CITtam,-100
CITtbm,0
CKc,0
CO2ter,-0.00541105700150642
CO2tm,-2.16733362328224
COAtm,0.00432884560120515
CREATt4_2_r,-100
CSm,0.591991365490158
CTPS1,0.00171440760302483
CTPS2,0
CYOR_u10m,4.03626400454324
CYSALANaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSSERNaEx,0
CYSt4,0
CYSTGL,0.00164696721156944
CYSTHRNaEx,0
CYSTS,0.00164696721156944
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DHPR,0
DMGDHm,-0
DNDPt11m,0
DNDPt23m,0
DNDPt24m,0
DNDPt34m,0
DNDPt35m,0
DNDPt9m,0
DTTPtn,0.000462958660240319
ECOAH12m,0
ECOAH1m,0
ECOAH9m,-0
ENO,1.98491929974334
EX_4abut_e,0.612916999662374
EX_ala_L_e,-0.0137504293306603
EX_arg_L_e,-0.062535022810157
EX_asn_L_e,-0.0151136368654567
EX_asp_L_e,-0.00978149122964655
EX_chol_e,-0.00608091655867867
EX_cit_e,-0.00066542381668161
EX_creat_e,0.00164696721156944
EX_glc_e,-1.01533948050925
EX_gln_L_e,-0.63978624638464
EX_gly_e,-0.00311644961173343
EX_h_e,0.552972066448531
EX_hco3_e,2.12920350068673
EX_his_L_e,-0.00447030420948248
EX_ile_L_e,-0.0101170489347118
EX_lac_L_e,1.40383187939574
EX_leu_L_e,-0.050761231401297
EX_lys_L_e,-0.0209399055954043
EX_met_L_e,-0.0070583955419242
EX_mthgxl_e,-1.19622061643862e-28
EX_nh4_e,0.619747065446596
EX_o2_e,-2
EX_orn_e,0.049829917907678
EX_phe_L_e,-0.0148226341744847
EX_pi_e,-0.0439021741839018
EX_ser_L_e,-0.0333219492124663
EX_succ_e,0
EX_thr_L_e,-0.0110581730555721
EX_trp_L_e,-0.000470562060437445
EX_urea_e,0.0481829506961374
EX_val_L_e,-0.0124698238722301
FBA,0.99808843230069
FDH,0.000721474266867523
FKYNH,0
FORtr,-0.000721474266867522
FUM,100
FUMm,-99.5179173866729
G3PD1,-0.00989442844992873
G3PD2m,0
G5SADrm,100
G5SDym,0
G6PDA,0.616209941342116
G6PDH2r,-100
G6PDH2rer,0.00396810846777137
G6PPer,0
G6Pter,0.00396810846777137
GACMTRc,0.00164696721156944
GAPD,1.98491929974334
GCC2am,0
GCC2bim,0
GCC2cm,0
GCCam,0
GCCbim,0
GCCcm,0
GF6PTA,0.616209941342116
GHMT2r,0.00844306312888129
GHMT2rm,0.00656759971176988
GK1,36.4599864190993
GLCt1r,1.01533948050925
GLNS,0
GLNt4,0
GLNtN1,-100
GLU5Km,0
GLUCYS,0
GLUDym,0.00656759971176988
GLUPRT,0.00399005223431441
GLUt2m,0.588016341721329
GLUTCOADHm,0
GLUVESSEC,1.02379485487319
GLYAMDTRc,0.00164696721156944
GLYATm,-1.10813785411864e-28
GLYt4,0
GLYtm,-0.0131351994235398
GND,0
GNDer,0.00396810846777137
GTHP,0
GTHRDt,-72.2051690126487
GTHS,0
H2CO3D,2.31845553432619
H2O2syn,0
H2Oter,-0.00396810846777137
H2Otm,-66.8823969768785
HACD1m,0
HACD9m,-0
HCO3_CLt,100
