Var1_1,Var1
2AMACHYD,0
2AMADPTm,-0
2HCO3_NAt,-50.4005125181036
2OXOADOXm,0.0487715127491562
2OXOADPTm,-0
34HPPOR,0
3AIBTm,0
3AIBtm,0
3HAO,-0
3HKYNAKGAT,0
3SALAASPm,0
3SALATAi,0
3SALATAim,-0
4ABUTtm,0.500262720616036
4MOPt2im,17.6193120379155
5MTHFt2,0
AACOAT,0.0444426671479572
AACTOOR,0
AACTtm,0
AASAD3m,0.0487715127491562
ABTArm,0.500262720616034
ABUTD,-0
ABUTt4_2_r,-0.352183970047824
ACACT10m,-0
ACACT1r,-0.0444426671479572
ACACt2,-100
ACACt2m,-100
ACETONEt2,-0
ACETONEt2m,-0
ACITL,0
ACOAD10m,-0
ACOAD9m,0
ACONT,100
ACONTm,0.252422761562766
ACS,0.0710743624410283
ACSm,0
ACYP,0
ADEt,-0
ADK1,0.150853496030987
ADK1m,6.36064687414983e-15
ADK3m,-6.36064687415692e-15
ADMDC,0
ADNK1,0
ADPT,0.00164696721154972
AHC,0.00164696721154972
AKGDm,0
AKGMALtm,-100
AKGt4_3,-100
ALAASNNaEx,0
ALACYSNaEx,0
ALAGLNexR,100
ALAGLNNaEx,0
ALAGLYexR,-100
ALASERNaEx,0
ALAt2r,100
ALAt4,0
ALATA_L,-0.0178812875672798
ALATHRNaEx,0
ALAtN1,100
AMETt2m,-0
AOBUTDsm,0
APAT2rm,-0
ARGN,0
ARGNm,0
ARGtiDF,78.2552048994175
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASPGLUm,0
ASPTA,-0.00787672914342786
ASPTAm,0
ATP1ter,0.000721474266867523
ATPS4m,0
ATPtm,0
CATm,0.0100906600113581
CATp,0
CBPS,0.00406746545776437
CBPSam,0
CHOLt4,-99.9939190834413
CHOLtu,100
CHSTEROLt,0
CHSTEROLt1,-0
CITL,0.0710743624410522
CITRtm,-100
CITtam,-100
CITtbm,0
CKc,0
CO2t,0
CO2ter,-0.00541105700150642
CO2tm,-0.997538918643196
COAtm,0.00432884560120514
CREATt4_2_r,-100
CSm,0
CTPS1,0.00171440760301897
CTPS2,0
CYOR_u10m,4.03626400454324
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-99.9968835503883
CYSSERNaEx,0
CYSt4,0
CYStec,-100
CYSTGL,0.00164696721154972
CYSTHRNaEx,77.4067941044432
CYSTS,0.00164696721154972
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DHPR,0
DNDPt11m,0
DNDPt23m,0
DNDPt24m,0
DNDPt34m,0
DNDPt35m,0
DNDPt9m,0
DPGase,0
DPGM,0
DTTPtn,0.000462958660240319
ECOAH12m,0
ECOAH1m,-0.0487715127491562
ECOAH9m,-0
ENO,1.94334541587985
EX_4abut_e,0.352183970047824
EX_ala_L_e,0
EX_arg_L_e,-0.0143520721140087
EX_asn_L_e,-0.0151136368654567
EX_asp_L_e,-0.00978149122964655
EX_chol_e,-0.00608091655867867
EX_cit_e,-0.00066542381668161
EX_co2_e,0
EX_creat_e,0.00164696721155597
EX_glc_e,-1.15644641311094
EX_gln_L_e,-0.63978624638464
EX_gly_e,-0.00311644961173343
EX_gthrd_e,-1.67804396233252e-15
EX_hco3_e,1.84860940565022
EX_his_L_e,-0.00447030420948268
EX_ile_L_e,-0.0101170489347002
EX_lac_L_e,2.27476930746302
EX_leu_L_e,-0.0192929737485356
EX_lys_L_e,-0.069711418344568
EX_met_L_e,-0.00705839554190679
EX_mthgxl_e,-0
EX_nh4_e,1.04758436944295
EX_o2_e,-2
EX_orn_e,0
EX_phe_L_e,-0.0148226341744773
EX_pi_e,-0.043902174184305
EX_ser_L_e,-0.114012427381968
EX_thr_L_e,-0.045147630753876
EX_trp_L_e,-0.000470562060437445
EX_tyr_L_e,0
EX_val_L_e,-0.0124698238722301
FBA,1.13503258367659
FDH,0.000721474266855291
FKYNH,-0
FORtr,-0.000721474266867522
FTCD,-0
FTHFDH,0.0131351994233499
FUM,97.6610763211637
