Var1_1,Var1
2HCO3_NAt,-100
2OXOADOXm,-0
3AIBTm,0
3AIBtm,0
3HKYNAKGAT,0
3SALAASPm,-0
3SALATAi,-0
4ABUTtm,-0.571874424746722
4MOPt2im,9.97419781543181
AACOAT,0.0271394120516355
ABTArm,-0.571874424746722
ABUTt4_2_r,-0.571874424746722
ACACT10m,-0
ACACT1r,-0.0271394120516356
ACITL,0
ACOAD10m,-0
ACOAD9m,-0
ACONT,100
ACONTm,-0.050736624713687
ACS,0.105680872633672
ACSm,2.11813113088451
ACYP,0
ADEt,-0
ADK1,0.168156751126699
ADK1m,2.11813113088451
ADMDC,0
ADNK1,0
ADPT,0.00164696721147962
AHC,0.00164696721147962
AKGDm,0.563874657531664
AKGMALtm,-100
ALACYSNaEx,0
ALAGLNexR,-100
ALAGLYexR,100
ALASERNaEx,0
ALAt4,96.0334490067581
ALATHRNaEx,0
ALAtN1,100
APAT2rm,-0
ARGLYSex,0
ARGN,0.0608456154463626
ARGtiDF,100
ASNS1,0
ASNt4,0
ASNtN1,-100
ASPGLUm,0
ASPTA,-0.00787672914294347
ASPTAm,0
CATm,0.0100906600113585
CATp,0
CBPS,0.00406746545777384
CHOLt4,0.00608091655867867
CHSTEROLt,0
CITL,0.105680872633672
CITtam,-100
CITtbm,0
CKc,0
CO2t,-0
CO2ter,-0.00541105700150642
CO2tm,-0.442769001971071
COAtm,0.00268187838972553
CREATt4_2_r,-100
CSm,0
CTPS1,0.00171440760302164
CTPS2,0
CYOR_u10m,4.03626400454341
CYSALANaEx,0
CYSGLUexR,-100
CYSGLYexR,100
CYSSERNaEx,0
CYSt4,0
CYSTGL,0.00164696721147962
CYSTHRNaEx,0
CYSTS,0.00164696721147962
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DHPR,0
DMGDHm,-0
DTTPtn,0.000462958660240319
ECOAH12m,0
ECOAH1m,0
ECOAH9m,-0
ENO,1.12457484640828
EX_4abut_e,0.571874424746722
EX_ala_L_e,-0.0137504293306603
EX_arg_L_e,-0.075197687560276
EX_asn_L_e,-0.0151136368654567
EX_asp_L_e,-0.00978149122964655
EX_chol_e,-0.00608091655867867
EX_cit_e,-0.00066542381668161
EX_creat_e,0.00164696721148078
EX_glc_e,-0.831037858967486
EX_gln_L_e,-0.63978624638464
EX_gly_e,0
EX_hco3_e,2.05994856367923
EX_his_L_e,-0.00447030420954477
EX_ile_L_e,-0.0101170489346973
EX_lac_L_e,1.13682989550748
EX_leu_L_e,-0.050761231401297
EX_lys_L_e,-0.0209399055954094
EX_met_L_e,-0.0070583955417839
EX_nh4_e,0.688406121845228
EX_o2_e,-2
EX_orn_e,0.047905229513703
EX_phe_L_e,-0.0148226341743391
EX_pi_e,-0.0439021741837941
EX_pyr_e,0
EX_ser_L_e,-0.0348801740180991
EX_thr_L_e,-0.0110581730555179
EX_trp_L_e,-0.000470562060316195
EX_urea_e,0.0608456154463626
EX_val_L_e,-0.0124698238721983
FBA,0.322045600507341
FDH,0.000721474266867523
FKYNH,-0
FORtr,-0.000721474266867522
FUM,100
FUMm,-100
G3PD1,-2.72238844524417
G3PD2m,2.71249401679424
G5SADrm,0.0145873531441548
G5SDym,0
G6PDA,0.612079083105739
G6PDH2r,-100
G6PDH2rer,0.00396810846777137
G6PPer,0
G6Pter,0.00396810846777137
GACMTRc,0.00164696721147962
GAPD,1.12457484640828
GCC2am,0
GCC2bim,0
GCC2cm,0
GCCam,0
GCCbim,0
GCCcm,0
GF6PTA,0.612079083105739
GHMT2r,0.00844306312878526
GHMT2rm,0.00812582451768404
GK1,0.00162730446494921
GLCt1r,0.831037858967486
GLNS,0
GLNt4,0
GLNtN1,-100
GLU5Km,0
GLUCYS,0
GLUDym,0.0767848809160695
