Var1_1,Var1
2AMADPTm,-0
2OXOADOXm,-0
2OXOADPTm,-0
34HPPOR,0
3AIBTm,0
3AIBtm,0
3HAO,0
3HKYNAKGAT,0
3SALAASPm,-0
3SALATAi,0
3SALATAim,0
4ABUTtm,-0.588137278899205
4MOPt2im,0
5MTHFt2,-0
AACOAT,0
AACTOOR,0
AACTtm,0
ABTArm,-0.588137278899205
ABUTD,-0
ACACT10m,0
ACACT1r,0
ACACt2,-3.77907524264262
ACACt2m,5.71125707282227e-15
ACETONEt2,0
ACETONEt2m,0
ACITL,0
ACOAD10m,0
ACOAD9m,0
ACONT,-0.159294272920268
ACONTm,100
ACS,0.159959696736943
ACSm,0
ACt2m,-0.159959696736943
ACYP,0
ADCim,0
ADEt,-0
ADK1,0.195296163178602
ADK1m,-1.22638680738803
ADK3m,1.22638680738803
ADMDC,0
ADNK1,0
ADPT,0.00164696721151096
AHC,0.00164696721151096
AKGDm,1.51920296385951
AKGMALtm,-100
ALAASNNaEx,0
ALACYSNaEx,0
ALAGLNexR,-100
ALAGLNNaEx,0
ALAGLYexR,-99.95095759296
ALASERNaEx,0
ALAt4,0
ALATA_L,-8.84485333915043
ALATHRNaEx,100
ALAtN1,100
AMETt2m,-0
AOBUTDsm,0
APAT2rm,-0
ARGLYSex,0
ARGN,0
ARGNm,0
ARGtiDF,100
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPGLUm,5.45984349615964
ASPTA,5.45196676701651
ASPTAm,-5.45984349615964
ATPS4m,0
ATPtm,0
CATm,0.0101193235106507
CATp,0
CBPS,0.00406746545778292
CBPSam,0
CHOLt4,0.00608091655867867
CHSTEROLt,0
CHSTEROLt1,-0
CITL,0
CITRtm,-100
CITtam,-99.8400403032631
CITtbm,0
CKc,0
CLHCO3tex2,100
CLOHtex2,0
CLOXAtex2,0
CO2t,0
CO2ter,-0.00541105700150642
COAtm,-1.36351394039445
CREATt4_2_r,-100
CSm,0
CTPS1,0.00171440760302781
CTPS2,0
CYOR_u10m,4.04772940426029
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSO,0
CYSSERNaEx,0
CYSt4,0
CYSTGL,0.00164696721151096
CYSTHRNaEx,0
CYSTS,0.00164696721151096
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DHPR,0
DNDPt11m,0
DNDPt23m,0
DNDPt24m,0
DNDPt34m,0
DNDPt35m,0
DNDPt9m,0
DPGase,0
DPGM,0
DRBK,-0
DTTPtn,0.000462958660240319
ECOAH12m,0
ECOAH1m,0
ECOAH9m,0
ENO,6.51152664059279
EX_4abut_e,0.588137278899205
EX_acetone_e,-0
EX_ala_L_e,-0.0137504293306603
EX_arg_L_e,-0.0143520721139471
EX_asn_L_e,-0.0151136368654567
EX_asp_L_e,-0.00978149122964655
EX_chol_e,-0.00608091655867867
EX_cit_e,-0.00066542381668161
EX_co2_e,0
EX_creat_e,0.00164696721150575
EX_glc_e,-3.32302412861523
EX_gln_L_e,-0.63978624638464
EX_glu_L_e,0
EX_gly_e,0
EX_h2o_e,-0
EX_his_L_e,-1.08129664467649
EX_ile_L_e,-0.0419662414909257
EX_lac_L_e,3.77907524264262
EX_leu_L_e,-0.050761231401297
EX_lys_L_e,-0.0209399055954158
EX_met_L_e,-0.00705839554194754
EX_mthgxl_e,-0
EX_nh4_e,3.91671653430209
EX_o2_e,-2
EX_phe_L_e,-0.00917592481375496
EX_pi_e,-0.0439021741839975
EX_ser_L_e,-0.0430059985358209
EX_succ_e,3.81946895948307
EX_thr_L_e,-0.0110581730555912
EX_trp_L_e,-0.00047056206049476
EX_tyr_L_e,-0.00564670936051783
EX_urea_e,-0
EX_val_L_e,-0.0124698238722984
FBA,3.21701112504423
FDH,0.000721474266867523
FKYNH,-0
FORtr,-0.000721474266867522
FTCD,1.076826340467
FTHFDH,1.09307798950224
FUM,-100
FUMAC,9.38425807071921e-28
FUMm,97.1195964926925
FUMSO3tm,0
FUMSO4tm,0
FUMtm,100
FUMTSULtm,-100
G3PD1,-0.00989442844992873
G3PD2m,0
G5SADrm,0.014587353144202
G5SDym,0.0129403859327009
G6PDA,0
G6PDH1rer,-0
G6PDH2r,-100
G6PDH2rer,0.00396810846777137
G6PPer,0
G6Pter,0.00396810846777137
GABAVESSEC,0.588137278899205
GACMTRc,0.00164696721151096
GAPD,6.51152664059279
GF6PTA,0
GHMT2r,0.0246947121642214
GHMT2rm,-0
GK1,5.50926049765304
GLCt1r,100
GLCt4,-96.6769758713848
GLNALANaEx,0
GLNASNNaEx,0
GLNCYSNaEx,0
GLNS,0
GLNSERNaEx,0
GLNt4,0.65225607025704
GLNTHRNaEx,0
GLNtm,0.61620994134225
GLNtN1,100
GLU5Km,0.0129403859327009
GLUCYS,-2.34294249456264e-15
GLUDxm,-47.8309904010925
GLUDym,48.9743071890138
GluForTx,1.076826340467
GLUNm,0.61620994134225
GLUPRT,0.00399005223436823
GLUt2m,-7.73310113545979
GLUTCOADHm,2.88675630731125
GLUVESSEC,0
GLYAMDTRc,0.00164696721151096
GLYATm,0
GLYt4,0
GLYt7_211_r,-100
GLYtm,0
GMPS2,0
GND,0.266285866087157
GNDer,0.00396810846777137
GTHO,0
GTHOm,0
GTHP,0
GTHPm,0
GTHRDt,-7.66554486387309
GTHS,-2.34294249456264e-15
H2CO3D,2.87832855262896
H2O2syn,0
H2Oter,-0.00396810846777137
H2Otm,100
HACD1m,0
HACD9m,0
HCO3_CLt,-7.83343306860418
HEX1,3.32302412861523
HGNTOR,9.37944014415232e-28
HIBDm,0
HISD,1.076826340467
HISDC,0
HISt4,0
HKYNH,0
HMGCOASim,0
HMGCOAtm,-0.00432884560120513
HMGLm,-5.71125707282227e-15
HOMt4,0
Htm,0
Htr,-0.00216442280060257
ICDHxm,0
ICDHy,0
ICDHyrm,-0.159294272920256
ILEt5m,0
ILETA,0.0318491925562239
ILETAm,0
ILEtec,-100
IZPN,1.076826340467
KCC2t,-100
KYN3OX,-0
KYNAKGAT,0
LDH_L,-3.77907524264255
LEUt4,0
LEUt5m,0.00432884560119942
LEUTA,0.0271394120515419
LEUTAm,0.00432884560119942
LEUtec,-100
L_LACDcm,0
L_LACt2r,-100
