Var1_1,Var1
2AMADPTm,-0
2HCO3_NAt,100
2OXOADOXm,1.70592810659558e-23
2OXOADPTm,-0
34HPPOR,0.0333483511931178
3AIBTm,0
3AIBtm,0
3HAO,-0
3HKYNAKGAT,0
3SALAASPm,0
3SALATAi,0
3SALATAim,-0
4ABUTtm,-0.352126809037174
4MOPt2im,0.664229021197758
5MTHFt2,-0
AACOAT,0.0333483511931691
AACTOOR,0.251323706543987
AACTtm,0.251323706543987
AASAD3m,0
ABTArm,-0.352126809037174
ABUTD,-6.52461188626008e-17
ABUTt4_2_r,-0.352126809037174
ACACT10m,-0
ACACT1r,-0.0333483511931691
ACACt2,-100
ACACt2m,-100
ACETONEt2,-0
ACETONEt2m,-0
ACITL,0
ACOAD10m,-0
ACOAD9m,0
ACONT,100
ACONTm,-0.0925975705339014
ACS,0.0932629943506045
ACSm,-0
ACYP,0
ADEt,-0
ADK1,0.161947811985314
ADK1m,100
ADK3m,-100
ADMDC,0
ADNK1,0
ADPT,0.0016469672115276
AHC,0.0016469672115276
AKGDm,0.459243407870973
AKGMALtm,-99.681242271292
ALAASNNaEx,0
ALACYSNaEx,0
ALAGLNexR,-100
ALAGLNNaEx,0
ALAGLYexR,0.313363343786679
ALASERNaEx,0
ALAt4,99.6858491453457
ALATA_L,-0.325971539437437
ALATHRNaEx,0
ALAtN1,-100
AMETt2m,-0
AOBUTDsm,0.251323706543987
APAT2rm,-0
ARGLYSex,0
ARGN,0
ARGNm,0
ARGtiDF,100
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASPGLUm,0
ASPTA,-0.00787672914308549
ASPTAm,0
ATP1ter,0.000721474266867523
ATPS4m,0
ATPtm,0.288160004170927
CATm,0
CATp,0
CBPS,0.00406746545777
CBPSam,0
CHOLt4,-99.9939190834413
CHOLtu,100
CHSTEROLt,0
CHSTEROLt1,-0
CITL,0.0932629943506045
CITRtm,-99.9518170493039
CITtam,-100
CITtbm,-1.45265002454998e-25
CKc,0
CLHCO3tex2,0
CLOHtex2,0
CLOXAtex2,0
CO2t,-0.918976527250427
CO2ter,-0.00541105700150642
CO2tm,-0.871684920730047
COAtm,0.00432884560120515
CREATt4_2_r,-100
CSm,0
CTPS1,0
CTPS2,0.00171440760302164
CYOR_u10m,0
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSSERNaEx,0
CYSt4,0
CYStec,0.000470562060583423
CYSTGL,0.0016469672115276
CYSTHRNaEx,0
CYSTS,0.0016469672115276
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DHPR,0
DNDPt11m,0
DNDPt23m,0
DNDPt24m,0
DNDPt34m,0
DNDPt35m,0
DNDPt9m,0
DPGase,0
DPGM,0
DRBK,-0
DTTPtn,0.000462958660240319
ECOAH12m,0
ECOAH1m,-1.76966168387238e-19
ECOAH9m,-0
ENO,0.325971539437401
EX_4abut_e,0.352126809037174
EX_ac_e,0
EX_ala_L_e,-0.0137504293306603
EX_arg_L_e,-0.0143520721139779
EX_asn_L_e,-0.0151136368654567
EX_asp_L_e,-0.00978149122964655
EX_chol_e,-0.00608091655867867
EX_cit_e,-0.00066542381668161
EX_co2_e,0.918976527250427
EX_creat_e,0.00164696721152493
EX_glc_e,-0.303436270988997
EX_gln_L_e,-0.63978624638464
EX_gly_e,-0.00311644961173343
EX_hco3_e,0.360476538401412
EX_his_L_e,-0.00447030420948248
EX_ile_L_e,-0.0101170489346973
EX_lac_L_e,0
EX_leu_L_e,-0.0236218193496595
EX_lys_L_e,-0.0209399055954098
EX_met_L_e,-0.00705839554187954
EX_mthgxl_e,0.251323706543987
EX_nh4_e,0.905160229689123
EX_o2_e,-0.795216847558389
EX_orn_e,0.049829917907678
EX_phe_L_e,-0.0205869380385577
EX_pi_e,-0.0439021741838242
EX_ser_L_e,-0.114012427381968
EX_succ_e,0.338457414804969
EX_thr_L_e,-0.045147630753876
EX_trp_L_e,-0.000470562060552372
EX_tyr_L_e,-0.0275840473290377
EX_val_L_e,-0.0124698238722896
FBA,0.0960152566173763
FDH,0.000721474266879754
FKYNH,0
FORtr,-0.000721474266867522
FTHFDH,0
FUM,0.0397011511967595
FUMAC,0.0333483511931178
FUMm,-0.195604391061131
FUMSO3tm,0
FUMSO4tm,0
FUMtm,100
FUMTSULtm,-100
G3PD1,-0.00989442844992873
G3PD2m,0
G5SADrm,99.9518170493039
G5SDym,0
G6PDA,0.614495533739163
G6PDH1rer,-0
G6PDH2r,-100
G6PDH2rer,0.00396810846777137
G6PPer,0
G6Pter,0.00396810846777137
GACMTRc,0.0016469672115276
GAPD,0.370942914539821
GCC2am,3.92888574470997e-25
GCC2bim,0
GCC2cm,3.92993428640858e-25
GCCam,0
GCCbim,0
GCCcm,0
GF6PTA,0.614495533739163
GHMT2r,0.00844306312883763
GHMT2rm,0.13222945298382
GK1,0.00162730446496859
GLCt1r,100
GLCt2_2,-100
GLCt4,0.303436270988997
GLNALANaEx,0
GLNASNNaEx,0
GLNCYSNaEx,0
GLNS,0
GLNSERNaEx,0
GLNt4,0
GLNTHRNaEx,0
GLU5Km,0
GLUCYS,1.43136662754808e-14
GLUDC,0
GLUDxm,-99.8677705470162
GLUDym,100
GluForTx,0
GLUNm,-0
GLUPRT,0.00399005223429865
GLUt2m,0.918781657808979
GLUTCOADHm,0.195604391061119
GLUVESSEC,0
GLYAMDTRc,0.0016469672115276
GLYATm,0.251323706543987
GLYt4,0
GLYt7_211_r,-100
GLYtm,-0.0131351994236533
GMPS2,0
GND,0.570509898489259
GNDer,0.00396810846777137
GNMT,0
GTHO,0
GTHOm,0
GTHP,0.710615863545608
GTHPm,0
GTHRDt,-0.663534247165907
GTHS,1.43136662754808e-14
H2CO3D,0.70768855420597
H2O2syn,0
H2Oter,-0.00324663420090385
H2Otm,-0.455455528180383
HACD1m,-1.76966168387238e-19
HACD9m,-0
HCO3_CLt,-100
HEX1,0
HGNTOR,0.0333483511931178
HIBDm,0
HISD,0
HISt4,0
HISTAtu,-0
HIStiDF,0
HMGCOASim,1.76966168472306e-19
HMGCOAtm,-0.00432884560120513
HMGLm,0
HOMt4,0
Htm,0
Htr,-0.00288589706747009
ICDHxm,0
ICDHy,0
ICDHyrm,-0.0925975705338834
ILETAm,-0
ILEtec,-100
IZPN,0
KCC2t,2.46247597631811e-14
KYN3OX,0
KYNAKGAT,0
LDH_L,0
LEUt4,0
LEUt5m,-0.659900175596553
LEUTA,0.664229021197758
LEUTAm,-0.659900175596553
LEUtec,-99.8623657532682
L_LACDcm,0
L_LACt2r,99.9999999999999
L_LACt4r,-100
LYSt4,0
LYStiDF,100
LYStm,1.70596405328104e-23
MACACI,0.0333483511931178
MALSO3tm,-100
MALSO4tm,-100
MALtm,-0.624725297642549
MALTSULtm,100
MCCCrm,0.00432884560120513
MDH,-0.085386265207519
