Var1_1,Var1
2AMACHYD,0
2AMADPTm,-0
2OXOADOXm,0.0487715127491562
2OXOADPTm,-0
3HAO,-0
3HKYNAKGAT,0
3SALAASPm,-0
3SALATAi,-0
4ABUTtm,0
4MOPt2im,-0
5MTHFt,-0
AACOAT,0.0759109248007594
AACTOOR,0
AACTtm,0
AASAD3m,0.0487715127491562
ABTArm,0
ABUTD,-0
ABUTt2r,-0
ACACT1r,-0.0759109248007594
ACACt2,-100
ACACt2m,-100
ACETONEt2,-0
ACETONEt2m,-0
ACITL,0.00813784713542388
ACOAD10m,0
ACOAD9m,0
ACONT,1.3055866654842
ACS,6.5468903427734e-29
ACSm,0
ACYP,0
ADK1,0.703747170871449
ADK1m,0
ADMDC,0
ADNK1,0
ADPT,0.00164696721162004
AHC,0.00164696721162004
AKGDm,1.55038058200492
AKGMALtm,-100
ALAASNNaEx,100
ALACYSNaEx,0
ALAGLNexR,100
ALAGLNNaEx,0
ALAGLYexR,-100
ALASERNaEx,0
ALAt2r,95.4592315574583
ALAt4,0
ALATA_L,-11.3050360631643
ALATHRNaEx,100
ALAtN1,100
AOBUTDsm,0
ARGN,0.0608456154462087
ARGNm,0
ARGtiDF,0.075197687560276
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0.592499779628911
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPGLUm,4.07786945033405
ASPTA,4.06999272119094
ASPTAm,-4.07786945033405
ATP1ter,0.000721474266867523
ATPtm,0
CATm,0
CATp,0
CBPS,0.00406746545776267
CHOLt4,0.00608091655867867
CHSTEROLt,0
CITRtm,-99.6447699874197
CITtam,-100
CITtbm,2.8462381374549e-27
CKc,0
CO2t,-99.2642340951037
CO2ter,-0.00541105700150642
CO2tm,-4.30202531483332
COAtm,0.00432884560120514
CREATt4_2_r,-100
CTPS1,0
CTPS2,0.00171440760301964
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSSERNaEx,0
CYSt4,0
CYStec,-100
CYSTGL,0.00164696721162004
CYSTHRNaEx,0
CYSTS,0.00164696721162004
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DNDPt11m,0
DNDPt23m,0
DNDPt24m,0
DNDPt34m,0
DNDPt35m,0
DNDPt9m,0
DTTPtn,0.000462958660240319
ECOAH1m,-0.0487715127491563
ENO,6.60028859595536
EX_4abut_e,0
EX_ala_L_e,-0.0137504293306603
EX_arg_L_e,-0.075197687560276
EX_asn_L_e,-0.0151136368654567
EX_asp_L_e,-0.00978149122964655
EX_chol_e,-0.00608091655867867
EX_cit_e,-0.00066542381668161
EX_co2_e,99.2642340951037
EX_creat_e,0.00164696721160258
EX_glc_e,-3.32302412861523
EX_gln_L_e,-0.63978624638464
EX_gly_e,-0.00311644961173343
EX_gthrd_e,0
EX_h_e,-90.1970852293111
EX_h2o_e,3.25600554842162
EX_his_L_e,-100
EX_hista_e,99.9955296957905
EX_ile_L_e,-0.0101170489346411
EX_lac_L_e,0
EX_leu_L_e,-0.050761231401297
EX_lys_L_e,-0.069711418344568
EX_met_L_e,-0.00705839554194368
EX_mthgxl_e,-0
EX_nh4_e,0.734527001314456
EX_o2_e,-1.1224578883957
EX_orn_e,0
EX_phe_L_e,-0.00917592481367038
EX_pi_e,-0.0439021741839286
EX_ser_L_e,-0.114012427381968
EX_succ_e,5.67060037524487
EX_thr_L_e,-0.045147630753876
EX_trp_L_e,-0.000470562060435238
EX_tyr_L_e,-0.00564670936075316
EX_urea_e,0.0608456154462087
EX_val_L_e,-0.0124698238722163
FBA,3.3057730804067
FDH,0.000721474266867523
FKYNH,-0
FORtr,-0.000721474266867522
FTCD,-0
FTHFDH,0
FUM,95.9218694316736
FUMm,-100
FUMSO3tm,0
FUMSO4tm,1.3737290786185e-26
FUMtm,100
FUMTSULtm,-100
G3PD1,-0.00989442844992873
G5SADrm,100
G5SDym,0.355230012580363
G6PDA,0.0219957541102313
G6PDH1rer,-0
G6PDH2r,-100
G6PDH2rer,0.00396810846777137
G6PPer,0
