Var1_1,Var1
2AMADPTm,-0
2OXOADOXm,0.019492085123759
2OXOADPTm,-0
34HPPOR,0.0333483511931612
3AIBTm,0
3AIBtm,0
3HAO,-0
3SALAASPm,-0
3SALATAi,-0
4ABUTtm,0
4MOPt2im,3.26127649958471
AACOAT,0.0799798483684714
AACTOOR,0.0774168128807598
AACTtm,0.0774168128807597
AASAD3m,0.019492085123759
ABTArm,0
ABUTt4_2_r,-0
ACACT1r,-0.0799798483684714
ACACt2,-0
ACACt2m,0.77364683197964
ACETONEt2,-0
ACITL,0
ACOAD10m,-0
ACOAD9m,-0
ACS,0
ACSm,0
ACt2m,0
ACYP,0
ADEt,-0
ADK1,0.115316314810146
ADK1m,0
ADMDC,0
ADPT,0.00164696721153823
AGTim,-0
AHC,0.00164696721153823
AKGDm,0.600023929100965
AKGMALtm,-100
ALACYSNaEx,0
ALAGLNexR,-100
ALAGLYexR,-99.9690741615574
ALASERNaEx,0
ALAt4,0
ALATA_L,-0.00413085823662467
ALATHRNaEx,100
ALAtN1,100
AOBUTDsm,0.0774168128807597
APAT2rm,-0
ARGLYSex,0
ARGN,0
ARGNm,0
ARGtiDF,100
ASNS1,0
ASNt4,0
ASNtN1,-100
ASPGLUm,0.770000928325742
ASPTA,0.76212419918265
ASPTAm,-0.770000928325742
ATP1ter,0.000721474266867523
ATPtm,0
BETALDHxm,-0
BHMT,-0
CBPS,0.00406746545775386
CBPSam,0
CHOLD2m,-0
CHOLt4,0.00608091655867867
CHSTEROLt,0
CITL,0
CITtam,-100
CITtbm,0
CKc,0
CO2t,-0.648071551797003
CO2ter,-0.00541105700150642
CO2tm,-0.142391170408166
COAtm,0.00432884560120514
CREATt4_2_r,-100
CTPS1,0.00171440760301964
CTPS2,0
CYSALANaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSSERNaEx,0
CYSt4,0
CYSTGL,0.00164696721153823
CYSTHRNaEx,0
CYSTS,0.00164696721153823
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DHPR,0
DMGDHm,-0
DMGtm,-0
DNDPt11m,0
DNDPt23m,0
DNDPt24m,0
DNDPt34m,0
DNDPt35m,0
DNDPt9m,0
DPGase,0
DPGM,0
DRBK,-0
DTTPtn,0.000462958660240319
ECOAH1m,-0.0194920851237591
ENO,4.60348443003418
EX_4abut_e,0
EX_ala_L_e,-0.0137504293306603
EX_arg_L_e,-0.0127051049024499
EX_asn_L_e,-0.0151136368654567
EX_asp_L_e,-0.00978149122964655
EX_chol_e,-0.00608091655867867
EX_cit_e,-0
EX_co2_e,0.648071551797003
EX_glc_e,-2.4118491643241
