Var1_1,Var1
2OXOADOXm,0.0487715127491562
3AIBTm,0
3AIBtm,0
3HAO,-0
3HKYNAKGAT,0
3SALAASPm,-0
3SALATAi,0
3SALATAim,0
4ABUTtm,-0.683621432681852
4MOPt2im,0
5MTHFt,45.5200049161501
5MTHFt2,-45.5200049161501
AACOAT,0.0444426671479375
AACTOOR,0.0741228784576288
AACTtm,0.0741228784576288
AASAD3m,0.0487715127491562
ABTArm,-0.683621432681851
ABUTD,-0
ABUTt2r,-0.683621432681852
ACACT10m,-0
ACACT1r,-0.0444426671479375
ACACt2,-100
ACACt2m,-99.1178051000409
ACETONEt2,-0
ACETONEt2m,0
ACITL,0.0415974797033616
ACOAD10m,-0
ACOAD9m,0
ACONT,98.9368030555008
ACONTm,1.42262072046575
ACS,0.0294768827377061
ACSm,-0
ACTLMO,-0
ACTNMO,-0
ACYP,0
ADEt,-0
ADK1,0.107609049115687
ADK1m,100
ADK3m,-100
ADMDC,0
ADNK1,0.00164696721155819
ADPT,0
AHC,0.00164696721155819
AKGDm,0.96109467227923
AKGMALtm,-100
ALAASNNaEx,100
ALACYSNaEx,100
ALAGLNexR,-100
ALAGLNNaEx,0
ALAGLYexR,-100
ALASERNaEx,0
ALAt2r,-100
ALAt4,100
ALATA_L,-0.00413085823663842
ALATHRNaEx,100
ALAtN1,-100
AMETt2m,-0
AOBUTDsm,0.0741228784576288
APAT2rm,-0
ARGN,0
ARGNm,0
ARGtiDF,100
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPGLUm,0
ASPTA,-0.0131085981039862
ASPTAm,0
ATP1ter,0.000721474266867522
ATPS4m,0
ATPtm,0
BALAVECSEC,0
BHMT,0
CATm,0
CATp,0
CBPS,0.0040674654577518
CBPSam,0
CHOLt4,-99.9939190834413
CHOLtu,100
CHSTEROLt1,-0
CITL,0.0294768827377247
CITRtm,-100
CITtam,-100
CITtbm,2.24637408510207e-25
CKc,0
CLHCO3tex2,0
CLOHtex2,52.0912439572874
CLOXAtex2,0
CO2t,-1.67842173346084
CO2ter,-0.00541105700150642
CO2tm,-0.726979233577161
COAtm,0.00432884560120512
CREATt4_2_r,-100
CSm,0.429832714591056
CTPS1,0.00171440760301508
CTPS2,0
CYOR_u10m,0
CYSALANaEx,100
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-3.36718608769516e-14
CYSGLYexR,-100
CYSO,0
CYSSERNaEx,0
CYSt4,0
CYStec,100
CYSTGL,0.00164696721155819
CYSTHRNaEx,0
CYSTS,0.00164696721155819
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DHPR,0
DNDPt11m,0
DNDPt23m,0
DNDPt24m,0
DNDPt34m,0
DNDPt35m,0
DNDPt9m,0
DPGase,0
DPGM,0
DTTPtn,0.000462958660240319
ECOAH12m,0
ECOAH1m,-0.0487715127491562
ECOAH9m,-0
ENO,6.60028859595533
EX_4abut_e,0.683621432681852
EX_ala_L_e,-0.0137504293306603
EX_arg_L_e,-0.0143520721139982
EX_asn_L_e,-0.00988176790449053
EX_asp_L_e,-0.00978149122964655
EX_chol_e,-0.00608091655867867
EX_cit_e,-0.00066542381668161
EX_co2_e,1.67842173346084
EX_creat_e,0.00164696721154299
EX_glc_e,-3.32302412861523
EX_gln_L_e,-0.63978624638464
EX_gly_e,-0.00311644961173343
EX_gthrd_e,-0
EX_h2o_e,6.57123904113736
EX_hco3_e,0
EX_his_L_e,-0.00447030420949806
EX_ile_L_e,-0.0101170489347594
EX_lac_L_e,0
EX_leu_L_e,-0.019292973748526
EX_lys_L_e,-0.069711418344568
EX_met_L_e,-0.00705839554184002
EX_mthgxl_e,5.74364304906921
EX_nh4_e,0.688638074943485
EX_o2_e,-1.06347048023979
EX_orn_e,0
EX_phe_L_e,-0.0148226341742684
EX_pi_e,-0.0439021741837775
EX_pro_L_e,0
EX_ser_L_e,-0.114012427381968
EX_succ_e,0.331959185015861
EX_thr_L_e,-0.011058173055552
EX_trp_L_e,-0.000470562060536611
EX_val_L_e,-0.0124698238722026
FBA,3.30577308040668
FDH,0.000721474266867523
FKYNH,0
FORtr,-0.000721474266867522
FTHFDH,0.0872580778813443
FUM,6.47284497956963
FUMAC,-0
FUMm,-6.51933115777289
FUMSO3tm,1.10141771948982e-24
FUMSO4tm,0
FUMtm,-100
FUMTSULtm,-100
G3PD1,-0.00989442844992873
G3PD2m,0
G5SADrm,0.0145873531442707
G5SDym,0
G6PDA,0
G6PDH1rer,-0
G6PDH2r,-100
G6PDH2rer,0.00396810846777137
G6PPer,0
G6Pter,0.00396810846777137
GABAVESSEC,0
GACMTRc,0.00164696721155819
GAPD,6.60028859595533
GCC2am,0
GCC2bim,0
GCC2cm,0
GCCam,8.98141498719812e-27
GCCbim,8.98275739675072e-27
GCCcm,-7.75920856975014e-27
GF6PTA,0
GHMT2r,0.0957011410102003
GHMT2rm,7.74932090426866e-27
GK1,0.00162730446496434
GLCt1r,100
GLCt4,-96.6769758713848
GLNALANaEx,0.65413831849861
GLNASNNaEx,0
GLNCYSNaEx,0
