Var1_1,Var1
2AMADPTm,-0
2OXOADOXm,1.05605871143961e-25
2OXOADPTm,-0
34HPPOR,0
3AIBTm,0
3AIBtm,0
3HAO,-0
3SALAASPm,0
3SALATAi,0
3SALATAim,-0
4MOPt2im,0
5MTHFt,100
5MTHFt2,-100
AACOAT,0
AACTOOR,0.320275687621508
AACTtm,0.320275687621508
AASAD3m,0
ABTArm,9.61294556261128e-17
ABUTD,0
ACACT10m,-0
ACACT1r,0
ACACt2,-3.25814835690548
ACACt2m,-99.7136058499106
ACETONEt2,0
ACETONEt2m,0
ACITL,0.0726148415788758
ACOAD10m,-0
ACOAD9m,0
ACONT,100
ACONTm,-0.127560153412549
ACS,0.0873448551580669
ACSm,0
ACt2m,-0.0873448551580669
ACYP,0
ADCim,0
ADEt,-0
ADK1,0.132563089504069
ADK1m,0.00364001290815361
ADK3m,-0.00364001290815361
ADMDC,0
ADNK1,0
ADPT,0.00164696721149465
AHC,0.00164696721149465
AKGDm,0.0079688585093408
AKGMALtm,-100
ALAASNNaEx,100
ALACYSNaEx,0
ALAGLNNaEx,0
ALASERNaEx,0
ALAt4,0
ALATA_L,-0.0178812875672679
ALATHRNaEx,0
ALAtN1,100
AMETt2m,-0
AOBUTDsm,0.320275687621508
APAT2rm,-0
ARGLYSex,0
ARGN,0
ARGNm,0
ARGtiDF,100
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0.00988176790451436
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPGLUm,0
ASPTA,-0.0327718572381604
ASPTAm,0
ATP1ter,0.000721474266867522
ATPS4m,0
ATPtm,0
CATm,0
CATp,0
CBPS,0.00406746545774797
CBPSam,0
CHOLt4,-99.9939190834413
CHOLtu,100
CHSTEROLt1,-0
CITL,0
CITRtm,-99.9518170493038
CITtam,-100
CITtbm,-5.32900504090265e-24
CKc,0
CLHCO3tex2,0
CLOHtex2,100
CLOXAtex2,0
CO2t,-0.693772743729001
CO2ter,-0.00541105700150642
CO2tm,-0.487578467913521
COAtm,0.00432884560120516
CREATt4_2_r,-100
CSm,0
CTPS1,0.00171440760302108
CTPS2,0
CYOR_u10m,0
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSSERNaEx,0
CYSt4,0
CYStec,100
CYSTGL,0.00164696721149465
CYSTHRNaEx,0
CYSTS,0.00164696721149465
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DHPR,0
DNDPt11m,0
DNDPt23m,0
DNDPt24m,0
DNDPt34m,0
DNDPt35m,0
DNDPt9m,0
DPGase,0
DPGM,0
DRBK,-0
DTTPtn,0.000462958660240319
ECOAH12m,0
ECOAH1m,-5.94850157675373e-19
ECOAH9m,-0
ENO,4.05555612840326
EX_acetone_e,-0
EX_ala_L_e,0
EX_arg_L_e,-0.014352072113949
EX_asn_L_e,0
EX_asp_L_e,0
EX_chol_e,-0.00608091655867867
EX_cit_e,-0.00066542381668161
EX_co2_e,0.693772743729001
EX_creat_e,0.00164696721148238
EX_glc_e,-2.08735682855665
EX_gln_L_e,0
EX_gly_e,-0.00311644961173343
EX_h_e,3.25814835690547
EX_h2o2_e,0
EX_his_L_e,-0.227944584111105
EX_ile_L_e,-0.0101170489346973
EX_lac_L_e,3.77907524264262
EX_leu_L_e,-0.0236218193496619
EX_lys_L_e,-0.0209399055954098
EX_met_L_e,-0.00705839554181217
EX_mthgxl_e,0.320275687621508
EX_nh4_e,0.561029840177571
EX_o2_e,-0.326768956023316
EX_orn_e,0.049829917907678
EX_phe_L_e,-0.00917592481377287
EX_pi_e,-0.0439021741838749
EX_ser_L_e,-0.114012427381968
EX_succ_e,0.0521015944781667
EX_thr_L_e,-0.045147630753876
EX_trp_L_e,-0.000470562060402078
EX_tyr_L_e,-0.00564670936056639
EX_val_L_e,-0.0124698238722504
FBA,2.07010578034811
FDH,0.000721474266867522
FKYNH,-0
FORtr,-0.000721474266867522
FTCD,0.223474279901576
FTHFDH,0.211375283489247
FUM,-0.112549489252991
FUMAC,1.40497272820143e-28
FUMm,0.11050597819771
FUMSO3tm,-2.01152771991414e-26
FUMSO4tm,0
FUMtm,100
FUMTSULtm,-100
G3PD1,-0.00989442844992873
G3PD2m,0
G5SADrm,0.0145873531441745
G5SDym,0
G6PDA,0
G6PDH1rer,-0
G6PDH2r,-100
