Var1_1,Var1
2AMACHYD,0
2OXOADOXm,0.048771512749143
34HPPOR,0
3HAO,-0
3HKYNAKGAT,0
3SALAASPm,-0
3SALATAi,-0
4ABUTtm,-0.624587371584862
AACOAT,0.0576660651097036
AACTOOR,0
AACTtm,0
AASAD3m,0.048771512749143
ABTArm,-0.624587371584862
ABUTD,-0
ABUTt2r,-0.624587371584862
ACACT1r,-0.0576660651097036
ACACt2,-100
ACACt2m,-99.9961117839491
ACETONEt2,-0
ACETONEt2m,-0
ACITL,0.0446275665175355
ACOAD10m,0
ACOAD9m,0
ACONT,-0.035067590340319
ACS,0
ACSm,0
ACt2m,-1.89363748242292e-14
ACYP,0
ADK1,0.102884299455856
ADK1m,-2.59791231197311e-28
ADMDC,0
ADNK1,0
ADPT,0.00164696721151329
AHC,0.00164696721151329
AKGDm,0.542290675060513
AKGMALtm,-100
ALAASNNaEx,0
ALACYSNaEx,0
ALAGLNexR,-100
ALAGLNNaEx,0
ALAGLYexR,-100
ALASERNaEx,0
ALAt2r,0.26886301280176
ALAt4,0
ALATHRNaEx,0
ALAtN1,100
AOBUTDsm,0
ARGLYSex,0
ARGN,0
ARGNm,0
ARGtiDF,100
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0.00988176790449548
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPGLUm,0.0526597288001142
ASPTA,0.0296693627914955
ASPTAm,-0.0526597288001142
ATP1ter,0.000721474266867523
ATPtm,0
CATm,0
CATp,0
CBPS,0.0040674654577675
CHOLt4,0.00608091655867867
CHSTEROLt,0
CITL,0
CITRtm,-99.9773343362999
CITtam,-100
CITtbm,5.41554499667095e-26
CKc,0
CO2t,-0.712549927553792
CO2ter,-0.00541105700150642
CO2tm,-0.615027157923701
COAtm,0.00432884560120515
CREATt4_2_r,-100
CTPS1,0
CTPS2,0.00171440760301964
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSSERNaEx,0
CYSt4,0
CYStec,100
CYSTGL,0.00164696721151329
CYSTHRNaEx,0
CYSTS,0.00164696721151329
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DNDPt11m,0
DNDPt23m,0
DNDPt24m,0
DNDPt34m,0
DNDPt35m,0
DNDPt9m,0
DTTPtn,0.000462958660240319
ECOAH1m,-0.048771512749143
ENO,1.0202239149858
EX_4abut_e,0.624587371584862
EX_akg_e,0
EX_ala_L_e,0
EX_arg_L_e,-0.0143520721139593
EX_asn_L_e,0
EX_asp_L_e,-0.00978149122964655
EX_chol_e,-0.00608091655867867
EX_cit_e,-0.00066542381668161
EX_co2_e,0.712549927553792
EX_creat_e,0.00164696721150028
EX_glc_e,-0.556749300482362
EX_gln_L_e,-0.63978624638464
EX_gly_e,-0.00311644961173343
EX_gthrd_e,9.26212961567986e-18
EX_h_e,0.260467547899711
EX_h2o_e,-0.364918909498634
EX_his_L_e,-0.00447030420949805
EX_ile_L_e,-0.0101170489346973
EX_lac_L_e,0.94078834625778
EX_leu_L_e,-0.0325163717102209
EX_lys_L_e,-0.069711418344568
EX_met_L_e,-0.00705839554181759
EX_mthgxl_e,-0
EX_nh4_e,0.598065828869242
EX_o2_e,-0.0064932684018077
EX_orn_e,0
EX_phe_L_e,-0.00917592481378809
EX_pi_e,-0.0439021741840425
EX_pro_L_e,0
EX_ser_L_e,-0.033321949212513
EX_succ_e,0
EX_thr_L_e,-0.0110581730555128
EX_trp_L_e,-0.000470562060380607
EX_tyr_L_e,-0.0056467093605645
EX_val_L_e,-0.0124698238722167
FBA,0.491983227570082
FDH,0.000721474266867522
FKYNH,-0
FORtr,-0.000721474266867522
FTCD,-0
FTHFDH,0
FUM,0.00635280000377267
FUMAC,0
FUMm,-0.0806497293128388
FUMSO3tm,1.94830899573231e-25
FUMSO4tm,0
FUMtm,100
FUMTSULtm,-100
G3PD1,-0.00989442844992873
G5SADrm,99.9773343362999
G5SDym,0
G6PDA,0.586732478267136
G6PDH1rer,-0
G6PDH2r,-100
G6PDH2rer,0.00396810846777137
G6PPer,0
G6Pter,0.00396810846777137
GACMTRc,0.00164696721151329
GAPD,1.0202239149858
GF6PTA,0.586732478267136
GHMT2r,0.00844306312898578
GHMT2rm,0.00656759971174278
GK1,0.00162730446497279
GLCt1r,0.556749300482362
GLNALANaEx,0
GLNASNNaEx,0
GLNCYSNaEx,0
GLNS,0
GLNSERNaEx,0
GLNt4,0
GLNTHRNaEx,0
GLNtN1,-100
GLU5Km,0
GLUCYS,0
GLUDxm,-100
GLUDym,100
GLUNm,-0
GLUPRT,0.00399005223437273
GLUt2m,0.55915227552506
GLUTCOADHm,0.0806497293128388
GLUVESSEC,0
GLYAMDTRc,0.00164696721151329
GLYATm,-2.87798681300421e-26
GLYt4,0
GLYt7_211_r,-100
GLYtm,-0.0131351994234856
GMPS2,0
GND,0.142545074111072
GNDer,0.00396810846777137
GTHO,0
GTHOm,0
GTHP,-2.83948146642737e-26
GTHPm,-0
GTHRDt,0.279930565782537
GTHS,0
H2CO3D,0.220456846436504
H2O2syn,0
H2Oter,-0.00324663420090385
H2Otm,-0.488971611256503
HACD1m,-0.048771512749143
HCO3_CLt,-1.25239866394621e-14
HEX1,0
HGNTOR,0
HISt4,0
HISTAtu,-9.26212961567986e-18
HIStiDF,0
HMGCOASim,0.048771512749143
HMGCOAtm,-0.00432884560120514
HMGLm,0.0576660651096983
HOMt4,0
Htm,0
Htr,-0.00288589706747009
ICDHy,0
ICDHyrm,-0.035067590340319
ILETAm,0
ILEtec,-100
KCC2t,99.4019341711308
KYN3OX,-0
KYNAKGAT,0
LDH_L,-0.940788346257786
LEUt4,0
LEUt5m,0.0132233979617604
LEUTAm,0.0132233979617604
LEUtec,100
L_LACt2r,-100
L_LACt4r,99.0592116537422
LYStiDF,100
LYStm,0.048771512749143
MACACI,0
MALSO3tm,-100
MALSO4tm,-100
MALtm,-100
MALTSULtm,100
MCCCrm,0.0132233979617604
MDH,-0.074296929309031
METAT,0.00164696721151329
METLEUex,0
METt4,0
METtec,100
MGCHrm,0.0132233979617604
MMEm,-0.00164696721151329
MMMm,0.00164696721151329
MMSAD3m,-0
MTHFC,0.00798010446874546
MTHFD,0.00798010446874546
MTHGXLt,-0
NADH2_u10m,0
NAHCO3_HCLt,100
NAt5,-100
NDPK1,-0.463872983029912
NDPK1m,0.467512995938102
NDPK2,100
NDPK3,0.000927614823779967
NDPK4,-100
NDPK5,0.000350039326182772
NDPK8,100
NDPK9,0.556749300482362
NTD7,0
O2t,0.0064932684018077
O2ter,0.0064932684018077
OBDHc,0
OIVD1m,0.0132233979617604
OIVD2m,0
OIVD3m,0
ORNDC,0.0243126309116377
ORNt3m,100
ORNt4m,-99.9773343362999
ORNTArm,-0.0226656637001116
ORNtiDF,0
OXAHCOtex,-0
P5CDm,99.9627469831557
P5CRm,0
P5CRxm,0
PCm,0.0615542811606506
PE_HStm,-0.00195828224369012
PEPCKm,0
PFK,0.491983227570082
PGCD,0
PGI,0.399679450978947
PGK,-1.0202239149858
PGLer,0.00396810846777137
PGM,-1.0202239149858
PHEt4,0
PHEtec,100
PIter,0.000721474266867522
PPA,0
PPAm,0.106240970771682
PPCOACm,0.00164696721151329
PPCOAOm,0
PPItr,-0.00144294853373504
PPM,0.00164696721151329
PRFGS,0.00399005223437273
PROt4,0
PRPNCOAHYDm,0
PRPPS,0.00970448490365353
PSERT,0
PSFLIPm,0.00195828224369012
PUNP1,0.00164696721151329
PYK,1.01836712929355
PYRt2m,100
PYRt2p,0
PYRt2r,-2.44377738726826e-14
RPE,0.0923037765911356
RPI,-0.0502412975199367
SACCD3m,0.048771512749143
SACCD4m,0
SERALANaEx,0
SERASNNaEx,0
SERCYSNaEx,0
SERGLNexR,-100
SERGLNNaEx,0
SERGLYexR,-100
SERHL,0
SERt4,0
SERTHRNaEx,0
SERtN1,-0.0952568108833769
SO4HCOtex,0
SO4t4_2,-100
SPMS,0
SPODMm,0
SPRMS,0
SUCCt2m,-100
SUCCt4_2,-0
SUCD1m,-0.0806497293128388
SUCOASm,-0.543937642272027
