Var1_1,Var1
2OXOADOXm,-0
34HPPOR,0.0057643038641519
3AIBTm,0
3AIBtm,0
3HKYNAKGAT,-0
3SALAASPm,-0
3SALATAi,0
3SALATAim,0
4ABUTtm,-2.14938136198043e-25
4MOPt2im,0.118640955120997
AACOAT,0.00576430386415065
AACTOOR,0.164674890762181
AACTtm,0.164674890762181
AATAi,-0
ABTArm,-2.14939847863849e-25
ABUTD,-0
ABUTt4_2_r,-0
ACACT1r,-0.00576430386415065
ACACt2,-100
ACACt2m,-99.9857805249422
ACETONEt2,-0
ACETONEt2m,-0
ACITL,0
ACOAD10m,0
ACOAD9m,-0
ACONT,0.602336320129282
ACONTm,99.0994425989743
ACS,0.148431089008641
ACSm,0.150455415704429
ACt2m,-0.148431089008661
ACYP,0
ADK1,100
ADK1m,100
ADK3,-99.8104681406856
ADK3m,-99.8495445842956
ADMDC,0
ADPT,0.00164696721152701
AHC,0.00164696721152701
AKGDm,0.301802848204665
ALACYSNaEx,0
ALASERNaEx,0
ALAt2r,-100
ALAt4,0
ALATA_L,-0.00413085823656522
ALATHRNaEx,0
ALAtN1,100
AMETt2m,-0
AOBUTDsm,0.164674890762181
APAT2rm,-0
ARGLYSex,0
ARGN,0
ARGNm,0
ARGtiDF,100
ARGtm,0
ASNt4,100
ASNtN1,-99.9901182320955
ASPGLUm,0
ASPTA,-0.013108598104011
ASPTAm,0
ATP1ter,0.000721474266867523
ATPS4m,0
ATPtm,0
CBPS,0.00406746545774744
CHOLt4,0.00608091655867867
CHSTEROLt,0
CITL,0
CITRtm,-100
CK,-0
CKc,0
CO2t,-0.69077068020391
CO2ter,-0.00541105700150642
CO2tm,-0.101505183091746
COAtm,0.00432884560120513
CSm,0
CTPS1,0.00171440760301964
CTPS2,0
CYSALANaEx,0
CYSO,0
CYSSERNaEx,0
CYSt4,0
CYStec,100
CYSTGL,0.00164696721152701
CYSTHRNaEx,0
CYSTS,0.00164696721152701
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DHPR,0
DNDPt11m,0
DNDPt23m,0
DNDPt24m,0
DNDPt34m,0
DNDPt35m,0
DNDPt9m,0
DPGase,0
DPGM,0
DRBK,-0
DTTPtn,0.000462958660240319
ECOAH12m,0
ECOAH1m,-0
ECOAH9m,0
ENO,0.182871533515101
EX_4abut_e,0
EX_akg_e,0
EX_ala_L_e,-0.0137504293306603
EX_arg_L_e,-0.0127051049024109
EX_asn_L_e,-0.00988176790448431
EX_asp_L_e,-0.00978149122964655
EX_chol_e,-0.00608091655867867
EX_cit_e,-0.00066542381668161
EX_co2_e,0.69077068020391
EX_glc_e,-0.211380146581707
EX_gln_L_e,-0.63978624638464
EX_gly_e,-0.00311644961173343
EX_h2o_e,-1.37367023968845
EX_h2o2_e,1.05926861153337
EX_his_L_e,-0.00447030420951363
EX_ile_L_e,-0.0419662414909257
EX_lac_L_e,0.164521200220756
EX_leu_L_e,-0.050761231401297
EX_lys_L_e,-0.0209399055954094
EX_met_L_e,-0.00705839554188015
EX_mthgxl_e,0.164674890762181
EX_nh4_e,1.34215126898876
EX_o2_e,-1.08870150088821
EX_orn_e,0
EX_phe_L_e,-0.0205869380385577
EX_pi_e,-0.0439021741839419
EX_ser_L_e,-0.114012427381968
EX_succ_e,0.601344825893104
EX_thr_L_e,-0.011058173055576
EX_trp_L_e,-0.000470562060435236
EX_val_L_e,-0.0124698238722296
FBA,0
FDH,0.000721474266867522
FKYNH,-0
FORtr,-0.000721474266867522
FTHFDH,0
FUM,-0.589227722025271
FUMAC,0.0057643038641519
FUMm,0.303449815416192
G3PD1,-0.00989442844992873
G3PD2m,0
G5SADrm,100
G5SDym,0
G6PDA,0
G6PDH2r,-100
G6PDH2rer,0.00396810846777137
G6Pter,0.00324663420090385
GACMTRc,0
GAPD,0.182871533515101
GCC2am,0
GCC2bim,0
GCC2cm,0
GCCam,-1.08694044246064e-28
GCCbim,0
GCCcm,-1.08694044246064e-28
GF6PTA,0
GHMT2r,0.00844306312886146
GHMT2rm,0.0872580778813489
GK1,0.00162730446495333
GLCt1r,0.211380146581707
GLNt4,0
GLNtm,0.616209941342249
GLNtN1,-99.3602137536153
GLU5Km,0
GLUCYS,0
GLUDym,0.651866226833652
GLUNm,0.616209941342249
GLUPRT,0.00399005223431693
GLUt2m,0.149968395011208
GLUTCOADHm,0.296248043265385
GLYATm,0.164674890762181
GLYt4,51.3150487388632
GLYtm,-0.0131351994235709
GND,0.582387295119397
GNDer,0.00396810846777137
GNMT,0.00164696721152701
GTHO,0
GTHOm,0
GTHRDt,-1.15703919363077
H2CO3D,0.150008012915304
H2O2syn,0.894593720771194
H2O2t,-1.05926861153337
H2Oter,-0.00324663420090385
H2Otm,1.80276599135821
HACD1m,-0
HACD9m,0
HCO3_CLt,-100
HEX1,0.211380146581707
HGNTOR,0.0057643038641519
HIBDm,0
HISDC,0
HISt4,0
HMGCOAtm,-0.00432884560120513
HMGLm,0
HOMt4,0
Htm,0
Htr,-0.00288589706747009
ICDHxm,0
ICDHy,0
ICDHyrm,-0.298221080896399
ILEt5m,0
ILETA,0.0318491925562094
ILETAm,0
ILEtec,-50.4925351767588
KCC2t,-100
KYNAKGAT,-0
LDH_L,-0.164521200220757
LEUt4,0
LEUt5m,-0.114312109519792
LEUTA,0.145780367172548
LEUTAm,-0.114312109519792
LEUtec,0.050761231401297
L_LACDcm,0
L_LACt2r,-100
L_LACt4r,-0.164521200220839
LYStiDF,100
LYStm,0
MACACI,0.0057643038641519
MCCCrm,0.00432884560120513
MDH,0.013108598104011
MDHm,-0.29888650471309
ME1m,0
ME2m,0
METAT,0.00164696721152701
METS,0
METt4,0
METtec,0.00705839554188015
MGCHrm,0.00432884560120513
MMEm,-0.00164696721152701
MMMm,0.00164696721152701
MMSAD3m,-0
MTHFC,0.00798010446863387
MTHFD,0.00798010446863387
MTHGXLt,0.164674890762181
NADH2_u10m,0.273264379062244
NAHCO3_HCLt,0
NAt,-100
NAt3_1,-100
NAt5,100
NDPK1,-99.8033912989721
NDPK1m,-99.8529814131009
NDPK2,100
NDPK3,0.000927614823779967
NDPK4,-100
NDPK5,0.000350039326182772
NDPK8,99.8189852521772
NDPK9,0
NKCC2t,-1.34215126898876
NTD7,0
O2t,1.08870150088821
O2ter,0.0064932684018077
OBDHc,0
OIVD1m,0.00432884560120513
OIVD2m,-0
OIVD3m,0
ORNDC,0
ORNt3m,100
ORNt4m,-100
ORNTArm,0
ORNtiDF,0.0336450104978401
OXAHCOtex,-0
P5CDm,99.9854126468558
P5CRm,0
P5CRxm,0
PDHm,0.0142194750577524
PE_HStm,-0.00195828224369012
PEPCKm,0
PFK,0
PGI,-0.38553192393006
PGK,-0.182871533515101
PGLer,0.00396810846777137
PGM,-0.182871533515101
PHEt4,0
PHEtec,0.0205869380385577
PPA,0
PPAm,0.343343946334623
PPCOACm,0.00164696721152701
PPCOAOm,0
PPItr,-0.00144294853373504
PPM,0.00164696721152701
PRFGS,0.00399005223431693
PROt4,0
PRPNCOAHYDm,0
PRPPS,0.00970448490359138
PSFLIPm,0.00195828224369012
PSP_L,-0
PUNP1,0.00164696721152701
PYRt2m,100
PYRt2p,0
PYRt2r,100
RPE,-100
RPI,-0.196855371189323
SARCStm,0.00164696721152701
SARDHm,0.00164696721152701
SERALANaEx,0
SERCYSNaEx,0
SERt4,100
SERTHRNaEx,0
SERtN1,-99.885987572618
SO4HCOtex,-0
SPMS,0
SPODMm,0
SPRMS,0
SUCCt4_2,-0.601344825893104
SUCD1m,-0.297895010476912
SUCOASm,-0.303449815416192
SULFOX,-0
TALA,0.19276596196503
THD1m,0.782135002521532
THRALANaEx,0
THRCYSNaEx,0
THRSERNaEx,0
THRt4,0
TKT1,0.19276596196503
TKT2,0.19276596196503
TPI,-0.00989442844992873
TRPt,0.000470562060435236
TYRt,0
TYRTA,0.0057643038641519
UDPGLCAter,0
UMPK,-99.9918650690845
UMPK3,99.9959325345422
UREAt,-1.37367023968845
UREAt5,1.37367023968845
VALt4,0
VALTA,0
VALTAm,-0
VALtec,0.0124698238722296
XYLUR,-0
EX_ptrc_e,-0
r0021,0
r0022,0
r0062,0
r0074,-100
r0081,-0
r0085,-0
r0086,-0
r0142,-0
r0173,0
r0178,-2.14949838418032e-25
r0191,0
r0249,-0.00396810846777137
r0295,0.0889050450928759
r0301,0.00162730446495333
r0317,-100
r0354,0
r0355,0
r0398,0.0114110132247227
r0399,0.0114110132247227
r0426,100
r0464,-1.13578014845879
r0483,-0
r0509,0
r0541,-0.296248043265385
r0549,1.13578014845879
r0552,-100
r0553,100
r0570,-0
r0596,0
r0655,0.00432884560120513
r0669,-0
r0683,0
