Var1_1,Var1
2AMADPTm,-0
2HCO3_NAt,-40.1285689270791
2OXOADOXm,-0
2OXOADPTm,-0
3AIBTm,0
3AIBtm,0
3HKYNAKGAT,-4.96434576102945e-29
3SALATAi,-0
4ABUTtm,-0.592345187322665
4MOPt2im,0.125283945946274
AACOAT,2.32043409604177e-17
AACTOOR,0.0741228784579345
AACTtm,0.0741228784579345
ABTArm,-0.592345187322665
ABUTt4_2_r,-0.592345187322665
ACACT10m,-0
ACACT1r,-2.32043409604177e-17
ACACt2,-0
ACACt2m,0.38575156594775
ACETONEt2,-0
ACITL,0
ACOAD10m,-0
ACOAD9m,0
ACONT,-0.159294272920261
ACONTm,100
ACS,0.159959696736943
ACSm,0
ACt2m,-0.159959696736943
ACTLMO,-0
ACTNMO,-0
ACYP,0
ADK1,0.195296163178427
ADK1m,0
ADMDC,0
ADPT,0.00164696721144845
AHC,0.00164696721144845
AKGDm,0.44072965618099
AKGMALtm,100
AKGt4_3,-100
ALACYSNaEx,0
ALAGLNexR,-21.4885258662334
ALAGLYexR,-100
ALASERNaEx,0
ALAt2r,-100
ALAt4,0
ALATA_L,-0.00413085823662779
ALATHRNaEx,0
ALAtN1,100
AOBUTDsm,0.0741228784579345
APAT2rm,-0
ARGLYSex,0
ARGN,0.0608456154463846
ARGNm,0
ARGtiDF,100
ASNS1,0
ASNt4,0
ASNtN1,-100
ASPGLUm,3.35297364043515
ASPTA,3.34509691129199
ASPTAm,-3.35297364043515
ATP1ter,0.000721474266867523
CBPS,0.00406746545773753
CHOLt4,-99.9939190834413
CHOLtu,100
CITL,0
CK,-0
CKc,0
CLHCO3tex2,0
CLOHtex2,0
CLOXAtex2,0
CO2t,-0
CO2ter,-0.00541105700150642
CO2tm,-3.31900049144133
COAtm,0.00432884560120512
CREATt4_2_r,-100
CTPS1,0.00171440760301964
CTPS2,0
CYOR_u10m,3.12903490956331
CYSALANaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSSERNaEx,0
CYSt4,0
CYSTGL,0.00164696721144845
CYSTHRNaEx,0
CYSTS,0.00164696721144845
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DNDPt11m,0
DNDPt23m,0
DNDPt24m,0
DNDPt34m,0
DNDPt35m,0
DNDPt9m,0
DPGase,0
DPGM,0
DRBK,-0
DTTPtn,0.000462958660240319
ENO,0.516466082034045
EX_4abut_e,0.592345187322665
EX_ala_L_e,-0.0137504293306603
EX_arg_L_e,-0.075197687560276
EX_asn_L_e,-0.0151136368654567
EX_asp_L_e,-0.00978149122964655
EX_chol_e,-0.00608091655867867
EX_cit_e,-0.00066542381668161
EX_creat_e,0.00164696721144871
EX_glc_e,-0.544974695100658
EX_gln_L_e,-0.63978624638464
EX_gly_e,-0.00311644961173343
EX_gthrd_e,0
EX_hco3_e,1.86002204708721
EX_his_L_e,-0.00447030420948248
EX_ile_L_e,-0.0101170489346151
EX_lac_L_e,0.126583657849648
EX_leu_L_e,-0.0236218193497388
EX_lys_L_e,-0.0209399055954158
EX_met_L_e,-0.00705839554180523
EX_mthgxl_e,0.0741228784579345
EX_nh4_e,0.69386994390459
EX_o2_e,-1.63513513645429
EX_orn_e,0
EX_phe_L_e,-0.0148226341745946
EX_pi_e,-0.0439021741840367
EX_ser_L_e,-0.114012427381968
EX_succ_e,0.320095891157084
EX_thr_L_e,-0.0110581730555721
EX_trp_L_e,-0.000470562060393098
EX_urea_e,0.0608456154463846
EX_val_L_e,-0.0124698238722301
FBA,1.96116438886559e-25
FDH,0.000721474266867523
FKYNH,-4.96434569947128e-29
FORtr,-0.000721474266867523
FTHFDH,0.0872580778813327
FUM,96.0512959200288
FUMm,-96.5150075751124
FUMSO3tm,0
FUMSO4tm,-96.0449431200251
FUMtm,100
FUMTSULtm,-100
G3PD1,-0.00989442844992873
G5SADrm,0.0145873531441738
G5SDym,0
G6PDA,0.616209941342274
G6PDH1rer,-0
G6PDH2r,1.58317094067625
G6PDH2rer,0.00396810846777138
G6Pter,0.00396810846777138
GACMTRc,0.00164696721144845
GAPD,0.516466082034045
GCC2am,0
GCC2bim,0
GCC2cm,0
GCCam,0
GCCbim,0
GCCcm,0
GF6PTA,0.616209941342274
GHMT2r,0.0957011410102921
GHMT2rm,0
GK1,0.00162730446497306
GLCt1r,100
GLCt4,-99.4550253048993
GLNS,0
GLNt4,0
GLNtN1,-100
GLU5Km,0
GLUCYS,0
GLUDym,0
GluForTx,0
GLUNm,-0
GLUPRT,0.00399005223436592
GLUt2m,0.713300287667734
GLUTCOADHm,0
GLUVESSEC,0
GLYAMDTRc,0.00164696721144845
GLYATm,0.0741228784579345
GLYt4,0
GLYtm,0.0741228784579345
GMPS2,0
GND,1.58317094067625
GNDer,0.00396810846777138
GTHP,0.0897680530057511
GTHPm,0
GTHRDt,-3.58814955715324
H2CO3D,5.20304400370061
H2O2syn,0
H2Ot,0
H2Oter,-0.00324663420090385
H2Otm,-100
HACD9m,-0
HCO3_CLt,-100
HEX1,0
HIBDm,-0
HISD,0
HISt4,0
HISTAtu,0
HMGCOASim,-0
HMGCOAtm,-0.00432884560120514
HMGLm,0
HOMt4,0
Htm,0
Htr,-0.00288589706747009
ICDHy,0
ICDHyrm,-0.159294272920268
ILETA,0
ILEtec,-100
IZPN,0
KCC2t,-100
KYN3OX,-4.96434569947129e-29
LDH_L,-0.126583657849654
LEUt4,0
LEUt5m,-0.120955100345069
LEUTA,0.125283945946274
LEUTAm,-0.120955100345069
LEUtec,-100
L_LACt2r,-100
L_LACt4r,99.8734163421503
LYSt4,0
LYStiDF,100
MACACI,0
MALSO3tm,-100
MALSO4tm,-3.95505687997492
MALtm,-96.8078445616245
MALTSULtm,100
MCCCrm,0.00432884560120514
MDH,-3.34509691129199
ME1m,0
ME2,0
ME2m,2.88138525620839
METAT,0.00164696721144845
METLEUex,0
METS,0
METt4,0
METtec,100
MGCHrm,0.00432884560120514
MMEm,-0.00164696721144845
MMMm,0.00164696721144845
MMSAD3m,-0
MTHFC,0.0952381823500646
MTHFD,0.0952381823500646
MTHGXLt,0.0741228784579345
NADH2_u10m,2.63598679027287
NAHCO3_HCLt,-21.6028841929291
NAt,-100
NAt3_1,-100
NAt5,100
NDPK1,2.76025314602662
NDPK1m,-100
NDPK2,100
NDPK3,0.000927614823779968
NDPK4,-0.514609296341783
NDPK5,0.000350039326182772
NDPK8,100
NDPK9,0.544974695100657
NKCC2t,-0.69386994390459
NTD7,0
O2Stm,-0.0312903490956331
O2t,1.63513513645429
O2ter,0.0064932684018077
O2tm,1.56451745478166
OBDHc,0
OIVD1m,0.00432884560120514
OIVD2m,-0
OIVD3m,-0
ORNDC,0.0624925826578331
ORNTArm,0
ORNtiDF,0
OXAHCOtex,0
P5CRm,0
P5CRxm,0
PCm,3.19301394369821
PDHm,0.0741228784579345
PE_HStm,-0.00195828224369012
PFK,0
PGCD,0
PGI,-1.05272102096795
PGK,-0.516466082034045
PGLer,0.00396810846777138
PGM,-0.516466082034045
PHEt4,0
PHEtec,100
PIter,0.000721474266867523
PPAm,0.198652834494247
PPCOACm,0.00164696721144845
PPCOAOm,0
PPItr,-0.00144294853373505
PPM,0.00164696721144845
PRFGS,0.00399005223436593
PROD2m,0.470064455087324
PROt4,0
PRPNCOAHYDm,0
PRPPS,0.0097044849035519
PSFLIPm,0.00195828224369012
PSP_L,-0
PUNP1,0.00164696721144845
PYK,100
PYRt2p,0
PYRt2r,-0
RPE,1.05272102096795
RPI,-0.530449919708306
SACCD3m,0
SACCD4m,70.0370128312653
SARDHm,-0
SERALANaEx,0
SERCYSNaEx,0
SERGLNexR,-100
SERGLYexR,-100
SERt4,0
SERTHRNaEx,0
SERtN1,-100
SO4CLtex2,0
SO4HCOtex,0
SO4OXAtex2,0
SPMS,0
SPODM,0.0156451745478166
SPODMm,0
SPODMx,0
SPRMS,0
SUCCt2m,-100
SUCCt4_2,-0.320095891157084
SUCD1m,-0.470064455087324
