Var1_1,Var1
2AMADPTm,-0
2OXOADOXm,0.0487715127491584
2OXOADPTm,-0
34HPPOR,0
3AIBTm,0
3AIBtm,0
3HAO,0
3SALAASPm,0
3SALATAi,0
3SALATAim,-0
4ABUTtm,-3.26015027498497e-27
4MOPt2im,0
5MTHFt,100
5MTHFt2,-100
AACOAT,0.0759109248008263
AACTOOR,0
AACTtm,0
AASAD3m,0.0487715127491584
ABTArm,-3.26015027498497e-27
ABUTD,-0
ABUTt4_2_r,-0
ACACT10m,-0
ACACT1r,-0.0759109248008263
ACACt2,-100
ACACt2m,-99.7871186104948
ACETONEt2,-0
ACETONEt2m,0
ACITL,0
ACOAD10m,-0
ACOAD9m,0
ACONT,0.336930987790136
ACONTm,100
ACS,0.00813784713529013
ACSm,0
ACt2m,-0.00813784713530745
ACTLMO,-0
ACTNMO,-0
ACYP,0
ADEt,-0
ADK1,0.241076469270461
ADK1m,100
ADK3m,-100
ADMDC,0
ADNK1,0
ADPT,0.0624925826578454
AHC,0.0624925826578454
AKGDm,0.999447499549104
AKGMALtm,-100
AKGt4_3,-100
ALAASNNaEx,100
ALACYSNaEx,0
ALAGLNexR,-100
ALAGLNNaEx,0
ALAGLYexR,-100
ALASERNaEx,0
ALAt2r,-74.1904758994875
ALAt4,0
ALATA_L,-0.00413085823653207
ALATHRNaEx,100
ALAtN1,100
AMETt2m,-0
AOBUTDsm,0
APAT2rm,-0
ARGLYSex,0
ARGN,0
ARGNm,0
ARGtiDF,100
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPGLUm,0
ASPTA,-0.00787672914322018
ASPTAm,0
ATP1ter,0.000721474266867523
ATPS4m,0
ATPtm,0
BHMT,0
CATm,0.0100906600113582
CATp,0
CBPS,0.00406746545777397
CBPSam,0
CHOLD2m,0
CHOLt4,-99.9939190834413
CHOLtu,100
CHSTEROLt,0
CHSTEROLt1,-0
CITL,0
CITRtm,-100
CITtam,-100
CITtbm,0
CKc,0
CLHCO3tex2,0
CLOHtex2,0
CLOXAtex2,0
CO2t,-0.908383278900898
CO2ter,-0.00541105700150642
CO2tm,-1.84882016145209
COAtm,0.0043288456012051
CREATt4_2_r,-100
CSm,0
CTPS1,0.00171440760302164
CTPS2,0
CYOR_u10m,4.03626400454326
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSSERNaEx,0
CYSt4,0
CYStec,100
CYSTGL,0.00164696721152905
CYSTHRNaEx,0
CYSTS,0.00164696721152905
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DHPR,0
DMGDHm,-0
DNDPt11m,0
DNDPt23m,0
DNDPt24m,0
DNDPt34m,0
DNDPt35m,0
DNDPt9m,0
DPGase,0
DPGM,0
DRBK,-0
DTTPtn,0.000462958660240319
ECOAH12m,0
ECOAH1m,-0.048771512749155
ECOAH9m,-0
ENO,0.292923172542566
EX_4abut_e,0
EX_ala_L_e,-0.0137504293306603
EX_arg_L_e,-0.075197687560276
EX_asn_L_e,-0.0151136368654567
EX_asp_L_e,-0.00978149122964655
EX_chol_e,-0.00608091655867867
EX_cit_e,-0.00066542381668161
EX_co2_e,0.908383278900898
EX_creat_e,0.0624925826578534
EX_glc_e,-0.171292909633271
EX_gln_L_e,-0.63978624638464
EX_gly_e,0
EX_gthrd_e,-1.67742157929669e-14
EX_hco3_e,0.908282516310907
EX_his_L_e,-0.00447030420948248
EX_ile_L_e,-0.0101170489347118
EX_lac_L_e,0
EX_leu_L_e,-0.050761231401297
EX_lys_L_e,-0.069711418344568
EX_met_L_e,-0.00705839554189434
EX_mthgxl_e,-0
EX_nh4_e,1.49584931333309
EX_o2_e,-2
EX_orn_e,0
EX_phe_L_e,-0.0148226341745095
EX_pi_e,-0.0439021741840553
EX_ser_L_e,-0.103851613982441
EX_succ_e,0.668922746595005
EX_thr_L_e,-0.045147630753876
EX_trp_L_e,-0.000470562060393098
EX_val_L_e,-0.0124698238722301
FBA,0.150138875975997
FBP,0
FDH,0.000721474266853843
FKYNH,-0
FORtr,-0.000721474266867522
FTCD,-0
FTHFDH,0.0162516490352389
FUM,99.0031831765338
FUMAC,0
FUMm,-98.6305691986661
FUMSO3tm,0
FUMSO4tm,0
FUMtm,100
FUMTSULtm,-100
G3PD1,-0.00989442844992873
G3PD2m,0
G5SADrm,0.0145873531441658
G5SDym,0
G6PDA,0.616209941342069
G6PDH1rer,-0
G6PDH2r,-100
G6PDH2rer,0.00396810846777137
G6PPer,0
G6Pter,0.00396810846777137
GACMTRc,0.0624925826578454
GAPD,0.292923172542566
GCC2am,0
GCC2bim,0
GCC2cm,0
GCCam,0
GCCbim,0
GCCcm,0
GF6PTA,0.616209941342069
GHMT2r,0.0855403276105616
GHMT2rm,1.43010617243323e-27
GK1,0.965966533452979
GLCt1r,100
GLCt4,-99.8287070903667
GLNALANaEx,0
GLNASNNaEx,0
