Var1_1,Var1
2AMADPTm,-0
2HCO3_NAt,-100
2OXOADOXm,0.0466314971752224
2OXOADPTm,-0
34HPPOR,0.0333483511932126
3AIBTm,0
3AIBtm,0
3HAO,-0
3SALAASPm,0
3SALATAi,0
3SALATAim,-0
4ABUTtm,5.03275219083606e-15
4MOPt2im,64.1669770126993
5MTHFt,100
5MTHFt2,-100
AACOAT,0.0799798483684714
AACTOOR,-3.66902790861267e-27
AACTtm,-1.20580494503447e-28
AASAD3m,0.0466314971752224
ABTArm,5.03275219083606e-15
ABUTD,-0
ABUTt2r,100
ABUTt4_2_r,-100
ACACT10m,-0
ACACT1r,-0.0799798483684714
ACACt2,-100
ACACt2m,-100
ACETONEt2,-0
ACETONEt2m,-0
ACITL,0
ACOAD10m,-0
ACOAD9m,0
ACONT,100
ACONTm,-16.8412566875711
ACS,0
ACSm,0
ACt2m,42.1698827559268
ACYP,0
ADEt,-0
ADK1,0.123551115503028
ADK1m,100
ADK3m,-100
ADMDC,0
ADNK1,0.00164696721157341
ADPT,0
AHC,0.00164696721157341
AKGDm,6.83829882133644
AKGMALtm,-100
AKGt4_3,-100
ALAASNNaEx,100
ALACYSNaEx,0
ALAGLNNaEx,0
ALASERNaEx,0
ALAt2r,100
ALAt4,0
ALATA_L,-100
ALATHRNaEx,0
ALAtN1,-100
AMETt2m,-0
AOBUTDsm,-1.05963984980079e-28
APAT2rm,-0
ARGLYSex,0
ARGN,0
ARGNm,0
ARGtiDF,100
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0.00988176790444143
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPGLUm,0
ASPTA,-0.0229903660084847
ASPTAm,0
ATP1ter,0.000721474266867523
ATPS4m,0
ATPtm,0
BHMT,0
CATm,0
CATp,0
CBPS,0.0040674654577692
CBPSam,0
CHOLD2m,0
CHOLt4,-99.9939190834413
CHOLtu,100
CHSTEROLt,0
CHSTEROLt1,-0
CITL,59.0118048673145
CITRtm,-100
CITtam,-100
CITtbm,0.11708611255419
CK,-0
CKc,0
CLFORtex,0
CLHCO3tex2,97.3722102321148
CLOHtex2,100
CLOXAtex2,0
CO2t,-6.63067999640579
CO2ter,-0.00541105700150642
CO2tm,39.3303630021261
COAtm,0.00432884560120515
CREATt4_2_r,-100
CSm,0
CTPS1,0
CTPS2,0.00171440760302164
CYOR_u10m,0
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,99.9548523692462
CYSSERNaEx,0
CYSt4,0
CYStec,100
CYSTGL,0.00164696721157341
CYSTHRNaEx,0
CYSTS,0.00164696721157341
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DHPR,0.0114110132246827
DMGDHm,-0
DNDPt11m,0
DNDPt23m,0
DNDPt24m,0
DNDPt34m,0
DNDPt35m,0
DNDPt9m,0
DPGase,0
DPGM,0
DRBK,-0
DTTPtn,0.000462958660240319
ECOAH12m,0
ECOAH1m,-0.0466314971752437
ECOAH9m,-0
ENO,6.60028859595527
EX_4abut_e,0
EX_ac_e,16.8419221113877
EX_ala_L_e,-0.0137504293306603
EX_arg_L_e,-0.0143520721140154
EX_asn_L_e,0
EX_asp_L_e,-0.00978149122964655
EX_chol_e,-0.00608091655867867
EX_cit_e,-0.00066542381668161
EX_co2_e,6.63067999640579
EX_creat_e,0.00164696721157445
EX_glc_e,-3.32302412861523
EX_gln_L_e,-0.63978624638464
EX_gly_e,0
EX_h2o_e,-100
EX_his_L_e,-23.0823549168044
EX_ile_L_e,-0.010117048934661
EX_lac_L_e,0
EX_leu_L_e,-0.02362181934982
EX_lys_L_e,-0.0675714027706382
EX_met_L_e,-0.00705839554200999
EX_mthgxl_e,-3.66902790861267e-27
EX_nh4_e,70.5795135544882
EX_o2_e,-0.0846009840129156
EX_orn_e,0
EX_phe_L_e,-0.0205869380385577
EX_pi_e,-0.0439021741838806
EX_ser_L_e,-0.043005998535948
EX_succ_e,30.3288258805412
EX_thr_L_e,-0.045147630753876
EX_trp_L_e,-0.00047056206049476
EX_tyr_L_e,-0.0275840473290377
EX_val_L_e,-0.0124698238722009
FBA,3.30577308040665
FBP,0
FDH,0.000721474266852947
FKYNH,-0
FORtr,-0.000721474266867522
FTCD,23.0778846125949
FTHFDH,23.0941362616303
FUM,76.5849105169021
FUMAC,0.0333483511932126
FUMm,-100
FUMSO3tm,0
FUMSO4tm,0
FUMtm,23.4547906342948
FUMTSULtm,-100
G3PD1,-0.00989442844992873
G3PD2m,0
G5SADrm,100
G5SDym,0
G6PDA,0.604613765834618
G6PDH1rer,-0
G6PDH2r,-100
G6PDH2rer,0.00396810846777137
G6PPer,0
G6Pter,0.00396810846777137
GACMTRc,0.00164696721157341
GAPD,6.60028859595527
GCC2am,0
GCC2bim,0
GCC2cm,0
GCCam,0
GCCbim,0
GCCcm,0
GF6PTA,0.604613765834618
GHMT2r,0.0246947121642641
GHMT2rm,0
GK1,0.00162730446496409
GLCt1r,100
GLCt4,-96.6769758713848
GLNALANaEx,0
GLNASNNaEx,100
GLNCYSNaEx,0
GLNS,0
GLNSERNaEx,0
GLNt4,0
GLNTHRNaEx,100
GLNtN1,-100
GLU5Km,0
GLUCYS,1.52016124120886e-14
GLUDC,0
GLUDxm,-76.2149785569812
GLUDym,100
GluForTx,23.0778846125949
GLUNm,-0
GLUPRT,0.00399005223432756
GLUt2m,-12.1447564604201
GLUTCOADHm,100
GLUVESSEC,0
GLYAMDTRc,0.00164696721157341
GLYATm,-3.67078380524331e-27
GLYt2r,-100
GLYt4,0
GLYt7_211_r,-100
GLYtm,-3.67078380524331e-27
GMPS2,0
GND,0
GNDer,0.00396810846777137
GTHO,0
GTHOm,0
GTHP,0
GTHPm,0
GTHRDt,5.51485534348812
GTHS,1.52016124120886e-14
H2CO3D,6.8973413208865
H2O2syn,0
H2Ot,100
H2Oter,-0.00324663420090385
H2Otm,-76.0982829589312
HACD1m,-0.0466314971752437
HACD9m,-0
HCO3_CLt,-2.62778976788523
HEX1,0
HGNTOR,0.0333483511932126
HIBDm,0
HISD,23.0778846125949
HISt4,0
HISTAtu,0
HISTAVESSEC,0
HMGCOASim,0.0466314971752437
HMGCOAtm,-0.00432884560120513
HMGLm,0.0466314971752437
HOMt4,0
Htm,0
Htr,-0.00288589706747009
ICDHxm,0
ICDHy,29.579777795551
ICDHyrm,-46.421034483122
ILETA,0
ILETAm,-0
ILEtec,-99.9622989037362
IZPN,23.0778846125949
KCC2t,-47.3722102321147
KYN3OX,0
LDH_L,0
LEUt4,0
LEUt5m,-64.1626481670981
LEUTA,64.1669770126993
LEUTAm,-64.1626481670981
LEUtec,100
L_LACDcm,0
L_LACt2r,-100
L_LACt4r,100
LYSt4,0
LYStiDF,100
LYStm,0.0466314971752224
MACACI,0.0333483511932126
MALSO3tm,-100
MALSO4tm,-100
MALtm,5.99394722265711
MALTSULtm,100
