Var1_1,Var1
2AMADPTm,-0
2HCO3_NAt,-100
2OXOADOXm,0
2OXOADPTm,-0
3AIBTm,0
3AIBtm,0
3HAO,-0
3SALAASPm,-0
3SALATAi,0
3SALATAim,0
4ABUTtm,-6.29343979026937
4MOPt2im,0
5MTHFt,100
5MTHFt2,-100
AACOAT,0.0271394120515613
AACTOOR,-5.99669077536695e-27
AACTtm,0
AASAD3m,8.57035570803507e-28
ABTArm,-6.29343979026938
ABUTD,0
ABUTt2r,93.7065602097306
ABUTt4_2_r,-100
ACACT10m,-0
ACACT1r,-0.0271394120515613
ACACt2,-100
ACACt2m,-79.7315560463981
ACETONEt2,-0
ACETONEt2m,0
ACITL,0.10568087263382
ACOAD10m,-0
ACOAD9m,0
ACONT,2.14152585581574
ACONTm,100
ACS,0
ACSm,3.54778397388253
ACt2m,7.32949658989631
ACTLMO,-0
ACTNMO,-0
ACYP,0
ADEt,-0
ADK1,0.100540975394899
ADK1m,100
ADK3m,-96.4522160261175
ADMDC,0
ADNK1,0.0413590313246911
ADPT,0
AHC,0.0413590313246911
AKGDm,4.03708231069145
AKGMALtm,-100
AKGt4_3,-23.7223988133005
ALAASNNaEx,0
ALACYSNaEx,0
ALAGLNexR,-100
ALAGLNNaEx,0
ALAGLYexR,-100
ALASERNaEx,0
ALAt2r,-45.8411824457313
ALAt4,100
ALATA_L,-0.0178812875672324
ALATHRNaEx,0
ALAtN1,100
AMETt2m,-0
AOBUTDsm,0
APAT2rm,-0
ARGLYSex,0
ARGN,0
ARGNm,0
ARGtiDF,100
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPGLUm,0
ASPTA,-0.00787672914321171
ASPTAm,0
ATP1ter,0.000721474266867523
ATPS4m,0
ATPtm,0
CATm,0.0100906600113584
CATp,0
CBPS,0.00406746545777
CBPSam,0
CHOLD2m,0
CHOLt4,-99.9939190834413
CHOLtu,100
CHSTEROLt,0
CHSTEROLt1,-0
CITL,7.32949658989632
CITRtm,-100
CITtam,-100
CITtbm,13.7131760572656
CK,-0
CKc,0
CLHCO3tex2,0
CLOHtex2,48.8113694489184
CLOXAtex2,0
CO2t,0
CO2ter,-0.00541105700150642
CO2tm,-24.3896372884713
COAtm,0.00432884560120513
CREATt4_2_r,-100
CSm,0
CTPS1,0.0017144076030217
CTPS2,0
CYOR_u10m,4.03626400454337
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,0.0346418562798196
CYSO,0
CYSSERNaEx,0
CYSt4,0
CYStec,100
CYSTGL,0.00164696721156034
CYSTHRNaEx,0
CYSTS,0.00164696721156034
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DHPR,0.00564670936058136
DMGDHm,-0
DNDPt11m,0
DNDPt23m,0
DNDPt24m,0
DNDPt34m,0
DNDPt35m,0
DNDPt9m,0
DPGase,19.1908284007941
DPGM,19.1908284007941
DRBK,-0
DTTPtn,0.000462958660240319
ECOAH12m,0
ECOAH1m,2.26341965855014e-17
ECOAH9m,-0
ENO,6.60028859595518
EX_4abut_e,6.29343979026937
EX_ala_L_e,0
EX_arg_L_e,-0.0127051049024359
EX_asn_L_e,-0.0151136368654567
EX_asp_L_e,-0.00978149122964655
EX_chol_e,-0.00608091655867867
EX_cit_e,-0.00066542381668161
EX_co2_e,0
EX_creat_e,0
EX_glc_e,-3.32302412861523
EX_gln_L_e,-0.63978624638464
EX_gly_e,0
EX_hco3_e,5.23175971730298
EX_his_L_e,-1.30000282998426
EX_ile_L_e,-0.0101170489347514
EX_lac_L_e,0
EX_leu_L_e,-0.050761231401297
EX_lys_L_e,-0.020939905595412
EX_met_L_e,-0.00705839554197593
EX_mthgxl_e,-5.99669077536695e-27
EX_nh4_e,-1.18863055108162
EX_o2_e,-2
EX_orn_e,0
EX_phe_L_e,-0.014822634174388
EX_pi_e,-0.0439021741840595
EX_ser_L_e,0
EX_succ_e,0
EX_thr_L_e,-0.045147630753876
EX_trp_L_e,-0.000470562060467322
EX_val_L_e,-0.0124698238722956
FBA,3.30577308040662
FDH,0.000721474266867523
FKYNH,-0
FORtr,-0.000721474266867522
FTCD,1.29553252577478
FTHFDH,1.22906611216067
FUM,92.5726992666131
FUMAC,-0
FUMm,-94.7869675212774
FUMSO3tm,-5.41757712765352e-27
FUMSO4tm,0
FUMtm,100
FUMTSULtm,-100
G3PD1,-0.00989442844992873
G3PD2m,0
G5SADrm,0.0145873531441307
G5SDym,0
G6PDA,0.616209941341963
G6PDH1rer,-0
G6PDH2r,-100
G6PDH2rer,0.00396810846777137
G6PPer,0
G6Pter,0.00396810846777137
GACMTRc,-5.80398478870182e-15
GAPD,6.60028859595518
GCC2am,-9.95526880493402e-29
GCC2bim,0
GCC2cm,-9.32599983130307e-29
GCCam,0
GCCbim,0
GCCcm,0
GF6PTA,0.616209941341963
GHMT2r,-0.0183112863719736
GHMT2rm,0
GK1,0.00162730446497236
GLCt1r,100
GLCt4,-96.6769758713848
GLNALANaEx,0
GLNASNNaEx,100
GLNCYSNaEx,0
GLNS,0
GLNSERNaEx,0
GLNt4,0
GLNTHRNaEx,0
GLNtN1,-100
GLU5Km,0
GLUCYS,1.33686188904756e-14
GLUDxm,-100
GLUDym,95.6078269055487
GluForTx,1.29553252577478
GLUNm,-0
GLUPRT,0.00399005223437934
GLUt2m,1.86979843816536
GLUTCOADHm,0.56490452311952
GLUVESSEC,-3.97852988104515e-27
GLYAMDTRc,-5.80398478870181e-15
GLYATm,-5.99171773650814e-27
GLYt2r,-100
GLYt4,0
GLYt7_211_r,-100
GLYtm,-0.0827180626493938
GMPS2,0
GND,0
GNDer,0.00396810846777137
GNMT,0.0413590313246969
GTHO,0
GTHOm,0
GTHP,0
GTHPm,0
GTHRDt,-37.3128544457335
GTHS,1.33686188904756e-14
H2CO3D,25.7698253116759
H2O2syn,0
H2O2t,-0
H2Ot,-51.1886305510816
H2Oter,-0.00324663420090385
H2Otm,-100
HACD1m,2.26341965855014e-17
HACD9m,-0
HCO3_CLt,100
HEX1,0
HIBDm,0
HISD,1.29553252577478
HISt4,0
HISTAtu,-0
HIStiDF,0
HIStN1,-100
HMGCOASim,-2.26341965854803e-17
HMGCOAtm,-0.00432884560120513
HMGLm,0.0271394120515691
HOMt4,0
Htm,0
Htr,-0.00288589706747009
ICDHxm,0
ICDHy,0
ICDHyrm,2.14152585581571
ILEt4,0
ILETAm,-0
ILEtec,-100
IZPN,1.29553252577478
KCC2t,-100
KYN3OX,0
LDH_L,-4.74981984979041e-15
LEUt4,0
LEUt5m,0.0314682576527743
LEUTA,0
LEUTAm,0.0314682576527743
LEUtec,-100
L_LACDcm,0
L_LACt2r,-100
L_LACt4r,99.9999999999999
LYSt4,0
LYStiDF,100
LYStm,8.46811549856963e-28
MACACI,-0
MALSO3tm,-100
MALSO4tm,-100
MALtm,-100
