Var1_1,Var1
2AMADPTm,0.626630275747073
2HCO3_NAt,-100
2OXOADOXm,0.0198084068284112
2OXOADPTm,-0.626630275747073
3AIBTm,0
3AIBtm,0
3HKYNAKGAT,0
3SALAASPm,-0
3SALATAi,0
3SALATAim,0
4ABUTtm,-1.93612322415494e-25
4MOPt2im,0
5MTHFt2,-0
AACOAT,0.0154795612271649
AACTOOR,0
AACTtm,0
AASAD3m,0.0198084068284112
AATAi,-0.626630275747073
ABTArm,-1.94266551612609e-25
ABUTD,-0
ABUTt2r,-0
ACACT10m,-0
ACACT1r,-0.0154795612271649
ACACt2,-100
ACACt2m,-100
ACETONEt2,-0
ACETONEt2m,0
ACITL,0
ACOAD10m,-0
ACOAD9m,-0
ACONT,99.8725233548568
ACONTm,-0.000858505322770887
ACS,0.129000574282613
ACSm,0
ACTLMO,-0
ACTNMO,-0
ACYP,0
ADEt,-0
ADK1,100
ADK1m,0.73998400457446
ADK3,-99.698492167156
ADK3m,-0.73998400457446
ADMDC,0
ADNK1,0
ADPT,0.0624925826578368
AHC,0.0624925826578368
AKGDm,0.739984004574467
AKGMALtm,-100
ALAASNNaEx,100
ALACYSNaEx,0
ALAGLNexR,-100
ALAGLNNaEx,0
ALAGLYexR,-100
ALASERNaEx,0
ALAt2r,100
ALAt4,0
ALATA_L,-0.00413085823654594
ALATHRNaEx,0
ALAtN1,100
AMETt2m,-0
AOBUTDsm,0
APAT2rm,-0
ARGLYSex,0
ARGN,0
ARGNm,0
ARGtiDF,100
ARGtm,0
ASNALANaEx,0
ASNCYSNaEx,0
ASNGLNNaEx,0
ASNS1,0
ASNSERNaEx,0
ASNt4,0
ASNTHRNaEx,0
ASNtN1,-100
ASPGLUm,0
ASPTA,-0.00787672914297205
ASPTAm,0
ATPS4m,0
ATPtm,0
CATm,0.0100906600113585
CATp,0
CBPS,0.00406746545778395
CBPSam,0
CHOLtu,0.00608091655867867
CHSTEROLt,0
CHSTEROLt1,-0
CITL,0.12900057428261
CITRtm,-100
CITtam,-100
CITtbm,0
CK,-0
CKc,0
CLHCO3tex2,0
CLOHtex2,63.2721380728351
CLOXAtex2,0
CO2t,0
CO2ter,-0.00541105700150642
CO2tm,-0.785029440753454
COAtm,0.00268187838969059
CREATt4_2_r,-100
CSm,0
CTPS1,0.00171440760301721
CTPS2,0
CYOR_u10m,4.03626400454342
CYSALANaEx,0
CYSASNNaEx,0
CYSGLNNaEx,0
CYSGLUexR,-100
CYSGLYexR,-100
CYSO,0
CYSSERNaEx,0
CYSt4,0
CYSTGL,0.00164696721151454
CYSTHRNaEx,0
CYSTS,0.00164696721151454
DATPtn,0.000466212208230702
DCTPtn,0.000333913044839133
DGTPtn,0.000350039326182772
DHPR,0
DNDPt11m,0
DNDPt23m,0
DNDPt24m,0
DNDPt34m,0
DNDPt35m,0
DNDPt9m,0
DPGase,0
DPGM,0
DRBK,-0
DTTPtn,0.000462958660240319
ECOAH12m,0
ECOAH1m,-0.0198084068284085
ECOAH9m,-0
ENO,3.66005830133707
EX_4abut_e,0
EX_ac_e,0
EX_ala_L_e,-0.0137504293306603
EX_arg_L_e,-0.075197687560276
EX_asn_L_e,-0.0151136368654567
EX_asp_L_e,-0.00978149122964655
EX_chol_e,-0.00608091655867867
EX_cit_e,-0.00066542381668161
EX_co2_e,0
EX_creat_e,0.0624925826578347
EX_for_e,0.000721474266868271
EX_glc_e,-1.91732872468321
